# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_ButyricValeric [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_hydroM [g]	Valeric [g]	MO_acetoM [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	MO_Propionic [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
10.2	-4.5251552049582e-37	2.9474650469725e-36	1.0673980601483e-05	46.847639204108	66.911897340928	3.685032119605e-05	1.7107795058951	0.42494287791751	2.1357223838126	109.23824931718	2.7259182285036e-06	65.631079768385	0.00038919869034236	239.41222830939	0.30723789402468	1.9828184296568	2.2900563236815	34.856644247459	38.74720811798	3.025286964164e-10	1.2630542619295e-08	1.2933071315711e-08	0.13453801665718
10.48	-1.0770792191076e-36	9.6133445590656e-37	2.2294720274586e-06	46.83676309105	66.896350042663	1.238883623749e-05	1.6832651591788	0.4149716445195	2.0982368036983	109.21287954389	5.3510337655827e-07	65.621341981062	0.00034945847255385	239.35659538922	0.30452058401038	1.8798447516537	2.1843653356641	34.848544506961	38.738206020851	1.860538040913e-10	4.1120537483058e-09	4.2981075523971e-09	0.13873237518628
10.872	-1.017130712557e-38	2.2460698035621e-37	2.6971112650053e-07	46.821538636917	66.874588471004	2.7874871778944e-06	1.6663556379925	0.41406777326897	2.0804234112615	109.17736407805	5.9202654830093e-08	65.607702388107	0.0003023165300049	239.278731019	0.3016799324175	1.8672424647708	2.1689223971883	34.837208032248	38.725604864809	1.3127623088388e-10	1.0966342235892e-09	1.227910454473e-09	0.14474090652403
11	-8.8017500430952e-39	1.3885200193299e-37	1.309837721338e-07	46.816568015556	66.867484113389	1.6644826451934e-06	1.6629464417408	0.41364827688318	2.076594718624	109.16576887989	2.792958589434e-08	65.603251643778	0.00028867363533868	239.25331140415	0.30118742809974	1.8668284694138	2.1680158975136	34.833507124885	38.721490951567	1.2186358629787e-10	7.6067267604225e-10	8.8253626234011e-10	0.14662730305525
11.2	1.8088966486225e-38	6.6903464406573e-38	1.50682894245e-05	46.808802076982	66.856386652967	5.2537204351541e-05	1.6553827984506	0.41039572923505	2.0657785276856	109.14765925302	3.6320724160407e-06	65.596303246552	0.00026833326374823	239.21359866285	0.30778296324322	1.9842498497041	2.2920328129473	34.827725244339	38.715065510723	3.1496078980176e-10	1.7553707797441e-08	1.7868668587243e-08	0.1498291820716
11.48	-5.1948343492808e-37	2.5446996074421e-38	3.4823609199668e-06	46.797931204636	66.840852686019	1.889473151146e-05	1.6365008687456	0.40246187073884	2.0389627394845	109.12230932086	7.9229487758807e-07	65.586578944315	0.00024353281447617	239.15801189919	0.30510127006255	1.884108430077	2.1892097001395	34.819632223887	38.706071515087	1.6732187211025e-10	5.9316832645666e-09	6.0990051366769e-09	0.15371976970585
11.872	-3.0310818928e-38	7.1351606354661e-39	4.8306753374388e-07	46.78271503943	66.819109311111	4.6520716770885e-06	1.6283153233335	0.40356345997426	2.0318787833078	109.08682053141	1.0131804697455e-07	65.572970425124	0.00021354032780813	239.08021212991	0.30231773014114	1.8712446433175	2.1735623734587	34.808305154591	38.693481127428	1.0196660510327e-10	1.5019364967818e-09	1.603903101885e-09	0.15898618986484
12	-9.0974177334997e-39	4.6613423909219e-39	2.4457780217582e-07	46.777747317678	66.812010860981	2.8638269437122e-06	1.6272927424074	0.40374916723572	2.0310419096432	109.07523402538	4.991043718152e-08	65.568531460926	0.00020473528414535	239.0548136047	0.3018287214299	1.8706284982926	2.1724572197225	34.804607317723	38.689370671505	9.2136456352341e-11	9.8039470002867e-10	1.072531156381e-09	0.16058908802645
12.2	-6.8711739588554e-39	2.4236617989403e-39	1.7846881086639e-05	46.769986080969	66.800922772875	6.3776928780234e-05	1.6241424365554	0.40215659070309	2.0262990272585	109.0571387652	4.0964079377797e-06	65.561606009216	0.0001913841683552	239.0151338116	0.3082642422194	1.9850904703403	2.2933547125597	34.798830234189	38.682950828302	3.2647420089405e-10	2.0975780690225e-08	2.1302254891119e-08	0.16332250465207
12.48	-2.1579074039332e-38	1.0108536855077e-39	4.4431266619692e-06	46.759122096317	66.785401934105	2.4083407237002e-05	1.6102847502698	0.39539407697344	2.0056788272433	109.03180933165	9.6565876629146e-07	65.551919106997	0.00017501959722455	238.95959316625	0.30561052479933	1.8865503753393	2.1921609001386	34.790743928221	38.673964706155	1.586477841453e-10	7.3875545970015e-09	7.5462023811468e-09	0.16630503521574
12.872	3.2913019053121e-40	3.1511004512256e-40	6.780273156432e-07	46.743916063352	66.763676700715	6.3104876142681e-06	1.6071695731142	0.39766885530426	2.0048384284184	108.99634855628	1.3657661584107e-07	65.538367603849	0.00015489087795319	238.88185794449	0.30285489545821	1.8735232426827	2.1763781381409	34.779426256564	38.661385001441	8.4085075153339e-11	1.890293001741e-09	1.9743780768943e-09	0.17018276635614
13	-2.2408805039374e-39	2.124616744805e-40	3.5295558134661e-07	46.738951750057	66.756584151145	3.963522447675e-06	1.6075256745014	0.39820689021608	2.0057325647175	108.98477115578	6.9248094211431e-08	65.533947157498	0.00014891006523553	238.85648049147	0.30236301908715	1.8727879189285	2.1751509380156	34.775731487652	38.657277992717	7.340089250176e-11	1.2112060857648e-09	1.2846069782665e-09	0.17133554619068
13.2	3.8713932462219e-38	1.1537310296212e-40	1.8145609639729e-05	46.731195927788	66.745505204688	6.6869195267833e-05	1.6069193356896	0.39757749679805	2.0044968324877	108.96669005675	3.9691454300232e-06	65.52705175712	0.00013971735685698	238.81683361922	0.30869907795884	1.9855849645054	2.2942840424642	34.769959197148	38.650863505391	3.1571445764406e-10	2.1734497000571e-08	2.2050211458215e-08	0.17336189446056
13.48	-6.8186353415007e-37	5.0678867106161e-41	4.7371142648008e-06	46.720339682226	66.729997226552	2.60205899462e-05	1.595909593694	0.39147689784149	1.9873864915355	108.94138071625	9.8311733704904e-07	65.517407410792	0.00012840988729061	238.76133905387	0.30604305426068	1.8879283878582	2.1939714421189	34.761879600086	38.641884909246	1.4668083271209e-10	7.8845111681254e-09	8.0311920008375e-09	0.17530963902934
13.872	-3.2924054389196e-38	1.6749254637015e-41	7.6664057890955e-07	46.705144740921	66.708290040667	7.0788147753565e-06	1.5956322322043	0.39441964324158	1.9900518754459	108.90594826904	1.4793655942087e-07	65.50391341121	0.00011432983103728	238.68366832606	0.3032739313465	1.8748002220731	2.1780741534196	34.750571318269	38.629315717565	7.0393278286094e-11	2.0549413215228e-09	2.1253345998089e-09	0.17780019863781
14	-8.4307256713748e-39	1.1489755116602e-41	4.057941111267e-07	46.700184102727	66.70120337965	4.4987969971138e-06	1.5967516146847	0.39515634250055	1.9919079571852	108.89438013439	7.631802089674e-08	65.499510575313	0.0001101106368953	238.65831192776	0.30277097696684	1.873995875484	2.1767668524509	34.746879614767	38.62521213125	5.9593615351251e-11	1.3113900582512e-09	1.3709836736025e-09	0.17853095716819
14.2	3.2043037058942e-38	6.3896563121561e-42	1.7154806529667e-05	46.692434070747	66.690133478109	6.4896445904101e-05	1.597547528809	0.39506520185145	1.9926127306604	108.87631309733	3.5730348585021e-06	65.492641736873	0.00010355940162741	238.61869794897	0.30903707282676	1.9858707479863	2.294907820813	34.741112113307	38.61880286652	2.9183197460617e-10	2.0911083242675e-08	2.1202915217281e-08	0.17990896115355
14.48	3.5099426207352e-38	2.8869171634824e-42	4.6047102858915e-06	46.681586018488	66.674638231103	2.5677560399047e-05	1.5880783396159	0.38932598919022	1.9774043288062	108.85102361858	9.1102256517899e-07	65.483032498268	9.5490195151071e-05	238.56324942529	0.30635927940113	1.8886960994528	2.195055378854	34.73303921957	38.60983159911	1.3187619480276e-10	7.7204926472455e-09	7.8523688420483e-09	0.18101989492195
14.872	-5.3932714172416e-39	9.8467436405514e-43	7.7081830520072e-07	46.666402690724	66.652949030605	7.1327071218182e-06	1.5893066900754	0.39263085576306	1.9819375458385	108.81561961013	1.4205623193373e-07	65.469583095759	8.5361943956528e-05	238.48564313785	0.30355761150998	1.8755103176393	2.1790679291493	34.721740319791	38.597272805657	5.8892464870627e-11	2.0367989116619e-09	2.0956913765326e-09	0.18246538716936
15	3.8148464432641e-39	6.8177316154972e-43	4.1189645771089e-07	46.661445874976	66.645868248091	4.5625996067928e-06	1.5908260060825	0.39347408705739	1.9843000931399	108.80406081541	7.4010463260268e-08	65.465193505906	8.23102842372e-05	238.46030777676	0.30304159482808	1.8746678132776	2.1777094081057	34.718051679151	38.593172622612	4.8606113402868e-11	1.2981778908694e-09	1.3467840042723e-09	0.18288966727594
15.2	2.8100212119937e-38	3.839311248898e-43	1.7119600684295e-05	46.653701843252	66.634807491894	6.5764032079336e-05	1.592363443725	0.39367800134313	1.9860414450681	108.78600836176	3.4057523506198e-06	65.458344592988	7.7525174887793e-05	238.42072666415	0.30925880788275	1.9860349345235	2.2952937424063	34.712288962763	38.58676867371	2.8360605716269e-10	2.1061854355318e-08	2.1345460412481e-08	0.18383744909942
15.48	-1.2694318223582e-37	1.7609523981508e-43	4.6679880659235e-06	46.642862242251	66.619325073302	2.6253712271643e-05	1.5836997084662	0.38813056259879	1.971830271065	108.76073940758	8.8269363584889e-07	65.448760879609	7.1646421522213e-05	238.36532414394	0.30655675053424	1.8891267096488	2.195683460183	34.704222766789	38.577804863354	1.2416796015812e-10	7.8459319017626e-09	7.9700998619207e-09	0.18436791437009
15.872	-2.1195783696407e-38	6.1091556517881e-44	7.963749832912e-07	46.627690831639	66.597653867663	7.3756546165844e-06	1.5856911234247	0.39161977873384	1.9773109021586	108.72536423915	1.4041551874662e-07	65.435342231193	6.4230771665979e-05	238.28778224334	0.30372426572497	1.8759109297994	2.1796351955244	34.692933241256	38.565256509238	5.1200774156788e-11	2.0800119685353e-09	2.1312127426921e-09	0.1851331055586
16	-1.2281438217993e-38	4.2512014748228e-44	4.278373162602e-07	46.622737925619	66.590578960359	4.7347735179656e-06	1.5874092437303	0.39251656354814	1.9799258072785	108.71381487068	7.356356804263e-08	65.430961587577	6.1988598727235e-05	238.26246790199	0.30319782654577	1.8750484407909	2.1782462673366	34.689247660933	38.561159732045	4.0998167553685e-11	1.3230718349816e-09	1.3640700025353e-09	0.18536388158027
