# Time [h]	All Liquid [L/h]	MS [g/L]	Butyric [g/L]	AA [g/L]	Propionic [g/L]	Valeric [g/L]	LCFA [g/L]	Acetic [g/L]
28	-0.15888645752604	0.015127542730785	0.0032850457382412	0.003621269863962	0.010395747715281	0.0005341584359739	0.12898710212046	0.11187593473654
28.2	-0.12339708647135	0.015275207247898	0.0033329852162938	0.0036682985589191	0.010571067724151	0.00054490565253784	0.12771220620555	0.111084719848
28.48	-0.15983247627604	0.015466145798335	0.0033978683649233	0.0037284172278425	0.010813763643607	0.00055895500670141	0.12590480297355	0.11022401837233
28.872	-0.16044979208333	0.015674122165773	0.003478413256489	0.0037964587059075	0.011128864040874	0.00057600696787711	0.1234163451966	0.10928506655948
29	-0.16060401430827	0.015728726056078	0.0035019374184529	0.0038150446637098	0.011224448283942	0.00058094246002924	0.12261369944766	0.10902963917351
29.2	-0.12586328408203	0.015793586053773	0.0035342138857435	0.003838774306147	0.011360835560801	0.00058777570270971	0.12139665945877	0.10861949276804
29.48	-0.16091070991211	0.015873845711697	0.0035759840150633	0.003868364883792	0.01154303252528	0.00059648518382398	0.11967237392285	0.10820173762757
29.872	-0.16095687320312	0.015936841493136	0.0036230993509838	0.0038970923971289	0.011764408114397	0.00060639291046803	0.11729088523745	0.1077256760622
30	-0.16091815949382	0.015946579727041	0.0036357172701551	0.0039036051410762	0.011828022746733	0.00060909363529131	0.11652085221758	0.10758633349995
30.2	-0.16080511318359	0.015951603439732	0.0036527101259192	0.0039110478310863	0.011918724898648	0.00061279583282652	0.1153249459395	0.10738033898553
30.48	-0.16054013147135	0.015939032423338	0.003671070238329	0.0039161744378117	0.012027832992222	0.00061696099609789	0.11366473140749	0.107104994249
30.872	-0.15996308011393	0.015886293326692	0.0036866256360147	0.0039137890164849	0.012145779446808	0.00062091741893356	0.1113658027026	0.10671792972197
31	-0.15972452167318	0.015861207968276	0.0036893593874502	0.0039108605403017	0.012175874555233	0.00062178043835015	0.11062081948947	0.10658444253306
31.2	-0.12288913768555	0.015806609854422	0.0036894737426691	0.0039022525183915	0.012208156425908	0.00062240863240865	0.10948203768099	0.10630807224134
31.48	-0.15855942867187	0.015731568142976	0.003688056133506	0.0038897273400658	0.012246218991783	0.00062293872105014	0.1078704263845	0.10597873016464
31.872	-0.15742993992513	0.015598320776331	0.0036781940812319	0.0038649237981375	0.012268753682314	0.00062225503645268	0.10563223795958	0.1054519197199
32	-0.15701490653483	0.015548939465036	0.0036731699038063	0.0038552329959386	0.012268868327545	0.00062170820800977	0.10490572691652	0.10525998167595
32.2	-0.12181100377604	0.015459345587904	0.0036618018416649	0.0038367852970161	0.012255739050376	0.00062025021417772	0.10379006105329	0.10488429462652
32.48	-0.15522329125	0.015338767149557	0.0036452462170008	0.0038114089740739	0.012232619026801	0.00061804208151227	0.1022148209351	0.10439073012728
32.872	-0.15362021386068	0.015150896344767	0.0036163305545907	0.0037708713891221	0.012175275242924	0.00061391180361191	0.10002362003473	0.1036034670273
33	-0.15305903984049	0.015085662239945	0.0036056026504519	0.003756556687385	0.012150825645314	0.00061233153874091	0.099311610254941	0.10332128096019
33.2	-0.11826832893717	0.014973750749465	0.0035858926057487	0.0037314860304948	0.012100948815142	0.00060935638010189	0.098213931066592	0.10280149864167
33.48	-0.15076368682129	0.014825152763689	0.0035586195703079	0.0036977157411716	0.012029562961789	0.00060519583433359	0.096668078403249	0.10209868424475
33.872	-0.14879610791016	0.014605194168899	0.0035166664554878	0.0036472939135483	0.011911220475501	0.00059867427800453	0.094515938625297	0.10101330642513
34	-0.14812493979655	0.014530999335241	0.0035021373147817	0.0036301644546391	0.01186846167531	0.00059639262405131	0.093816284476267	0.10063407076182
34.2	-0.14705388710937	0.014413736002013	0.0034786635413586	0.003602885414937	0.011797764115427	0.00059268501840978	0.092726215659344	0.10001719959251
34.48	-0.14551153196615	0.014247148824169	0.0034444075406261	0.0035637828148983	0.011691515513895	0.00058723252874551	0.091206494626569	0.099105118845044
34.872	-0.14327781018717	0.014010381131547	0.0033941874481982	0.0035076366792701	0.011530330855517	0.00057916446492213	0.089091349508976	0.097737849543247
35	-0.14253050484863	0.013932132344669	0.0033773338637559	0.0034889996355498	0.01147506703811	0.0005764415648285	0.088403731239948	0.097270407963252
35.2	-0.1080869395638	0.013803410278366	0.0033489994747149	0.0034580858675816	0.011380485221649	0.0005718402533056	0.087336820170477	0.096468761108851
35.48	-0.13962655779134	0.013635147234801	0.0033110850188139	0.0034172979436055	0.011252352329642	0.00056565635777587	0.085843637126377	0.095382469799373
35.872	-0.13725149749349	0.013396586121638	0.003257154509945	0.0033595525261907	0.011066473242349	0.00055681261570293	0.083765383310926	0.093794748628324
36	-0.13646406217122	0.013318189393571	0.0032393629660294	0.0033405692908341	0.011004413780814	0.00055388711936504	0.083090052858801	0.093261299662103
36.2	-0.13522842879883	0.013196209196721	0.0032114140418511	0.0033109136569578	0.01090626038521	0.00054928347303858	0.082038287754807	0.092414113411298
36.48	-0.13348939535482	0.013026427806436	0.0031720910332867	0.0032694638758592	0.010766895868947	0.00054278890117087	0.080573020730721	0.091202837300182
36.872	-0.13104377982422	0.012791074008749	0.0031169110481578	0.0032117451907006	0.010569144073909	0.00053364243113337	0.07853631140837	0.089465509420034
37	-0.13024205073568	0.01271453994333	0.003098903919984	0.0031929628832462	0.010504148676038	0.00053065108160501	0.077874997161861	0.088889702784241
37.2	-0.098157143723958	0.012590774303828	0.0030694712536305	0.0031624416483548	0.010397441368652	0.00052575220070277	0.076844480704583	0.087939057310776
37.48	-0.12720593356445	0.012429648082495	0.0030304755659799	0.0031224074083409	0.010255121077593	0.00051924247574781	0.075411707697487	0.086660450931633
37.872	-0.1247849633724	0.012205203034989	0.0029764767360573	0.0030668733517094	0.010056740672743	0.00051020597565145	0.07342201884201	0.084856382422883
38	-0.12399520319336	0.012132274259738	0.0029589761960846	0.0030488588768782	0.0099922221230565	0.00050727464099608	0.072776655552614	0.084265030795358
38.2	-0.094425912871094	0.012015020972652	0.0029306290401669	0.0030197835441632	0.0098875936670211	0.00050252235798657	0.071770018874897	0.083302430480005
38.48	-0.12102985047852	0.011861967814203	0.0028930491156364	0.002981564110444	0.0097482852351386	0.00049620826921796	0.070374311181053	0.0820103657066
38.872	-0.11868377804199	0.011649868356747	0.0028413263043882	0.0029288128236913	0.0095560187326461	0.00048750421704809	0.068439281238736	0.080209793380508
39	-0.11792277812012	0.011581180995333	0.0028246348464158	0.0029117607191504	0.0094939052866187	0.00048469399176544	0.06781244703322	0.079624677128045
39.2	-0.089534880963542	0.011471107865837	0.0027977230672955	0.0028843405614854	0.0093938357024148	0.00048016075499539	0.066833830624774	0.078680492158102
39.48	-0.11508479265951	0.011327532532035	0.0027621028754657	0.0028483327597848	0.0092609959522152	0.0004741483602	0.065481051177464	0.077418416845837
39.872	-0.11285527642904	0.01112918306917	0.0027132974277805	0.0027988105299037	0.0090789044197037	0.00046590075733835	0.063609031649385	0.075676762270212
40	-0.11213518820638	0.011065087883553	0.0026975950332984	0.0027828411781247	0.0090203445133625	0.00046324665855198	0.063003478491859	0.07511460827202
