# Time [h]	MS [1]	Lignin [1]	Butyric [1]	Initial_Substrate [1]	Carbohydrates [1]	Substrate [1]	MO_AcidoLCFA [1]	MO_hydroM [1]	Proteins [1]	AA [1]	MO_acetoM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_ButyricValeric [1]	Valeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	Hydrogen [1]	Hydrogen_gas [1]	Lipids [1]	MO_AcidoAA [1]	Acetic [1]	Phi [1]
11	5.446379903677e-06	1.3348116480647	1.3883290163211e-06	0	0.0010717112757367	0.023242072818569	0.016761172807068	0.041078985951696	0.00020288644328605	2.2006263192979e-06	0.023132273941801	4.0227737448192e-06	0.058240974635225	0.14287118395617	0.013338404806912	0.022834255957255	3.5441331168723e-07	0.00029148994159111	0.082343981652385	0.015165721138103	0.5457997859713	6.5520955327325e-08	3.1690720599363e-06	0.00013045544144753	0.01247510151612	4.5075718222957e-05	0.91109010976915
11.2	5.5662549784385e-06	1.3349761794888	1.4164621657987e-06	0	0.0010441700705091	0.023151771925672	0.016770475559768	0.041093888236776	0.00019348427530764	2.2089887797508e-06	0.023136873760839	4.1182033034284e-06	0.057467309828223	0.14219768495599	0.01333863452425	0.022834026680292	3.5700225739375e-07	0.00028823405732695	0.08234625090399	0.015083381606857	0.58524074231165	6.6101923788594e-08	3.1815271942318e-06	0.00012280073569699	0.012475646290807	4.5976425781796e-05	0.9110996247751
11.48	5.6923584976345e-06	1.3352016261136	1.4501733120423e-06	0	0.0010089364343539	0.023025857616657	0.016782684108188	0.04111362243216	0.00018154187271677	2.2059275319906e-06	0.023142962116458	4.2400814673291e-06	0.05585099526057	0.13556424116337	0.013338872836364	0.022833575002072	3.5921198370798e-07	0.00028393454103333	0.082348862865457	0.014645074117572	0.55157246889523	6.6725800382299e-08	3.1946811497788e-06	0.00011309620701014	0.012476279178286	4.7207569281575e-05	0.91111258737545
11.872	5.7793641829829e-06	1.3355078013339	1.4812133446956e-06	0	0.00096538739316939	0.02285057027175	0.016798561382536	0.041139491676584	0.00016694335900513	2.1707305970142e-06	0.023150967451275	4.3721995407729e-06	0.05449487758005	0.13295722180153	0.013339064814984	0.022832709298379	3.5847194313453e-07	0.00027818922649989	0.082351486556166	0.014203461710389	0.54758762231681	6.7149297379811e-08	3.1978954887113e-06	0.00010126813822764	0.012476933735192	4.874785138863e-05	0.91113005740681
12	5.7892396067219e-06	1.3356055450462	1.4872650221147e-06	0	0.00095242242811624	0.022793585317516	0.016803522365616	0.041147589438517	0.00016263689834036	2.1533573853113e-06	0.023153485773833	4.404615483184e-06	0.054176417637506	0.13224802666789	0.013339096211814	0.022832373192422	3.5730130855403e-07	0.00027635677807788	0.082352105405673	0.014100074087831	0.54748505043435	6.718681630829e-08	3.1947711448738e-06	9.7787543834734e-05	0.012477094658987	4.9188460922285e-05	0.91113560432258
12.2	5.7887573418227e-06	1.3357561384889	1.4923633849475e-06	0	0.00093333028283398	0.022704795567022	0.016811081726395	0.041159927879646	0.00015633549039025	2.1203965497616e-06	0.023157335702155	4.4433613939468e-06	0.054017409887435	0.13318777678762	0.01333911564756	0.022831797236695	3.5447785128549e-07	0.00027348567279191	0.082352844530837	0.014191350930543	0.5842450799611	6.7143722616154e-08	3.1833401544042e-06	9.2703397541279e-05	0.012477296227455	4.9803364966232e-05	0.91114412175749
12.48	5.764008124777e-06	1.3359627996562	1.4926629066971e-06	0	0.000908794986612	0.022581002473714	0.016821338262491	0.041176633295508	0.00014831760506362	2.0666833728748e-06	0.023162579066512	4.4782254045942e-06	0.053170146442886	0.12854797455826	0.013339085910911	0.022830892063766	3.4900041090573e-07	0.00026957622967963	0.082353438783225	0.013978540549645	0.55247640832363	6.6931507177458e-08	3.163996389011e-06	8.6251990676856e-05	0.012477481817033	5.0546473898772e-05	0.91115575550268
12.872	5.6929490274975e-06	1.33624457002	1.4807725899447e-06	0	0.00087826028946073	0.022408703231802	0.016835196087953	0.041199067715691	0.00013848983022116	1.9813866066261e-06	0.023169685075733	4.4892882194559e-06	0.052594987432308	0.12775625283428	0.013338940521974	0.022829444011284	3.3870364395711e-07	0.00026416640914395	0.082353472337579	0.01376335772463	0.54856768113756	6.6381501858393e-08	3.1286867134196e-06	7.8377828326033e-05	0.012477566459522	5.1320565122309e-05	0.91117152017754
13	5.6644656991472e-06	1.3363348761241	1.4746367699582e-06	0	0.00086911887368941	0.022352699389941	0.01683962342472	0.041206187207467	0.00013558413605883	1.9526256202792e-06	0.02317195583408	4.4852561837131e-06	0.052479423967933	0.1275501006082	0.013338868832644	0.022828929449923	3.3490765487162e-07	0.00026240925986013	0.082353302255366	0.01371429799989	0.54840546026311	6.6159753304913e-08	3.1154146978204e-06	7.60579959556e-05	0.012477554238849	5.1512094867027e-05	0.91117655101608
13.2	5.6147039226041e-06	1.3364743794375	1.4627349346431e-06	0	0.00085560552882138	0.02226544788863	0.016846454343938	0.041217119874374	0.00013132565325371	1.9066883365552e-06	0.023175457538079	4.4708532282997e-06	0.052624349008446	0.12941214735309	0.013338733533181	0.022828085671361	3.2853499550672e-07	0.00025962769248465	0.08235286518627	0.013867332905269	0.58392262183073	6.5764919507225e-08	3.0900327812672e-06	7.2666569099439e-05	0.012477497484067	5.1741118167762e-05	0.91118430214783
13.48	5.5417553414014e-06	1.3366666134902	1.4437637401037e-06	0	0.00083813671197189	0.022143819029441	0.016855862938501	0.04123206229142	0.00012589369002336	1.8434954710989e-06	0.023180272808176	4.4410573406002e-06	0.052118964823433	0.12565378070197	0.013338498486018	0.022826827131202	3.1929540257431e-07	0.00025580360327853	0.082351924765951	0.013724883496849	0.55288433084664	6.5170683817804e-08	3.0561790713921e-06	6.8357442030528e-05	0.012477345596032	5.1972690228229e-05	0.9111949443375
13.872	5.4337699775487e-06	1.3369302601071	1.4133101373839e-06	0	0.00081620287806441	0.021974568548925	0.016868780887969	0.041252342944387	0.0001192099078	1.7578458638097e-06	0.023186859359114	4.3817959021602e-06	0.051863578588965	0.12566292041696	0.013338085329372	0.022824924977871	3.0596605587331e-07	0.00025046201813753	0.082350019466096	0.013569924347092	0.54891891552514	6.42667618394e-08	3.0080996915719e-06	6.3087206344244e-05	0.012477003230962	5.210906247389e-05	0.91120947172185
14	5.3982424138453e-06	1.3370151208192	1.4028416949312e-06	0	0.00080958945717138	0.021919563979018	0.01687294617262	0.041258822094825	0.0001172274542911	1.7310220396572e-06	0.023188974407244	4.3594040930388e-06	0.051826753635221	0.1256697614877	0.013337930825042	0.022824271878651	3.0163021093523e-07	0.00024871942660164	0.082349264658129	0.013534075184253	0.54870959517239	6.3963115438609e-08	2.9920755133343e-06	6.1531853433958e-05	0.012476862304847	5.2114615049386e-05	0.911214132619
14.2	5.341592056263e-06	1.3371465640176	1.3857188782512e-06	0	0.00079976575632477	0.02183387709806	0.016879405483392	0.041268810288591	0.00011431557709156	1.6898914579674e-06	0.023192244647568	4.320602391092e-06	0.052084096202047	0.12789161163555	0.013337670584723	0.022823221045486	2.9482114139281e-07	0.00024595604276158	0.082347959981408	0.013700194667145	0.58370631357544	6.3469609911255e-08	2.9635680758507e-06	5.9255294141486e-05	0.012476614650785	5.2074087534629e-05	0.91122133789439
14.48	5.2651017181886e-06	1.3373283716863	1.3620946879914e-06	0	0.00078697275278677	0.021714444167154	0.016888357920493	0.041282532792194	0.00011058838005463	1.6358366993289e-06	0.023196756034178	4.2645881644259e-06	0.051700316660495	0.12448364360151	0.013337269540006	0.022821691298729	2.8564676023035e-07	0.00024214780917876	0.082345893717728	0.013573699427454	0.5529348607332	6.2785443363699e-08	2.9272877357809e-06	5.6357208325735e-05	0.012476215478504	5.1973683922013e-05	0.91123127725075
14.872	5.1597513929136e-06	1.3375789341822	1.3290750062654e-06	0	0.00077073432380354	0.021548275380327	0.016900734859105	0.041301278982526	0.00010597773766457	1.5656638692767e-06	0.023202949491376	4.1814309632542e-06	0.05155068036086	0.1247867518823	0.013336641000669	0.022819444159684	2.7339292685693e-07	0.00023681978276694	0.082342570817386	0.013433066097801	0.54893389439243	6.1823433441469e-08	2.8782523056731e-06	5.280224747458e-05	0.01247556324567	5.1726203266774e-05	0.91124492857104
15	5.1260930159574e-06	1.3376598531954	1.3184443377335e-06	0	0.00076579598019656	0.021494278014811	0.016904742266531	0.041307294517402	0.00010460418282488	1.5441218697832e-06	0.023204943103194	4.1536712088475e-06	0.051538502676044	0.12486806131621	0.013336420256327	0.022818686440539	2.6956554324761e-07	0.00023508065154165	0.082341388286952	0.013400705298729	0.54870560580496	6.1512061152194e-08	2.8623213847519e-06	5.175051879394e-05	0.012475329353574	5.1624006341626e-05	0.91124932696102
15.2	5.0743269838301e-06	1.3377854428012	1.3020384870836e-06	0	0.00075841817736055	0.021410165376949	0.016910971414689	0.04131659359889	0.00010258054586144	1.5118185352097e-06	0.023208030475868	4.1099371655858e-06	0.051823840027536	0.12716346254379	0.013336060556952	0.022817479846744	2.6376699614011e-07	0.00023236413555414	0.0823394484949	0.013570394054198	0.5834894174108	6.1026112837676e-08	2.8384239554313e-06	5.020845786993e-05	0.012474944222329	5.1444942756945e-05	0.91125614382354
15.48	5.003587668555e-06	1.3379596377629	1.2795918378379e-06	0	0.0007487270249798	0.021292936553768	0.016919630214369	0.041329416168379	9.9978086091353e-05	1.4692899994509e-06	0.023212298354801	4.0484751985876e-06	0.051475380732543	0.12389723130127	0.013335528171812	0.022815746907792	2.560364447271e-07	0.00022856299153167	0.082336555190251	0.01344976844924	0.55285101094085	6.0348926983206e-08	2.8020343889081e-06	4.8240089536402e-05	0.01247436736651	5.1159548891523e-05	0.91126558078505
15.872	4.9080094452896e-06	1.3382005654824	1.2493659083547e-06	0	0.00073627106833807	0.021129851617772	0.016931640408259	0.041347013068439	9.673570316831e-05	1.4147401646528e-06	0.023218172122517	3.963024429288e-06	0.051354943223528	0.1242960669575	0.013334730171155	0.02281324192212	2.4598571407903e-07	0.00022324629520013	0.082332183692475	0.013316001098641	0.54884800812032	5.9416809757018e-08	2.7541586514788e-06	4.5815487322307e-05	0.012473492518522	5.0703655067538e-05	0.91127860128768
16	4.8775972090704e-06	1.3382785606273	1.239813430374e-06	0	0.000732446241641	0.021076860117777	0.016935536809373	0.041352677566218	9.5764138651347e-05	1.3980530283356e-06	0.023220066254962	3.9354582973484e-06	0.051349281241512	0.12440040048494	0.01333445743897	0.022812405997343	2.4289058230056e-07	0.00022151159624467	0.082330682808979	0.013285690104575	0.54861606701743	5.9117997747154e-08	2.7387433266014e-06	4.5095691642005e-05	0.012473191733483	5.0543698796431e-05	0.91128280944618
16.2	4.8299303761467e-06	1.3383997931187	1.2248263791039e-06	0	0.00072669545293155	0.02099431786939	0.016941599745399	0.041361449454674	9.4327037784341e-05	1.3727132021138e-06	0.023223002278057	3.8915310062179e-06	0.051634167766229	0.12666153230845	0.013334019614686	0.022811082798364	2.3815948610965e-07	0.00021876359122815	0.082328267695679	0.013457633836066	0.58328390753719	5.8642865321601e-08	2.7115079561257e-06	4.4037780011681e-05	0.01247270744909	5.0269369736809e-05	0.91128934398935
16.48	4.7668350550918e-06	1.3385682808611	1.2051446374931e-06	0	0.0007190698387256	0.020879284264122	0.016950038755315	0.041373575584264	9.2467536160838e-05	1.3399936765712e-06	0.023227066826497	3.8330684750182e-06	0.051293894906437	0.12346628209714	0.01333338399803	0.022809197385588	2.3202327183643e-07	0.00021497536819169	0.082324751688841	0.013341256356446	0.55274663786685	5.8000221138252e-08	2.6774528382839e-06	4.2682341743757e-05	0.012472002084942	4.9889056736006e-05	0.91129841346203
16.872	4.6807619465638e-06	1.3388018981422	1.1788284072803e-06	0	0.00070913681708977	0.020719264514979	0.016961761908237	0.041390271158932	9.0129462355283e-05	1.2978053627021e-06	0.023232672731396	3.7534195459593e-06	0.05118198425441	0.12390020745896	0.013332452861313	0.022806498267699	2.2410319633261e-07	0.00020968166619029	0.082319583128297	0.013213179940582	0.54875594983046	5.7114547448984e-08	2.631552948483e-06	4.1003140658489e-05	0.012470965526467	4.9326571240208e-05	0.91131096752808
17	4.6532328857415e-06	1.3388776550145	1.1705215490268e-06	0	0.00070605574693743	0.020667271465835	0.016965568553943	0.04139565723771	8.9423702987315e-05	1.2848300354524e-06	0.02323448321566	3.7279674227903e-06	0.051178664934047	0.12401357939935	0.013332139233119	0.022805603239613	2.2166829275089e-07	0.00020795563241191	0.082317838271132	0.013184629456043	0.54852505347555	5.683048243029e-08	2.6166692796006e-06	4.0502283041947e-05	0.012470615925034	4.9136991545098e-05	0.91131503388369
17.2	4.6100291486108e-06	1.3389955294989	1.1574838898491e-06	0	0.00070139275868891	0.020586286750377	0.016971494502154	0.041404008627859	8.837455916346e-05	1.2650360404611e-06	0.023237292118892	3.6876411324319e-06	0.051458763862778	0.12622491761919	0.01333163995261	0.022804191721555	2.1794235848935e-07	0.00020522652117971	0.082315057159372	0.013358637212249	0.58310177558526	5.6378116868766e-08	2.5904019366756e-06	3.9763759940141e-05	0.012470059092322	4.8822039886977e-05	0.91132135667164
17.48	4.5526114663446e-06	1.3391595803111	1.1403567864923e-06	0	0.00069515026761706	0.020473428112394	0.016979747104463	0.041415573119235	8.7006731987043e-05	1.2393848479503e-06	0.023241185525925	3.6342050916659e-06	0.051123717841225	0.1230855006867	0.013330922989552	0.022802190326754	2.1311413742326e-07	0.0002014616387292	0.08231105748578	0.013245954060653	0.55265567733795	5.576405725176e-08	2.5570750325079e-06	3.8812768493896e-05	0.012469259203244	4.8391438830268e-05	0.91133014827079
17.872	4.4738349815295e-06	1.3393874511228	1.1173778723447e-06	0	0.0006869107190182	0.02031644148771	0.016991216726849	0.041431528469119	8.5267598469451e-05	1.2059900024968e-06	0.023246563886611	3.5617145519171e-06	0.051020124494995	0.12354734733167	0.013329886351542	0.022799342364191	2.0686092494503e-07	0.00019620585969489	0.082305262242387	0.013122447071769	0.54867548528673	5.4914071361804e-08	2.5117868338432e-06	3.7625624487404e-05	0.012468102649775	4.7771646124601e-05	0.91134234594375
18	4.448502536182e-06	1.3394614337973	1.1100953468265e-06	0	0.00068432988719047	0.020265435623888	0.016994941817382	0.041436682749767	8.4738007615243e-05	1.195632209771e-06	0.023248302768568	3.5385749848936e-06	0.051019634522576	0.12366911502173	0.013329540154151	0.022798401725441	2.0493009004659e-07	0.0001944935019467	0.082303323852925	0.013095246450285	0.54844479560401	5.4640748994392e-08	2.4970603789081e-06	3.7269342449818e-05	0.012467716572427	4.7565916848902e-05	0.91134630307859
18.2	4.4086404184365e-06	1.3395766322303	1.0986171655925e-06	0	0.00068039956758696	0.020185990114843	0.017000741071677	0.041444680899868	8.3946116020927e-05	1.179716619367e-06	0.023251002289052	3.5018994214717e-06	0.051297222278977	0.12583955719525	0.013328991764006	0.022796921756308	2.0195900158464e-07	0.00019178951443502	0.082300250749109	0.013270708276635	0.58293891734682	5.4203911604248e-08	2.4710418838183e-06	3.6741778359549e-05	0.012467105281514	4.7228563196445e-05	0.91135246191852
18.48	4.3554432888279e-06	1.3397371196328	1.0834952914621e-06	0	0.00067509072114073	0.020075279443253	0.017008817040989	0.041455767408482	8.2904566002775e-05	1.1589761410211e-06	0.02325474727816	3.4533127528043e-06	0.050969549404539	0.12275338088503	0.013328209458679	0.022794829888909	1.9809851389833e-07	0.00018805926384653	0.0822958620091	0.013160709246912	0.55257028921911	5.3608379366489e-08	2.4377763292402e-06	3.6058030401974e-05	0.012466233946734	4.6769693708621e-05	0.91136103673795
18.872	4.2819733529462e-06	1.3399603261978	1.0630548241163e-06	0	0.00066799824516012	0.019921285863401	0.017020038939822	0.041471081292484	8.1563370498522e-05	1.1316235635928e-06	0.023259926060382	3.38725506864e-06	0.050877655287583	0.12324838883361	0.013327087427707	0.02279186474137	1.9305289390548e-07	0.00018285748622378	0.082289556866393	0.013040335658673	0.54859392321477	5.2779217336456e-08	2.3922186142712e-06	3.5196216302226e-05	0.012464985785486	4.6116533855411e-05	0.91137295343541
19	4.2582179880592e-06	1.3400328577365	1.0565366334073e-06	0	0.00066575721916771	0.019871253617035	0.017023682687989	0.041476031981233	8.1150945328083e-05	1.1230526426195e-06	0.023261601574103	3.3661124764883e-06	0.050881124898225	0.12338068126878	0.013326714709211	0.022790887937031	1.9148253430577e-07	0.00018116410055439	0.082287459675232	0.013014016907086	0.54836147122151	5.251177902117e-08	2.3773801667081e-06	3.4935571173087e-05	0.012464571643847	4.590110682841e-05	0.91137682379343
19.2	4.2207564769528e-06	1.3401458568708	1.0462141796171e-06	0	0.00066232558536417	0.019793325680049	0.017029354007072	0.041483717177914	8.0530268508875e-05	1.109779197716e-06	0.023264203723237	3.3325302993041e-06	0.051159084623675	0.12552226282498	0.013326126172205	0.022789353441785	1.890479496833e-07	0.00017849359901997	0.082284145694529	0.013190297311285	0.5827852671539	5.2082877541956e-08	2.3512168515301e-06	3.4547607133179e-05	0.012463918239785	4.5550320722972e-05	0.91138285173583
19.48	4.1705312630385e-06	1.3403033959148	1.0325488006332e-06	0	0.00065765420261549	0.019684731890477	0.017037248628544	0.041494374898309	7.9706117997145e-05	1.0923567670489e-06	0.023267815430675	3.287921914246e-06	0.050841022470247	0.12248867458633	0.013325290138538	0.022787189020497	1.8586678226757e-07	0.00017480973035852	0.082279433527937	0.01308193246402	0.55247534519999	5.1495424212862e-08	2.3174864586811e-06	3.4040806221651e-05	0.012462991238434	4.5073387320481e-05	0.91139125226963
19.872	4.1007650848053e-06	1.3405227091059	1.013920054459e-06	0	0.00065134868136566	0.019533686509747	0.01704821094993	0.041509103445287	7.8630537546359e-05	1.0690615577175e-06	0.023272812728825	3.2269737275455e-06	0.050763656648896	0.12302313833882	0.01332409731337	0.022784129017084	1.8165822310994e-07	0.00016967860481611	0.082272700120593	0.012963265045901	0.54849522207505	5.0673071106765e-08	2.2710023059185e-06	3.3394593011673e-05	0.012461670942029	4.4397653830285e-05	0.91140294097288
20	4.0781009077726e-06	1.3405940218297	1.0079414157766e-06	0	0.00064934170671434	0.0194846129622	0.01705176832883	0.041513866055568	7.8296433711876e-05	1.0616856554814e-06	0.023274430069001	3.2073865978929e-06	0.050771930329121	0.12316797549073	0.013323702471594	0.022783122735719	1.8033576710799e-07	0.0001680096792859	0.08227046856218	0.012937379027217	0.54825910432417	5.0407153850456e-08	2.2558563587911e-06	3.3197375916108e-05	0.01246123452515	4.417537383764e-05	0.91140674045168
20.2	4.0430414709845e-06	1.3407051633783	9.9870318959884e-07	0	0.00064625450090705	0.019408178991621	0.01705730313255	0.041521260735693	7.7790326963003e-05	1.0504154251647e-06	0.02327694274473	3.1770973358709e-06	0.051052675416575	0.12529189014494	0.013323080374554	0.022781543636261	1.7831846879357e-07	0.00016540920163723	0.082266950027551	0.013114031437102	0.58263228886508	4.9987547245933e-08	2.2324532860342e-06	3.290204640674e-05	0.012460547553832	4.3826274734292e-05	0.91141266084183
20.48	3.9944302332427e-06	1.340860197658	9.8597775699957e-07	0	0.00064202528056856	0.019301668571656	0.017065002635546	0.041531516394572	7.7111889711316e-05	1.0350986599152e-06	0.023280431248883	3.1353268778099e-06	0.05074590929015	0.12230993851853	0.013322199220956	0.022779319514829	1.7558866950807e-07	0.00016178389782483	0.08226196115213	0.013006419173674	0.55235844179052	4.9397438075119e-08	2.1971182669396e-06	3.2512761642045e-05	0.012459575843168	4.3334108108769e-05	0.91142091727047
20.872	3.9271177158594e-06	1.3410761848045	9.6852754971701e-07	0	0.00063626918228137	0.019153523801818	0.017075682012138	0.04154568715199	7.6214793592294e-05	1.0144432375761e-06	0.023285258282161	3.0779875975177e-06	0.050684857747194	0.12288851627642	0.013320946411113	0.022776180749946	1.7193237162729e-07	0.00015674048480731	0.082254857964126	0.012888115873276	0.5483667818006	4.8569688260865e-08	2.1489088119785e-06	3.200992548558e-05	0.012458196974906	4.2638590539568e-05	0.91143241628184
21	3.9051948630239e-06	1.341146452135	9.6290405912363e-07	0	0.00063442648616327	0.019105393275941	0.017079144483923	0.041550268578424	7.5933431264679e-05	1.0078502393163e-06	0.023286820479836	3.0595014961953e-06	0.050698401382056	0.12304714397832	0.013320532706782	0.022775149838203	1.7077350180476e-07	0.00015510168274246	0.082252509698891	0.012862237750727	0.54812531935321	4.8301721260816e-08	2.1332693162721e-06	3.1854935738813e-05	0.01245774233365	4.2410178166828e-05	0.91143615652049
21.2	3.87054204359e-06	1.3412560031759	9.5393253747236e-07	0	0.00063158192099287	0.019030428756559	0.017084527771307	0.041557379801907	7.550459129742e-05	9.9750188034344e-07	0.023289246878871	3.0299931534035e-06	0.050982113487801	0.12515311355022	0.01331988177144	0.022773533267367	1.6894905872282e-07	0.00015252302482385	0.08224881248176	0.013038542971805	0.58246905288297	4.786979545409e-08	2.1058919561224e-06	3.1621326311421e-05	0.012457027715171	4.2040800052898e-05	0.91144198715608
21.48	3.8237577733196e-06	1.3414088893397	9.4195378494575e-07	0	0.00062766595854084	0.018925967215642	0.017092008648877	0.041567238735706	7.4924654504094e-05	9.8373616988014e-07	0.023292614792366	2.9905455917898e-06	0.050685741580174	0.12221856262773	0.01331896155263	0.022771258693801	1.6653476644584e-07	0.00014896912397201	0.082243581237258	0.012930571556554	0.55220691398739	4.7274237419504e-08	2.0702839904539e-06	3.131043655632e-05	0.012456018958069	4.1537454178987e-05	0.91145012308074
21.872	3.7582635406043e-06	1.3416220082011	9.2540300337934e-07	0	0.00062230243139608	0.018780674343404	0.017102369364844	0.041580854196204	7.4148649610401e-05	9.6489582191793e-07	0.023297274079414	2.9361064089863e-06	0.050640967163417	0.12284338017935	0.013317656603355	0.022768053048341	1.6326315487705e-07	0.0001440324705212	0.082236152656486	0.012811521929339	0.54819832204585	4.6434523857138e-08	2.0208594064211e-06	3.090343184945e-05	0.012454591229111	4.0826361042235e-05	0.91146146247599
22	3.7368461607313e-06	1.3416913714129	9.2003893864987e-07	0	0.00062057792206505	0.018733470861936	0.017105724587493	0.041585253959237	7.3903177253625e-05	9.5882783024939e-07	0.023298781644529	2.9184774425682e-06	0.050659893588212	0.12301658380057	0.013317226452643	0.022767001147904	1.6221660846842e-07	0.00014243010217803	0.082233701265722	0.012785336791152	0.54795057203179	4.616229633668e-08	2.0047948817107e-06	3.0776712030234e-05	0.012454121300709	4.0592854066611e-05	0.91146515269936
22.2	3.7030320624324e-06	1.3417995417554	9.1147339261206e-07	0	0.00061790873467442	0.01865995072054	0.017110936793412	0.041592080591822	7.3527026709602e-05	9.4927095233776e-07	0.023301122735035	2.8903299599305e-06	0.050947240386939	0.12510826639728	0.013316550379585	0.022765352604547	1.6056108845341e-07	0.00013991340009585	0.082229845941792	0.012961099532347	0.5822907941722	4.572335730538e-08	1.9769601577845e-06	3.0584469176484e-05	0.012453383435092	4.0216714933541e-05	0.9114709072458
22.48	3.6571724927983e-06	1.3419505588876	8.9996085055632e-07	0	0.00061422080882193	0.018557502849711	0.017118170650359	0.041601539024678	7.3014479567791e-05	9.3645860302877e-07	0.023304371098778	2.8524758288589e-06	0.050661569439584	0.12221989017832	0.013315596049782	0.022763034867498	1.5835131915789e-07	0.00013644506127582	0.082224399227216	0.012852181004866	0.55201691906602	4.5115895044385e-08	1.9403059658302e-06	3.0326215967988e-05	0.012452343359675	3.9702041838496e-05	0.9114789407381
22.872	3.5928903201658e-06	1.3421611824279	8.8397910413951e-07	0	0.00060914608781229	0.018415012540194	0.017128169994364	0.041614588128395	7.2321738944746e-05	9.1878510066434e-07	0.02330886222717	2.8000163455711e-06	0.050633643617881	0.12289398141308	0.013314245312517	0.022759771723717	1.5532726288113e-07	0.00013163520913476	0.082216679896188	0.012731384149388	0.5479849040167	4.4258022250626e-08	1.8893618964287e-06	2.9983734195092e-05	0.012450874009058	3.8975182334439e-05	0.91149014442787
23	3.5718312790414e-06	1.3422297592922	8.7878327482757e-07	0	0.00060750925632328	0.0183687199916	0.017131403342433	0.04161880140147	7.2101047961612e-05	9.1306033164752e-07	0.023310314613413	2.7829802814661e-06	0.050658109706908	0.12308245804051	0.013313800664867	0.02275870172481	1.543533679214e-07	0.00013007597129201	0.082214136111715	0.012704567426052	0.54772968154422	4.397988884358e-08	1.8728389217237e-06	2.9876092615835e-05	0.012450390996727	3.8736586441815e-05	0.91149379213216
23.2	3.5386221262683e-06	1.3423367294418	8.7048297915008e-07	0	0.00060497090781761	0.018296619059069	0.01713642092937	0.0416253347191	7.1761383423976e-05	9.0402398355898e-07	0.023312569128843	2.7557722321101e-06	0.050949089820462	0.12515912668394	0.013313102383735	0.022757025566591	1.5280720563668e-07	0.00012763052636434	0.082210138919803	0.01287945059837	0.58209262190952	4.3531338836413e-08	1.8444232839069e-06	2.9711811715549e-05	0.012449633179112	3.8353264007263e-05	0.91149948202572
23.48	3.4934756520845e-06	1.3424861235513	8.5928574850945e-07	0	0.00060145455336308	0.018196149640926	0.017143373473275	0.041634378233899	7.1295711015648e-05	8.9184943389436e-07	0.023315695397994	2.7190532527044e-06	0.050673568684958	0.12231442527181	0.013312117833103	0.022754670478419	1.5073148618235e-07	0.00012426293790476	0.082204498519039	0.012768857318144	0.55178257251535	4.2909519572472e-08	1.8068347526083e-06	2.9489229117355e-05	0.012448566128923	3.782762095434e-05	0.91150742857041
23.872	3.4301634737072e-06	1.3426945847563	8.4369990781041e-07	0	0.00059659981760588	0.018056412655932	0.017152960969022	0.041646836907702	7.0661282849555e-05	8.7496767769324e-07	0.023320013452827	2.6680364912198e-06	0.050662373233586	0.12303944327968	0.013310726401912	0.022751357491407	1.4787132870872e-07	0.00011960178714883	0.082196517305853	0.012645351671147	0.54772143579693	4.2031031258027e-08	1.7546132985009e-06	2.9190645451071e-05	0.012447060777845	3.7085829041941e-05	0.91151851733071
24	3.3924312140133e-06	1.3427614139708	8.8081740162818e-07	0	0.00059216780949233	0.018015882958319	0.017156079303632	0.041650726090371	7.0120708431956e-05	8.6667016121197e-07	0.023321141364763	2.7038072201195e-06	0.050442249011747	0.12281211376771	0.013310233059871	0.022750222006028	1.5033266093245e-07	0.00011808156601058	0.082193900303444	0.012533804050082	0.54737713376805	4.1910288486461e-08	1.7482652906726e-06	2.8957721723166e-05	0.012446568995897	3.7416423869554e-05	0.91152216163099
24.2	3.3827565980982e-06	1.3351708643139	1.3470938680401e-06	0	0.0005941128786273	0.023562270689154	0.017062471396935	0.04141863389698	7.0321542473444e-05	8.5989304601147e-07	0.023190420592172	3.5647595357914e-06	0.051776883926055	0.12722846002927	0.013233341633163	0.022618310579441	1.8549444662604e-07	0.00011570929911399	0.081718532449137	0.013111242386343	0.58246416536724	4.4728790640935e-08	1.8939722724831e-06	2.9022547510078e-05	0.012374439350357	5.0835507387378e-05	0.9110276376263
24.48	3.5407618647111e-06	1.3246956854468	1.7282673222688e-06	0	0.00061976103582495	0.031184727459486	0.016932851593909	0.041098741440416	7.3308604202091e-05	8.8077130612923e-07	0.023011550759055	4.4135188123818e-06	0.054267066239443	0.1286001572584	0.013127393046745	0.022436458175057	2.1338740556864e-07	0.00011254600496489	0.081061965331899	0.013904510528925	0.55261232935586	4.7748064193813e-08	2.0256406411851e-06	3.0225384658242e-05	0.012274806772052	6.5888776633266e-05	0.91033511724856
24.872	4.0828064142715e-06	1.3103312633247	2.0587642805042e-06	0	0.00069418741768017	0.04158434274887	0.01675415812566	0.040660157067556	8.2037134132991e-05	9.788630956479e-07	0.022767760639602	5.2962117755868e-06	0.058895185186486	0.13875982983657	0.012982204542265	0.022187088161339	2.3972803607328e-07	0.00010843595896701	0.080160978241166	0.014876347885327	0.5479878966171	5.1853035740669e-08	2.1822272326792e-06	3.3778060958294e-05	0.012138041010238	8.2816022639436e-05	0.90936597363582
