# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
20.48	110.86459629629	210.35949123455	0.33865296603347	321.56274049688
20.872	111.02527014899	210.81783724433	0.3388760016203	322.18198339493
21	111.07723538203	210.99551579896	0.338948705373	322.41169988636
21.2	111.58339430776	213.87210439217	0.33949133304835	325.79499003298
21.48	111.64320276917	213.71952743563	0.33968398479342	325.70241418959
21.872	111.80075811392	214.14700412363	0.33987707373986	326.28763931129
22	111.85162450073	214.31467262063	0.33994053119877	326.50623765256
22.2	112.35873918493	217.19226237548	0.34042347717892	329.89142503759
22.48	112.41632247733	217.0134691471	0.34058583654406	329.77037746097
22.872	112.57026115199	217.40593326573	0.34074860722929	330.31694302495
23	112.61984386204	217.56229676082	0.34080267298421	330.52294329584
23.2	113.12837427959	220.44271494536	0.341224446015	333.91231367096
23.48	113.18332206057	220.23433114469	0.34135699279522	333.75901019805
23.872	113.3330027875	220.5879327851	0.34149016484405	334.26242573745
24	113.37956710007	220.72938911149	0.34155076475453	334.45050697631
24.2	113.90840924979	223.64188096681	0.34203819300823	337.89232840961
24.48	113.98568736485	223.46379880278	0.34221197928144	337.7916981469
24.872	114.18811609207	223.91220753153	0.34240488607533	338.44272850967
25	114.25444627469	224.08969369178	0.34247207000203	338.68661203647
25.2	114.85485288988	227.14428604586	0.34279757089629	342.34193650663
25.48	114.91569419351	226.90879793577	0.34291540435579	342.16740753364
25.872	115.07139688945	227.23559849408	0.34305243522605	342.65004781876
26	115.12048185726	227.37237107585	0.343098237688	342.8359511708
26.2	115.67486896745	230.38648247014	0.34350316604831	346.40485460363
26.48	115.72655417893	230.11087576122	0.34363693438554	346.18106687454
26.872	115.87795401313	230.41099246743	0.343759868227	346.63270634878
27	115.92641497902	230.54029743461	0.3437998243445	346.81051223798
27.2	116.48084624243	233.55311446716	0.34412060946199	350.37808131905
27.48	116.53079922156	233.2602434865	0.34422471438808	350.13526742245
27.872	116.67939090239	233.53920154322	0.34432745196521	350.56291989758
28	116.72679962706	233.66177995701	0.34436117235375	350.73294075642
28.2	117.28272737153	236.67872367643	0.34467905925746	354.30613010722
28.48	117.33155513362	236.37227802937	0.34478086956539	354.04861403256
28.872	117.47812114564	236.63472811994	0.3448729020511	354.45772216763
29	117.52471937442	236.75207907307	0.34490255362278	354.62170100111
29.2	118.08299739082	239.77617874324	0.34522397828196	358.20440011235
29.48	118.13085819728	239.45864853184	0.34532670037003	357.93483342949
29.872	118.27591816912	239.70855980599	0.34541253117481	358.32989050629
30	118.32191473369	239.82201633389	0.34543963414095	358.48937070173
