# Time [h]	MS [g/L]	Lignin [g/L]	Butyric [g/L]	Initial_Substrate [g/L]	Carbohydrates [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	Valeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	Hydrogen [g/L]	Lipids [g/L]	MO_AcidoAA [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
11.2	0.0018804403142536	116.55618397808	0.00076550607303085	0	0.063823879510808	0.56232358252312	1.421802597768	3.6978822044751	1.0801985634559	0.013672773283146	0.000714074304906	1.9954725432193	0.0030012899726683	0.084876512715316	1.1566943152623	1.9714196678842	0.00021338040477426	0.22355815633048	7.1156983309871	0.01403514782412	4.9534760939916e-07	0.0094025160567804	1.0772262846876	0.028587127819638	0.0021817971909824	0.0021817971803529
11.48	0.0018279772786521	116.55763755313	0.00074011935606434	0	0.06064277245433	0.5560608582005	1.4228674938149	3.6996900083813	1.0801674284047	0.01261669142718	0.00067505675067484	1.9954578243862	0.0029211946732244	0.083394286793905	1.1562553246215	1.9705927988481	0.00020267108568774	0.21844743144708	7.112956572393	0.013641384685043	4.9053667091219e-07	0.0085490854315231	1.0768400441156	0.028538313036044	0.0020718087265473	0.0020718087164543
11.872	0.0017506735290913	116.55964510925	0.00070260765542345	0	0.056705714938376	0.5474102205659	1.4242928677363	3.7020616836528	1.0801082890655	0.011325129407839	0.00062149998705882	1.9954070220103	0.0028001122537941	0.082492939315649	1.1556331105177	1.9694265707605	0.00018749648397476	0.21207585841509	7.1090722297535	0.013186416756367	4.8434539213355e-07	0.007508753259666	1.0762848398189	0.028535605213466	0.0019637071444244	0.0019637071348587
12	0.0017254345638369	116.56029385545	0.00069032596025654	0	0.055532477909063	0.54461466730935	1.4247461835953	3.7028042598078	1.080086130057	0.010943992502085	0.00060474305977634	1.9953849268758	0.0027596120280897	0.082380293414681	1.1554282084312	1.9690438368072	0.00018264821680517	0.21017197723755	7.1077937451776	0.013072994284467	4.8234043026066e-07	0.0072025843404387	1.0761003704356	0.028529780184659	0.0019364672557948	0.0019364672463619
12.2	0.0016859188970184	116.5613008507	0.0006734087845326	0	0.05380364630449	0.54027519640335	1.4254432245861	3.7039344151828	1.0800480415266	0.010386153217128	0.00057974357189614	1.9953433423228	0.0027070109136095	0.084242138429632	1.1551066080926	1.9684441682428	0.0001758208155386	0.2064752200744	7.1057867462528	0.013251621578686	4.7845415854111e-07	0.0067553176539449	1.0758092654353	0.028342649017862	0.0019013370933024	0.0019013370840408
12.48	0.0016305922141072	116.56269709846	0.00064848688888692	0	0.051579815674288	0.53425802572799	1.4264001111594	3.7054574085554	1.0799885603486	0.0096760842928612	0.00054547123300136	1.9952726148894	0.0026282955588427	0.082866847983381	1.1546537135078	1.9676015144784	0.00016619522351541	0.20162678539761	7.1029590886811	0.012978483010513	4.7302239761033e-07	0.0061876841745914	1.0753962249947	0.028180430708604	0.0018648514749708	0.0018648514658871
12.872	0.0015556220936925	116.56462561379	0.00061365928116085	0	0.048808593532103	0.52594656793173	1.4277094897529	3.7074990284219	1.0798967817944	0.0088052293350221	0.00050084132092578	1.9951565783829	0.0025139330440538	0.082096429013315	1.1540146614979	1.9664160504192	0.00015320315264826	0.19543765485232	7.098968811396	0.012656293120505	4.6606585280264e-07	0.0054947054638908	1.0748082534088	0.027995907701401	0.0018307133556867	0.0018307133467696
13	0.0015322170946273	116.56524883488	0.00060264640875393	0	0.047978194839205	0.5232606258052	1.4281313956722	3.7081468445858	1.0798651901204	0.0085476403142822	0.00048726510319333	1.9951154378208	0.0024767364500474	0.082014135981651	1.1538048183733	1.9660276626269	0.00014917350530907	0.19355632926937	7.0976588624033	0.012578114662272	4.6387574103432e-07	0.0052905086467187	1.0746141279126	0.027936258154974	0.0018224661807502	0.0018224661718733
13.2	0.0014965782528238	116.56621623185	0.000585981145631	0	0.046749925634281	0.51909130150547	1.4287846568546	3.7091409155604	1.0798139097216	0.0081700135992691	0.00046689101805181	1.9950471691693	0.002419046006547	0.083824345202659	1.1534758166617	1.9654195884463	0.00014298107602008	0.18980891028707	7.0956055490228	0.012805590401937	4.5991790221444e-07	0.004991947996103	1.0743088195851	0.027754138914927	0.001812376094671	0.0018123760858433
13.48	0.0014486287308869	116.56755761446	0.00056362621470023	0	0.04516082277969	0.51331005815013	1.4296885611563	3.7104936290569	1.0797385533265	0.0076881122194393	0.00044032339820994	1.9949441843406	0.0023402554237442	0.082499768720216	1.1530130362645	1.9645659731294	0.00013491821144873	0.18483494115914	7.092718479828	0.01259171115219	4.5432152170134e-07	0.0046125214102779	1.0738776359541	0.027546242085674	0.0018034984720515	0.0018034984632671
13.872	0.0013858827675986	116.56941041419	0.0005344952372529	0	0.043163458958664	0.50532448359637	1.4309353957505	3.7123262986951	1.0796276887488	0.0070947802952812	0.00040678058266208	1.9947889093725	0.002235316797771	0.08181072912933	1.1523612067862	1.9633668579428	0.00012472017950962	0.17839027454107	7.0886545664341	0.012330626119391	4.4718547003192e-07	0.0041483279213604	1.0732674237169	0.027281219606883	0.0017978632460378	0.0017978632372808
14	0.0013665488764766	116.57000917413	0.0005255484318598	0	0.042560836967311	0.50274385522537	1.4313388153377	3.7129115069063	1.0795903973505	0.0069187154536739	0.00039669233911897	1.9947359416514	0.0022026370578371	0.081751287559468	1.1521474720718	1.9629744209456	0.00012164373558646	0.17641318970277	7.087322672726	0.01226815661607	4.4496733674108e-07	0.0040113054468217	1.0730667356212	0.027197679732944	0.0017971399043715	0.001797139895618
14.2	0.001337371842258	116.57093861257	0.00051115593355639	0	0.041665346661006	0.4987380068318	1.4319645786815	3.7138125263377	1.0795307673768	0.0066600290701214	0.00038135926840874	1.994650272907	0.0021474740277772	0.083537770038666	1.1518125787093	1.9623603409676	0.00011663863108141	0.17255891571825	7.085236986394	0.012516606796368	4.4096677179205e-07	0.0038107156971866	1.0727517883357	0.027002179878497	0.0017972781395	0.0017972781307459
14.48	0.0012985960232723	116.57222738245	0.00049282602781103	0	0.04049864168143	0.49318344118843	1.4328317995702	3.7150431172568	1.0794446503771	0.0063287691650127	0.00036188962250371	1.9945247154811	0.0020761184518451	0.082250460064961	1.1513418902191	1.9614989389336	0.00011041598839363	0.1674263068391	7.0823082612893	0.012327385159876	4.3532339629768e-07	0.0035553050103326	1.0723083037729	0.026764769037209	0.0018002732380715	0.0018002732293028
14.872	0.0012481552860554	116.57400754361	0.00046979842541726	0	0.039017068713692	0.48551097373193	1.4340290807726	3.7167171256119	1.0793199495141	0.0059187608705806	0.00033756183550785	1.9943401325981	0.0019860377802848	0.081623268077858	1.1506797733204	1.9602901629751	0.00010283186034982	0.16076138449421	7.0781924737488	0.012091041036148	4.2813195673602e-07	0.0032419056147989	1.0716830054762	0.026458840361777	0.0018078272299868	0.0018078272211813
15	0.0012325939060887	116.57458283237	0.00046281371683868	0	0.038566461620978	0.48303153004959	1.4344164812399	3.7172529985557	1.0792783676264	0.0057965722589326	0.00033025305922483	1.9942780154735	0.001958720582662	0.08158283358068	1.1504628856915	1.9598948616824	0.000100575442121	0.15871682184625	7.0768450567232	0.012034928295101	4.259098946995e-07	0.0031491680330582	1.0714778605756	0.026363456377522	0.0018107706153619	0.001810770606542
15.2	0.00120912701289	116.57547584296	0.0004513048223281	0	0.037893265428162	0.47918274814542	1.4350171190102	3.7180788817821	1.0792122120172	0.0056165133874745	0.0003190718231809	1.9941783785671	0.0019114723919165	0.083355187457264	1.1501232578158	1.9592765762246	9.6822372273872e-05	0.15483266110464	7.0747364211537	0.012291813255511	4.2185185520284e-07	0.0030131759508503	1.071156385067	0.026149999737267	0.0018161366077662	0.0018161365989202
15.48	0.0011779062956619	116.57671411157	0.0004368922120922	0	0.037009122889563	0.47384597290437	1.4358485497718	3.7192076905457	1.079117257665	0.0053848862464434	0.00030496816304324	1.9940338126398	0.0018517335065559	0.082096776374175	1.1496463227829	1.9584098050434	9.223403050078e-05	0.14967577238566	7.0717780481172	0.012112339991146	4.1615103421964e-07	0.0028395559249113	1.0707045834022	0.025890359111122	0.0018256114213402	0.0018256114124479
15.872	0.0011370755759293	116.57842453179	0.00041893773324073	0	0.035873351348889	0.4664743367795	1.436994002322	3.7207444393863	1.0789806544253	0.0050962187323976	0.00028732111867275	1.993823477405	0.0017779098662416	0.081520580138694	1.1489761941934	1.9571944394179	8.6704154099905e-05	0.14301754079663	7.067625100509	0.01188540951956	4.0887003482967e-07	0.0026256459954098	1.0700690750649	0.02555815547329	0.0018409337813287	0.0018409337723617
