# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
26.2	30.449195420573	69.550548387279	0.00025619214828282
26.48	30.52961285759	69.470130407677	0.00025673473290867
26.872	30.565313538987	69.434429486057	0.00025697495562406
27	30.573902512286	69.425840442279	0.00025704543474551
27.2	30.320506014124	69.679239106778	0.00025487909754553
27.48	30.400109444878	69.599635164114	0.00025539100767607
27.872	30.435469297677	69.564275084896	0.00025561742684199
28	30.443977050496	69.555767263834	0.00025568567079406
28.2	30.19334915414	69.806397294719	0.00025355114080408
28.48	30.272153370371	69.727592577267	0.00025405236238499
28.872	30.307180708228	69.692565017739	0.00025427403278096
29	30.315609632152	69.68413602658	0.00025434126740047
29.2	30.067709681244	69.932038062164	0.0002522565926888
29.48	30.145726406912	69.854020855233	0.00025273785558762
29.872	30.180426775322	69.819320274074	0.00025295060320355
30	30.188778083089	69.810968900638	0.00025301627276694
30.2	29.943558378501	70.056190623529	0.0002509979696291
30.48	30.020799571633	69.978948979193	0.00025144917353948
30.872	30.055177451159	69.944570900433	0.00025164840794893
31	30.063452025792	69.936296262311	0.00025171189681328
31.2	29.820867348501	70.178882973515	0.00024967798435511
31.48	29.89734942073	70.102400434434	0.00025014483658416
31.872	29.931412431175	70.068337217498	0.00025035132727461
32	29.939612593022	70.060136991531	0.00025041544678982
32.2	29.699623216981	70.300128391581	0.00024839143802161
32.48	29.775357512842	70.224393625124	0.00024886203405028
32.872	29.809110887794	70.190640041792	0.00024907041342241
33	29.8172377972	70.182513068352	0.00024913444777803
33.2	29.579800111669	70.419952778318	0.00024711001280164
33.48	29.654799237522	70.344953173155	0.00024758932287197
33.872	29.688248344773	70.311503853343	0.00024780188455215
34	29.696303339863	70.303448793985	0.00024786615179807
34.2	29.461373988622	70.538380147921	0.00024586345719286
34.48	29.535649055965	70.464104604947	0.00024633908806508
34.872	29.568798223076	70.430955226733	0.00024655019092351
35	29.576782195627	70.42297119044	0.0002466139336385
35.2	29.344319109578	70.655436313413	0.00024457700855371
35.48	29.41788422528	70.581870695034	0.00024507968627579
35.872	29.450739855568	70.549014841024	0.00024530340757066
36	29.458654671996	70.541099959461	0.00024536854348057
36.2	29.228618885719	70.771137765629	0.00024334865189824
36.48	29.301483552815	70.698272596034	0.00024385115009054
36.872	29.334049467509	70.665706457446	0.00024407504454844
37	29.341895783478	70.657860076631	0.00024413989154473
37.2	29.114245578797	70.885512326345	0.00024209485784617
37.48	29.186422675277	70.813334705548	0.00024261917445824
37.872	29.218704364129	70.781052782522	0.00024285334895619
38	29.226483701369	70.773273379344	0.00024291928717456
38.2	29.001180853092	70.998578271712	0.00024087519658589
38.48	29.072680454828	70.927078137345	0.00024140782717242
38.872	29.104682036271	70.89507631763	0.00024164609910506
39	29.112395251033	70.887363036672	0.00024171229479493
39.2	28.889399589807	71.110360739431	0.00023967076271292
39.48	28.960232395562	71.039527394601	0.00024020983721502
39.872	28.991957989492	71.007801559155	0.00024045135323991
40	28.999606018675	71.000153463629	0.00024051769574493
