Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
9.2	5.3151299026509e-14	2.1028216670868e-13	4.5228905137423e-09	1.3725936581201e-14	8.7600649730084e-09	-0.00038990486938208	8.6816366933138e-14	0.11518594292689
9.48	9.9190266131162e-15	6.5654632697318e-14	4.4272126460368e-09	2.3959501278039e-15	9.0304162280024e-09	-0.00034390642008265	8.678166178887e-14	0.11523194155061
9.872	1.0194037474048e-15	1.3295961434105e-14	4.3584035428083e-09	2.2299894275606e-16	9.4381727179694e-09	-0.00029272345990376	8.6743084989774e-14	0.11528312484959
10	4.6963071958931e-16	7.6434472944081e-15	4.3426899087554e-09	9.9598453033109e-17	9.5703018695561e-09	-0.00027864267659784	8.6732479627869e-14	0.11529720574932
10.2	1.0511506836422e-13	4.1231610615445e-13	4.3105611159308e-09	2.5394284587603e-14	9.7855948699063e-09	-0.00025898230945798	8.6717677153716e-14	0.11531686630013
10.48	2.1972832060021e-14	1.3893390895469e-13	4.2476076628605e-09	4.989283213838e-15	1.0096930507474e-08	-0.00023562694531172	8.6700100733716e-14	0.11534022191225
10.872	2.6613564087113e-15	3.1358750730605e-14	4.2117110082976e-09	5.5271644818684e-16	1.0535574435967e-08	-0.00020963485233176	8.6680550210063e-14	0.11536621440781
11	1.2930180994949e-15	1.874684876761e-14	4.2050024137081e-09	2.6086547952755e-16	1.0672683789256e-08	-0.0002024829300675	8.6675172622296e-14	0.11537336646048
11.2	1.4747408730899e-13	5.844756018901e-13	4.1893001712788e-09	3.362410818094e-14	1.0887251732749e-08	-0.00019249534973108	8.6667664239701e-14	0.11538335424041
11.48	3.4113695161096e-14	2.1067472375507e-13	4.1452360510326e-09	7.3421009537283e-15	1.1180902308495e-08	-0.00018062783686927	8.6658744647929e-14	0.11539522200233
11.872	4.738516140542e-15	5.2032710995526e-14	4.1285389763115e-09	9.4023603253872e-16	1.1568446323197e-08	-0.00016741542178693	8.6648816817613e-14	0.11540843478805
12	2.4002868068179e-15	3.206868271338e-14	4.12709243468e-09	4.6340586529926e-16	1.1685499396282e-08	-0.00016377857608126	8.6646084566695e-14	0.11541207174934
12.2	1.7453936557774e-13	7.0895383234657e-13	4.1210407970209e-09	3.7894401959272e-14	1.1862302276599e-08	-0.00015869792621805	8.6642267976562e-14	0.11541715257084
