# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
23	-0.0032333183297567	-0.10231529875807	-6.8736094125154e-09	-0.10554862396143
23.2	0.090732755908558	2.0249577513093	7.839488089336e-08	2.1156905856128
23.48	-0.005390222003435	-0.4224147236949	-3.4758368913841e-08	-0.42780498045671
23.872	-0.0017550784296586	-0.13330588043362	-1.1269318708777e-08	-0.1350609701326
24	-0.0032389955407219	-0.10240503532141	-4.634854056943e-09	-0.10564403549699
24.2	0.09057439380773	2.0232880330308	2.6524232333625e-08	2.1138624533627
24.48	-0.0053915379710873	-0.42227616522308	-1.2859634339291e-08	-0.4276677160538
24.872	-0.0017624837782831	-0.13336965308284	-4.127329922819e-09	-0.13513214098845
25	-0.0032445800375314	-0.10249309472993	-1.6863765975996e-09	-0.10573767645384
25.2	0.09063062611923	2.0222315269676	5.1915145682646e-07	2.1128626722383
25.48	-0.0053610049312575	-0.42199286564628	-2.1183335598539e-07	-0.42735408241089
25.872	-0.0017787868683357	-0.13340977860873	-6.7816819935153e-08	-0.13518863329388
26	-0.0032644779547897	-0.10255451776112	-2.7695772009847e-08	-0.10581902341168
26.2	0.090481684072188	2.0208858608969	5.9395388651589e-07	2.111368138923
26.48	-0.0053720216728147	-0.42187515920186	-2.5306651492167e-07	-0.42724743394118
26.872	-0.0017972999207148	-0.13347567245718	-8.1498350188172e-08	-0.13527305387625
27	-0.0032806233769694	-0.1026410571246	-3.34480810926e-08	-0.10592171394965
27.2	0.090317812368941	2.0193844674935	6.8064811300119e-07	2.1097029605105
27.48	-0.0053799501115392	-0.42175355340678	-2.9043047648838e-07	-0.4271337939488
27.872	-0.0018107449232048	-0.13354166449414	-9.3794945079139e-08	-0.13535250321229
28	-0.0032919489857952	-0.10272961184221	-3.8580278845234e-08	-0.10602159940829
28.2	0.090136137341057	2.0177529903918	6.9183490677963e-07	2.1078898195678
28.48	-0.0053880276529115	-0.42163757677889	-2.9693837842319e-07	-0.42702590137018
28.872	-0.0018208886622055	-0.13360988605907	-9.6134109236544e-08	-0.13543087085539
29	-0.0032995799996299	-0.10282141808929	-3.9610320312822e-08	-0.10612103769924
29.2	0.089978945199096	2.0161205881678	7.4417491950509e-07	2.1061002775418
29.48	-0.0053898434021641	-0.42149796994939	-3.183135374973e-07	-0.42688813166509
29.872	-0.0018294241405885	-0.13367454908008	-1.0324337483385e-07	-0.13550407646404
30	-0.0033063771003872	-0.10291018753478	-4.2601225506062e-08	-0.10621660723639
30.2	0.089839906463034	2.0145328439369	8.3507473642507e-07	2.1043735854747
30.48	-0.0053886728615536	-0.42134496393915	-3.5614938534808e-07	-0.42673399295009
30.872	-0.0018382897941241	-0.13373663236741	-1.1567808305182e-07	-0.13557503783962
31	-0.0033139776377533	-0.10299625969643	-4.7797290014505e-08	-0.10631028513147
31.2	0.089655663085209	2.0128323298082	7.443383060205e-07	2.1024887372317
31.48	-0.0053961888049958	-0.42123082728381	-3.2154873003908e-07	-0.42662733763754
31.872	-0.0018467807537602	-0.13380667092	-1.046693031033e-07	-0.13565355634307
32	-0.0033196377458994	-0.10309004366171	-4.3311251955018e-08	-0.10640972471886
32.2	0.089489145247752	2.0111296951875	7.1087683296015e-07	2.1006195513121
32.48	-0.0053987082785653	-0.42109810565673	-3.0584175485625e-07	-0.42649711977705
32.872	-0.0018538817099143	-0.13387377307812	-9.9724188918171e-08	-0.13572775451222
33	-0.0033245902562597	-0.10318142658545	-4.131450236862e-08	-0.10650605815621
33.2	0.08931905501762	2.0094117232143	6.5467179976732e-07	2.0987314329038
33.48	-0.0054018011896417	-0.42096809534094	-2.821119697042e-07	-0.42637017864256
33.872	-0.0018607289384174	-0.13394154439795	-9.2137538928585e-08	-0.13580236547391
34	-0.003329138513475	-0.10327349680306	-3.8216032046997e-08	-0.10660267353257
34.2	0.089162578047555	2.0077247866207	6.4926163559905e-07	2.0968880139299
34.48	-0.0054022498758283	-0.42082654884911	-2.7841156133947e-07	-0.4262290771365
34.872	-0.0018675841360333	-0.13400704080611	-9.1037706964583e-08	-0.13587471597985
35	-0.0033341456344151	-0.10336335613831	-3.7798823037457e-08	-0.10669753957155
35.2	0.088974488395142	2.0059591107542	5.1674448745262e-07	2.0949341158938
35.48	-0.0054087110510296	-0.42071197584977	-2.2472575167605e-07	-0.42612091162655
35.872	-0.0018740985284873	-0.1340778993848	-7.3622503591781e-08	-0.13595207153579
36	-0.0033377364535571	-0.10345843298799	-3.0602858606219e-08	-0.1067962000444
36.2	0.088815017147681	2.004240456503	5.0146361351649e-07	2.0930559751143
36.48	-0.0054087681703801	-0.42057062870625	-2.1526930846777e-07	-0.42597961214594
36.872	-0.0018799715572264	-0.134143729927	-7.0599152693447e-08	-0.13602377208337
37	-0.0033417299629414	-0.10354890486292	-2.937079674664e-08	-0.10689066419666
37.2	0.088633542652081	2.0024767882184	3.8959782087975e-07	2.0911107204683
37.48	-0.0054134617546252	-0.42044929755305	-1.6963923339483e-07	-0.42586292894691
37.872	-0.0018859279667099	-0.13421325493678	-5.5732697515395e-08	-0.13609923863619
38	-0.0033450107402024	-0.10364283328735	-2.3210202552387e-08	-0.10698786723775
38.2	0.088466516467918	2.000734937901	3.3794538666954e-07	2.0892017923143
38.48	-0.0054148337121442	-0.42031435922389	-1.4605963497242e-07	-0.42572933899567
38.872	-0.0018914641435058	-0.13428020461797	-4.8049008126076e-08	-0.13617171681049
39	-0.0033484094092153	-0.10373442285589	-2.0026734998029e-08	-0.10708285229184
39.2	0.088301746117221	1.9990085921744	2.9048972851642e-07	2.0873106287813
39.48	-0.005416225705598	-0.42017883333121	-1.2551964579992e-07	-0.42559518455646
39.872	-0.001897332411382	-0.13434679847044	-4.1345910127956e-08	-0.13624417222773
40	-0.0033521701384572	-0.10382552234923	-1.7247813220441e-08	-0.1071777097355
