# Time [h]	MS [1]	AA [1]	Butyric [1]	MO_AcidoLCFA [1]	MO_ButyricValeric [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_hydroM [1]	Valeric [1]	MO_acetoM [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	MO_AcidoAA [1]	MO_Propionic [1]	Hydrogen [1]	Hydrogen_gas [1]	Acetic [1]	Phi [1]
33.872	3.7350311242573e-42	2.0263247970875e-69	1.4760186189132e-11	0.015101426559359	0.021567342254026	1.3826540053065e-10	0.045247229889616	0.11170866294016	0.035204139492842	2.1902185067759e-12	0.02126415900068	2.3701247420529e-11	0.077174171093676	0.0087996647861315	0.54436659888809	0.011235988522224	0.01248731007385	4.3970898608514e-13	3.4910943037484e-10	6.016126488742e-06	0.90976925538212
34	1.5496837301707e-42	1.4290571689808e-69	8.0688622472734e-12	0.015100120912229	0.021565477580365	8.9849762527358e-11	0.045301216357085	0.11197885640569	0.035201095889545	1.1683815797705e-12	0.021263156085989	2.3031920391839e-11	0.077167498721831	0.0087841627383711	0.54411586952596	0.011235017074216	0.01248623047152	2.847842005622e-13	2.2233854888801e-10	6.0161918659156e-06	0.90977083384517
34.2	7.7086324575414e-42	8.2923782284111e-70	2.8512093701192e-10	0.015098080983016	0.021562564466802	1.1495846719697e-09	0.045360660668524	0.11208154213412	0.035196341567999	4.7660234265628e-11	0.021261589598763	2.1930864491796e-11	0.077157073879414	0.0089600087606339	0.57579771878445	0.011233499294237	0.01248454400585	3.9714302207835e-12	3.3172299331425e-09	6.0181922141589e-06	0.90977329969857
34.48	-4.7665950713279e-42	3.9389254398329e-70	8.1062440739581e-11	0.015095225446877	0.02155848656392	4.7039421187881e-10	0.045135540982518	0.11057843751515	0.035189686312512	1.2901405085535e-11	0.021259396411797	2.0599662077052e-11	0.077142480965079	0.0088814919457286	0.54817143687727	0.011231374673803	0.012482183248734	1.5509754112969e-12	1.2733419625675e-09	6.016915594226e-06	0.90977675124319
34.872	-1.8695193968754e-42	1.4245603386652e-70	1.4602018975044e-11	0.015091228453265	0.021552778279415	1.3687226373832e-10	0.045211802383951	0.11162189863008	0.035180369293561	2.1724828466801e-12	0.021256324932501	1.8879605180999e-11	0.077122054755245	0.0087990734122722	0.54439582327118	0.011228400768674	0.012478878378558	4.3359336405029e-13	3.4558545352931e-10	6.0166710673892e-06	0.90978158235407
35	-8.7065514750987e-43	1.0051349696123e-70	7.9875675173349e-12	0.015089923496162	0.021550914591565	8.8987214563695e-11	0.045265755291216	0.11189184304732	0.035177327297999	1.159699786392e-12	0.021255321881345	1.8350023749303e-11	0.077115385911464	0.0087835839616423	0.54414534330361	0.011227429834326	0.012477799346641	2.8041611639536e-13	2.2020088298369e-10	6.0167463656249e-06	0.90978315955409
35.2	-1.5338773712101e-42	5.8395598040687e-71	2.2882345766032e-10	0.015087884653494	0.021548002982257	9.2953441282197e-10	0.045324762321033	0.11199067023392	0.035172575301266	3.8310537823434e-11	0.021253754956225	1.7483559208385e-11	0.077104966624338	0.0089593029711942	0.57580192523224	0.011225912863156	0.012476113716314	3.207332821411e-12	2.6800605792684e-09	6.0175024070416e-06	0.90978562347853
35.48	-9.4846086139025e-43	2.7770444941993e-71	6.513998393631e-11	0.015085030638701	0.021543927197585	3.8063711912981e-10	0.045099699387044	0.11049011721085	0.035165923300151	1.0384340300588e-11	0.02125156113441	1.6429299845486e-11	0.077090381488142	0.008880855222083	0.54819737123373	0.011223789375162	0.012473754126067	1.2538874765439e-12	1.0303074627345e-09	6.0169674532821e-06	0.90978907232422
35.872	1.6989211400793e-42	1.005663127017e-71	1.1754497296003e-11	0.015081035763685	0.021538221922109	1.1088075064677e-10	0.045175809944706	0.11153284549141	0.035156611086514	1.751842312036e-12	0.02124848907481	1.5065950679899e-11	0.077069966109634	0.008798504028505	0.54442558886587	0.011220817046994	0.012470450964011	3.5100482458154e-13	2.8003972159529e-10	6.017112785594e-06	0.9097938995983
36	5.2408991244413e-43	7.0990464250987e-72	6.4340395177999e-12	0.015079731497273	0.021536359219273	7.2120426661657e-11	0.045229714125882	0.11180267454978	0.035153570682831	9.3577813352345e-13	0.021247485866787	1.464599460726e-11	0.077063300796925	0.0087830266430751	0.54417542331641	0.011219846626743	0.012469372497086	2.2709358918529e-13	1.7852730277352e-10	6.0172443794297e-06	0.90979547554002
36.2	3.5624899896189e-42	4.1272010119727e-72	2.2052424833418e-10	0.015077693734714	0.021533449145093	8.8943722145798e-10	0.045288549055866	0.11190049019333	0.035148821157863	3.6992400483247e-11	0.021245918666056	1.3957344061996e-11	0.077052887031641	0.0089586041223667	0.57580690399838	0.011218330459513	0.012467687745237	3.0718595842242e-12	2.5687265446581e-09	6.0177332959895e-06	0.90979793750344
36.48	1.8139705340516e-42	1.9645981732483e-72	6.2858550518106e-11	0.015074841231565	0.021529375511794	3.6464608782929e-10	0.045063883474675	0.11040309701795	0.035142172628985	1.0040512035176e-11	0.021243724469798	1.3120713004318e-11	0.077038309623248	0.0088802103744241	0.54822364647827	0.01121620809663	0.012465329388488	1.2014345370047e-12	9.8841035916639e-10	6.0173964215071e-06	0.90980138360169
36.872	9.3154820033638e-43	7.1236843468002e-73	1.1362933308983e-11	0.015070848470436	0.021523673253609	1.0637988432395e-10	0.045140058948283	0.11144505753291	0.035132865320065	1.6969735293108e-12	0.021240651963963	1.2038205100703e-11	0.077017905051035	0.008797922178379	0.54445516666233	0.011213237341778	0.012462027966835	3.3609308920299e-13	2.6896241981478e-10	6.0176453947528e-06	0.90980620701803
37	3.5581233747976e-43	5.0310052599875e-73	6.2237215712682e-12	0.01506954489403	0.021521811536235	6.9229033349902e-11	0.045193945112862	0.11171470631419	0.035129826521821	9.0707619035763e-13	0.021239648618334	1.1704609890443e-11	0.077011243265606	0.0087824569074665	0.54420524102333	0.011212267435074	0.012460950069475	2.1724952908841e-13	1.7153856184151e-10	6.0177926373308e-06	0.90980778169916
37.2	-1.0549599536412e-44	2.9284193920765e-73	1.7335583398853e-10	0.01506750821646	0.021518902971628	7.0159160418784e-10	0.045252437542525	0.11180937013789	0.035125079348255	2.9105492232697e-11	0.021238081023167	1.1160886441669e-11	0.077000835046656	0.0089579058964601	0.57581132298602	0.011210752075349	0.012459266160569	2.4219520082749e-12	2.0259943271801e-09	6.017316208215e-06	0.90981024172949
37.48	-5.0646431372584e-43	1.3955752886435e-73	4.9476888141443e-11	0.015064657232333	0.021514831461843	2.8787605933816e-10	0.045027938682938	0.11031471766737	0.035118434111902	7.9103756192353e-12	0.021235886261245	1.0495745543523e-11	0.076986265403196	0.0088795801614649	0.54824977277813	0.011208630842983	0.01245690898209	9.4821580472381e-13	7.8066458124247e-10	6.0175736283792e-06	0.90981368512235
37.872	6.5694412736259e-43	5.0669834385389e-74	8.9596363918423e-12	0.015060666588401	0.021509132213075	8.4084761908512e-11	0.045104039115824	0.11135601551283	0.035109131624433	1.3394039093327e-12	0.021232813215152	9.634472464782e-12	0.07696587165344	0.0087973571523253	0.54448499769488	0.011205661663801	0.012453609273616	2.656543143696e-13	2.1272350739311e-10	6.0181303868933e-06	0.9098185047027
38	1.7074579792197e-43	3.580165181297e-74	4.9105220448525e-12	0.015059363702405	0.021507271480451	5.474490372585e-11	0.045157890755135	0.11162555860032	0.035106094419987	7.1642123907063e-13	0.021231809719593	9.368945765566e-12	0.076959213397124	0.0087819033446031	0.54423536272031	0.01120469227091	0.012452531941854	1.7181543691236e-13	1.3573601230006e-10	6.0183210512929e-06	0.90982007812677
38.2	-6.2591509124859e-44	2.0858704589986e-74	1.5017747966344e-10	0.015057328106604	0.021504364440655	6.0327910124965e-10	0.045216165494893	0.1117185210892	0.035101349668998	2.5244835576666e-11	0.021230241809939	8.9370695482883e-12	0.076948810707705	0.008957215351408	0.57581612042594	0.011203177716243	0.01245084889666	2.0851151403619e-12	1.745533628589e-09	6.0173657571806e-06	0.90982253620917
38.48	-6.2336580085007e-43	9.950925813655e-75	4.2916693064163e-11	0.015054478636552	0.021500295070814	2.4782244074078e-10	0.044991999489	0.11022693294292	0.035094707833404	6.8702794769963e-12	0.021228046612842	8.4072739892445e-12	0.076934248803441	0.008878948774107	0.54827608549847	0.011201057610647	0.012448492929504	8.1688906770379e-13	6.7331318336022e-10	6.0179466752644e-06	0.90982597687357
38.872	-6.4858673146865e-43	3.6176153796514e-75	7.7853592707623e-12	0.015050490107295	0.02149459883534	7.2491518158527e-11	0.045068133057328	0.11126756981096	0.035085410216515	1.1654309523326e-12	0.021224973095233	7.7208470982609e-12	0.076913865862669	0.0087967877213277	0.5445147499473	0.011198090005174	0.012445194950134	2.2896980426136e-13	1.8367891490545e-10	6.0186664311548e-06	0.90983079260896
39	-3.3031406924122e-43	2.5572827942288e-75	4.2696695721804e-12	0.015049187911311	0.021492739087605	4.7221320820678e-11	0.045121966197175	0.11153697976693	0.035082374612496	6.2378146890285e-13	0.021223969459979	7.509143992108e-12	0.076907211133249	0.0087813451611795	0.54426536696781	0.011197121125772	0.0124441181862	1.4808031201163e-13	1.1725204074139e-10	6.0188795417066e-06	0.9098323647753
39.2	-1.0351473576563e-43	1.4913115092984e-75	1.2960994717448e-10	0.015047153396449	0.021489833573934	5.1809941775732e-10	0.045180050425605	0.11162833161047	0.035077632297867	2.1805287404139e-11	0.021222401258474	7.165614226346e-12	0.076896813968857	0.0089565215702134	0.57582096419808	0.011195607375509	0.012442436009093	1.7921599786963e-12	1.5010603114667e-09	6.0175125515002e-06	0.90983482090766
39.48	1.2624298103058e-42	7.1219655249378e-76	3.7086651586711e-11	0.015044305439508	0.021485766345133	2.130609718133e-10	0.044956234506767	0.11013975356641	0.035070993877571	5.9421493679428e-12	0.021220205652871	6.7429316691123e-12	0.076882259798502	0.0088783145245271	0.54830226587799	0.011193488395913	0.012440081257876	7.0262020225769e-13	5.7963211678839e-10	6.0183606717803e-06	0.90983825884171
39.872	1.3405048847571e-42	2.5925105909609e-76	6.7396079232669e-12	0.015040319024288	0.021480073122742	6.2410600097861e-11	0.045032397573141	0.11117964596799	0.035061701137417	1.0098421141237e-12	0.021217131678246	6.194975759313e-12	0.076861887663005	0.0087962157110223	0.5445443313295	0.011190522363608	0.012436785009637	1.9705872079566e-13	1.5831030202213e-10	6.0192153505544e-06	0.90984307073329
40	3.586692439402e-43	1.8334935641946e-76	3.69852545069e-12	0.015039017518176	0.02147821435974	4.0674968493573e-11	0.04508620778466	0.11144889549992	0.035058667134534	5.4086446503797e-13	0.021216127905719	6.025919112424e-12	0.076855236459622	0.0087807845269201	0.54429520130438	0.011189553997571	0.012435708813764	1.2744344727443e-13	1.0110188300994e-10	6.0194469904989e-06	0.90984464164264
