# Time [h]	FOS [g/L]	COD [g/L]	pH [1]
10.48	0.031789971065678	0.75861819240368	0.93774052593429
10.872	0.031776791927373	0.73133805557985	0.93767195608699
11	0.031764031446276	0.72304636681069	0.93765433342083
11.2	0.031613388703793	0.71071492268836	0.93763107969396
11.48	0.031471151102076	0.69239770687842	0.93760579643439
11.872	0.031257033032395	0.66856400972455	0.93758090380546
12	0.031174962966529	0.66123010056934	0.93757465988352
12.2	0.030956973103045	0.65009253546847	0.93756657624577
12.48	0.030683672392539	0.63313907054603	0.93755811618094
12.872	0.030292902889673	0.61074884797926	0.93755027263217
13	0.030161698493274	0.60380250569678	0.93754842172317
13.2	0.029909075898183	0.59314735571175	0.9375461717644
13.48	0.029576036421843	0.57673904421599	0.93754419675496
13.872	0.029119193771776	0.55494120371278	0.93754305954808
14	0.02897239378382	0.54815982127591	0.93754297591948
14.2	0.028707670531955	0.53782121148202	0.93754313035712
14.48	0.028360446325991	0.52181578233987	0.93754394124965
14.872	0.027894611065766	0.50053169734281	0.93754588035682
15	0.02774708720581	0.49390958771257	0.9375466504372
15.2	0.027482002484988	0.48391650180216	0.93754801911892
15.48	0.027136785427181	0.46838300263132	0.93755033254523
15.872	0.026676086889535	0.44774652231008	0.93755408641882
16	0.026530390064249	0.44133388295393	0.93755539267374
16.2	0.026267365475341	0.43172547461355	0.93755756054614
16.48	0.025924235062119	0.41672864491905	0.93756093128699
16.872	0.02546392823396	0.39684793726787	0.93756607629949
17	0.025317788263455	0.39068387112828	0.9375678164912
17.2	0.025052568486433	0.38148587414493	0.93757065660813
17.48	0.024704547561129	0.36706853936652	0.93757496600758
17.872	0.024234025552081	0.34801845100627	0.93758142616801
18	0.024083990258919	0.34213059239302	0.93758359167024
18.2	0.023810337471114	0.33338644066817	0.9375871069436
18.48	0.023449364978507	0.31961404536372	0.93759238994289
18.872	0.022958546181531	0.30149739962123	0.93760026045314
19	0.022801639964003	0.29592145414652	0.93760288999389
19.2	0.022514427584547	0.28771315748455	0.93760714928502
19.48	0.02213460891341	0.27470153331823	0.9376135172592
19.872	0.021617272481265	0.25768539185511	0.93762297278399
20	0.021451908671003	0.25247653554804	0.93762612522013
20.2	0.021148603506356	0.24491925420196	0.93763122255875
20.48	0.020747934276753	0.23282657026637	0.93763880861969
20.872	0.020203803480879	0.21713010008368	0.9376500278243
21	0.020030415742103	0.21235885396807	0.93765375748313
21.2	0.019711927017285	0.20558127011915	0.93765977305641
21.48	0.01929344017502	0.19458039003938	0.93766867623544
21.872	0.018729666610445	0.1804350783439	0.93768175971231
22	0.01855114642251	0.17617395584798	0.93768608891147
22.2	0.018222524762743	0.17029809232623	0.9376930447458
22.48	0.017795078175697	0.16054735571489	0.93770326517284
22.872	0.017226900274543	0.14815340025474	0.93771814105108
23	0.017048688476589	0.1444619984409	0.93772302928275
23.2	0.016719435156105	0.13958529697907	0.93773084041066
23.48	0.01629759592456	0.13120207413433	0.93774221020233
23.872	0.015747197404828	0.12068882558949	0.93775854229638
24	0.016014356164346	0.11768771103335	0.93776472901802
24.2	0.019215307348854	0.11806370995353	0.93776869620646
24.48	0.021124004616226	0.11577176540531	0.93777006736131
24.872	0.022116952933638	0.11167733723203	0.9377709650818
25	0.022320191273672	0.1104033960058	0.93777128628683
25.2	0.018797840886678	0.10530504479257	0.9377758102877
25.48	0.0167040017286	0.097364756791004	0.93778763516822
25.872	0.015808224054724	0.089452802407052	0.93780534090946
26	0.015702922377951	0.087512946452905	0.93781070940922
26.2	0.015635762282801	0.086053140414117	0.93781858824666
26.48	0.015618399639684	0.082398822724441	0.9378286774711
26.872	0.015652358823773	0.078331026850279	0.9378409792703
27	0.015667921628354	0.077260496352466	0.93784457711547
27.2	0.01562909392739	0.076926548446332	0.93784993749056
27.48	0.01561821566559	0.074435909081428	0.93785704048845
27.872	0.015618137868537	0.071484565107782	0.93786599272705
28	0.015617300647101	0.070698035614464	0.93786866452262
28.2	0.015576987153294	0.070855917162596	0.93787267840029
28.48	0.015540276290466	0.068921991361198	0.93787806769912
28.872	0.015493361025824	0.066579009807246	0.93788497992801
29	0.015477218779334	0.065959516860605	0.93788706971435
29.2	0.015435210668477	0.066439177342767	0.93789021138252
29.48	0.015381025747832	0.064876223211919	0.93789444376192
29.872	0.015304833505724	0.062949072559768	0.93789991935457
30	0.015279463246498	0.06244525356731	0.93790158860931
