# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
19.48	0.20184707499433	-0.46626196285443	0.00075246015930361	-0.26366242770079
19.872	0.37706723318247	1.1130692779253	0.00049634713096504	1.4906328582387
20	0.37323320601568	1.323294356762	0.0004956289368324	1.6970231917145
20.2	2.3472232782314	13.891363722002	0.0027456664027303	16.241332666636
20.48	0.19656313652219	-0.54223658955174	0.00065736067420532	-0.34501609235535
20.872	0.37121166253287	1.0409754733324	0.00042506538559862	1.4126122012509
21	0.36683392518033	1.2517946487156	0.00042889126892261	1.6190574651649
21.2	2.3588474021001	13.913449962308	0.0024926082704718	16.274789972679
21.48	0.19042936021378	-0.62997424349506	0.00055920653769545	-0.43898567674358
21.872	0.36450944449133	0.95907394846042	0.00035270029801369	1.3239360932498
22	0.35941927714733	1.1709138190072	0.0003610535336783	1.5306941496883
22.2	2.3742565650995	13.94795613087	0.0022271188591405	16.324439814829
22.48	0.18309790633541	-0.7297699876987	0.00046037442337994	-0.54621170693992
22.872	0.3565385391957	0.86753713768542	0.00028150717439992	1.2243571840555
23	0.3505394914024	1.0810348483898	0.00029423190442586	1.4318685716967
23.2	2.3922125308432	13.993885180447	0.0019553143669682	16.388053025657
23.48	0.17429525773634	-0.84005629271197	0.00036513607793383	-0.6653958988977
23.872	0.34696972379362	0.76834300780959	0.00021491787650278	1.1155276494797
24	0.32742436783451	0.96405483689743	0.00034669295317273	1.2918258976851
24.2	2.5091036442922	14.196291338712	0.0024285561077528	16.707823539112
24.48	0.25941675639883	-0.71825738480758	0.00060220695780163	-0.45823842145095
24.872	0.49041778845067	1.0382321588972	0.00041657448280214	1.5290665218306
25	0.49182338731246	1.2778835299134	0.00044720770705185	1.7701541249329
25.2	2.888314004805	14.981530234939	0.0014394024675543	17.871283642212
25.48	0.19605913189348	-0.92878721093805	0.00028518969196102	-0.73244288935261
25.872	0.36387158688271	0.7179354950596	0.00024607906300977	1.0820531610053
26	0.34912652322439	0.94968562284792	0.00027201758547599	1.2990841636578
26.2	2.6412538491901	14.769901824177	0.0018330494864102	17.412988722854
26.48	0.15978484371979	-1.0753109581966	0.0003988756839185	-0.91512723879294
26.872	0.35010833912331	0.65109337710648	0.00023516848799928	1.0014368847178
27	0.34187149121634	0.89331788327174	0.00023790919132004	1.2354272836794
27.2	2.6409459110639	14.761580798588	0.0015559809215901	17.404082690574
27.48	0.15823776926242	-1.1173574089884	0.00032034454819938	-0.95879929517777
27.872	0.34881868819674	0.61787496509968	0.00019903526629291	0.96689268856271
28	0.33965560301552	0.86127235735667	0.00020409757268145	1.2011320579449
28.2	2.6584564966463	14.799374616476	0.0015146785912817	17.459345791714
28.48	0.15696083090881	-1.150713289682	0.00031622765468122	-0.99343623111852
28.872	0.34707144256229	0.59081658443011	0.00018318626106677	0.93807121325346
29	0.33683671015194	0.83532519705054	0.00018307178366143	1.1723449789861
29.2	2.6750769436281	14.847176215892	0.0014972585719478	17.523750418092
29.48	0.15446126214265	-1.181050675625	0.00031922627450768	-1.0262701872079
29.872	0.3444404988815	0.56741089046504	0.00017429667471148	0.91202568602126
30	0.33343785364592	0.81326517585234	0.00016956568636879	1.1468725951846
