Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
14.872	6.6520141272396e-10	3.265245655127e-09	6.9317743170443e-09	1.3779244462949e-10	6.309567297966e-08	-0.00010990900459927	8.6605594831556e-14	0.11546599960084
15	6.5504759655967e-10	3.2180836358408e-09	6.9309567119654e-09	1.3468228602142e-10	6.2827646938492e-08	-0.00011011341666065	8.660574845073e-14	0.11546579485953
15.2	6.3912678578126e-10	3.1423438855859e-09	7.0748067982832e-09	1.2981115123946e-10	6.2325649101029e-08	-0.00011047685258929	8.660602148531e-14	0.11546543096895
15.48	6.1866505263719e-10	3.0441712575139e-09	6.9770167374203e-09	1.2367757975527e-10	6.1670340226611e-08	-0.00011109104140248	8.6606482993867e-14	0.11546481590229
15.872	5.9272779876008e-10	2.9196661201413e-09	6.9373001728264e-09	1.1612041032802e-10	6.0781588935645e-08	-0.00011208798388691	8.6607231860798e-14	0.11546381787338
16	5.8480628651454e-10	2.8817139984674e-09	6.9375879816224e-09	1.1385801165819e-10	6.0497455018517e-08	-0.00011243493921773	8.6607492448946e-14	0.11546347058609
16.2	5.7231597108225e-10	2.8205448780663e-09	7.0805045366495e-09	1.1029863939824e-10	5.9968123524745e-08	-0.00011301083440453	8.6607924928007e-14	0.11546289422729
16.48	5.5623200301736e-10	2.741478320555e-09	6.9840829060722e-09	1.0581599527617e-10	5.9275784885612e-08	-0.00011390609830472	8.6608597384731e-14	0.11546199807502
16.872	5.3570269451721e-10	2.6411498550083e-09	6.9482115310561e-09	1.0026974105969e-10	5.8334932335779e-08	-0.00011527284567182	8.6609623812196e-14	0.11546063022457
17	5.2938893272657e-10	2.6104738446216e-09	6.9499141169659e-09	9.8600743835397e-11	5.8033771235525e-08	-0.00011573515041076	8.6609970981962e-14	0.11546016758174
17.2	5.193858549092e-10	2.5608651067881e-09	7.0928516197654e-09	9.596463899563e-11	5.7473803324982e-08	-0.00011648973325716	8.6610537594387e-14	0.11545941251964
17.48	5.0641457401393e-10	2.4964810399396e-09	6.9983916161304e-09	9.2626038509414e-11	5.6737431556627e-08	-0.00011763449199484	8.6611397349269e-14	0.1154582668494
17.872	4.8966646868451e-10	2.4141190134417e-09	6.9672069564298e-09	8.8453881338057e-11	5.5732204422224e-08	-0.0001193507892675	8.661268620974e-14	0.11545654941248
18	4.8446839855239e-10	2.3887521486145e-09	6.9706056211336e-09	8.7187773793087e-11	5.5409834085749e-08	-0.00011992613264282	8.6613118251292e-14	0.11545597371833
18.2	4.7619436576088e-10	2.3475767488946e-09	7.1142924640105e-09	8.5179151296701e-11	5.4810644341478e-08	-0.00012086014751721	8.661381959647e-14	0.11545503919652
18.48	4.6537375687542e-10	2.2937596251053e-09	7.0221262030622e-09	8.2613824752189e-11	5.4019213393836e-08	-0.00012226364742626	8.6614873648857e-14	0.11545363474584
18.872	4.5122681658731e-10	2.2241508045068e-09	6.9963255822609e-09	7.9366161779233e-11	5.2935861671815e-08	-0.00012435474311523	8.6616443979661e-14	0.11545154245404
19	4.4679547773547e-10	2.2025264777518e-09	7.0016786853639e-09	7.8370666155291e-11	5.258826970583e-08	-0.00012505340096583	8.6616968634699e-14	0.11545084342693
19.2	4.3971229616144e-10	2.1673007858713e-09	7.1466487439857e-09	7.6783732147051e-11	5.1942433908785e-08	-0.00012618512100172	8.6617818476392e-14	0.11544971116216
19.48	4.3037433990802e-10	2.1209111172204e-09	7.0569145981382e-09	7.4737747624149e-11	5.1087992388969e-08	-0.00012787692297892	8.6619089085913e-14	0.11544801835827
19.872	4.1802838014445e-10	2.060252566878e-09	7.0371036015191e-09	7.2111592738664e-11	4.9919160731584e-08	-0.00013038918301644	8.6620975795804e-14	0.11544550483401
20	4.1413060624765e-10	2.0412583878907e-09	7.0446553257213e-09	7.1298384092538e-11	4.9544776477679e-08	-0.00013122677981537	8.66216048282e-14	0.11544466684671
20.2	4.0788100757643e-10	2.0102316298136e-09	7.1912665645602e-09	6.9996109101468e-11	4.884970699764e-08	-0.00013258116536763	8.662262196187e-14	0.11544331187415
20.48	3.9958907613495e-10	1.9691076057458e-09	7.1039276050464e-09	6.8301944034468e-11	4.7931861848332e-08	-0.00013459660341507	8.6624135740475e-14	0.11544129537984
