Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
20	3.8718023176103e-10	1.8805645288461e-09	7.0108827150392e-09	6.6451508150337e-11	4.0871875199882e-08	-0.00015208410564025	8.6637272103141e-14	0.11542380062201
20.2	3.8123035008473e-10	1.8518279937227e-09	7.151060181121e-09	6.523536669063e-11	4.0160805218879e-08	-0.00015394479860095	8.6638669905541e-14	0.11542193932229
20.48	3.7322852788607e-10	1.8131885591393e-09	7.0757214948505e-09	6.3622587209825e-11	3.9208439362668e-08	-0.00015660671455036	8.6640669867469e-14	0.11541927633043
20.872	3.6258671853944e-10	1.7618517580167e-09	7.0810448872066e-09	6.1517172533606e-11	3.7940908262163e-08	-0.00016037131369632	8.6643498335439e-14	0.11541551040506
21	3.5923503837099e-10	1.7456952042064e-09	7.0966743475642e-09	6.0862642562233e-11	3.7547162764163e-08	-0.00016158709826831	8.6644411818029e-14	0.11541429422226
21.2	3.5411144582153e-10	1.720834125966e-09	7.236412157081e-09	5.9868480157216e-11	3.6871953017494e-08	-0.0001635027689122	8.6645851170879e-14	0.1154123779852
21.48	3.4720241479543e-10	1.6873342426021e-09	7.1592114880743e-09	5.8543147586971e-11	3.5980695974987e-08	-0.00016624111804662	8.6647908917621e-14	0.11540963862592
21.872	3.3797329211495e-10	1.6426633247364e-09	7.166918942353e-09	5.6799179480645e-11	3.4813824884511e-08	-0.00017010428960206	8.6650811958621e-14	0.11540577423963
22	3.3505680631741e-10	1.6285633318323e-09	7.1838200711722e-09	5.6253811021621e-11	3.4454859695167e-08	-0.0001713493757793	8.6651747623383e-14	0.11540452879387
22.2	3.3058933387274e-10	1.606825832524e-09	7.3229361581948e-09	5.5422429725772e-11	3.3825210482471e-08	-0.00017331160577255	8.6653222237241e-14	0.11540256604634
22.48	3.2454378107125e-10	1.5774467359454e-09	7.2437081975857e-09	5.4307686335034e-11	3.3003502091044e-08	-0.00017612113769642	8.6655333875259e-14	0.11539975557698
22.872	3.1642564222585e-10	1.5380881067285e-09	7.254050395777e-09	5.2828534650188e-11	3.1941580989996e-08	-0.00018008547035663	8.6658313504004e-14	0.11539579014384
23	3.1385078111191e-10	1.5256220152156e-09	7.2723563009531e-09	5.2363233941587e-11	3.1617437303918e-08	-0.00018136202631277	8.6659273001613e-14	0.11539451326658
