# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
52.872	0.045341140833971	0.06169956742744	1.0363729995188e-06
53	0.042314742688029	0.057111168576023	9.6383674638143e-07
53.2	0.41682007976184	0.642339705685	9.138434398585e-06
53.48	0.095779701082164	0.13683661661315	2.242551626098e-06
53.872	0.045774490285675	0.062485405036499	1.0586387430975e-06
54	0.042706749420754	0.057816295491367	9.827046067638e-07
54.2	0.41582829899134	0.64212013711414	9.1876135510608e-06
54.48	0.095729590042049	0.13705529752595	2.2525767527135e-06
54.872	0.04576693473707	0.062602720257457	1.0601528346981e-06
55	0.042667416784095	0.057878852581597	9.8237541727951e-07
55.2	0.41467415415504	0.64137350950372	9.1528923488549e-06
55.48	0.095383534766857	0.13678613656986	2.2376211999161e-06
55.872	0.045460397409507	0.062284449494543	1.0474499485134e-06
56	0.042339162140326	0.057525835192133	9.6898628311799e-07
56.2	0.41328534479774	0.64020604537412	9.0578433784617e-06
56.48	0.09482255963218	0.136190505082	2.2052634419919e-06
56.872	0.044956414310496	0.061686681897695	1.0252458133496e-06
57	0.041821711026561	0.056907477275412	9.4692972844517e-07
57.2	0.41168549886845	0.6387314297576	8.9200678466338e-06
57.48	0.094113827271228	0.13538129432772	2.1611320721588e-06
57.872	0.044325551065729	0.060912248858141	9.9694017896387e-07
58	0.041183628073261	0.056122256354034	9.1935871499511e-07
58.2	0.40992795930812	0.6370475780527	8.7531495417964e-06
58.48	0.093309085854614	0.13443659038955	2.1094326154028e-06
58.872	0.043616596247404	0.060029379828931	9.6498466026831e-07
59	0.040471983044216	0.055235325855328	8.885387771065e-07
59.2	0.40806745502596	0.63523140452171	8.5675820877477e-06
59.48	0.092446578741425	0.13341032687532	2.0532861470819e-06
59.872	0.042863194439738	0.059083841827445	9.3113438335457e-07
60	0.039719079666779	0.054290314980099	8.5608637806248e-07
