# Time [h]	FOS [g/L]	COD [g/L]	pH [1]
49.872	0.012885386784049	0.050073618111928	0.93795515083011
50	0.01291654316656	0.049832996236017	0.93795553640773
50.2	0.013038523651515	0.05127374977022	0.93795570636803
50.48	0.013271124201715	0.051226768389798	0.93795512423296
50.872	0.013615886317756	0.051438664414214	0.93795300392796
51	0.013723224908793	0.051600262409408	0.93795209245925
51.2	0.013883228013084	0.053391581310375	0.93795048756272
51.48	0.014087302923459	0.053514760068814	0.93794800929522
51.872	0.014331758910913	0.053619828412598	0.93794429423146
52	0.014401575646235	0.053705817075651	0.93794307327159
52.2	0.014501493482534	0.055347090489429	0.93794116923315
52.48	0.014622235156822	0.055250477113938	0.93793858677937
52.872	0.014756656820797	0.055043761044694	0.93793518818036
53	0.014792752680293	0.055030831168783	0.93793415077399
53.2	0.014842678753216	0.056519165167743	0.93793259731746
53.48	0.014898126350405	0.056226488427084	0.93793060400532
53.872	0.01495044299423	0.055771210330606	0.93792815191881
54	0.014961957796818	0.055683171374643	0.93792743887529
54.2	0.014975749832612	0.057058201808896	0.93792640078933
54.48	0.01498474314406	0.056622947632203	0.93792513344374
54.872	0.014979631455385	0.055990809773762	0.93792367938666
55	0.014974134560754	0.055850036120955	0.93792328236716
55.2	0.014962890993135	0.057144904150824	0.93792272653035
55.48	0.014940084582295	0.056610126697555	0.93792210663284
55.872	0.014896211959368	0.055856047286155	0.93792149673836
56	0.014879344765504	0.055679246883987	0.93792135861868
56.2	0.014851331382979	0.056918182428264	0.93792119108789
56.48	0.014807480392652	0.056315335102467	0.93792108118243
56.872	0.014738348968949	0.055478891783462	0.93792111877668
57	0.014714157313332	0.055277989461388	0.93792117575178
57.2	0.014675321092074	0.056478347640599	0.93792129800506
57.48	0.014618083783691	0.055829962708829	0.93792156375133
57.872	0.014533204015663	0.054939256399981	0.9379220702009
58	0.014504518843541	0.054722659457513	0.93792226668665
58.2	0.01445903998538	0.055896859818688	0.93792259472736
58.48	0.014393754326778	0.055219020547042	0.93792312452779
58.872	0.014299695916954	0.054293949563579	0.93792395584285
59	0.014268461882053	0.054067574211976	0.93792424787322
59.2	0.014219227870767	0.055224536967952	0.93792471590578
59.48	0.014149554239659	0.054528736527053	0.93792542337586
59.872	0.014050786944356	0.053583412699192	0.93792646972454
60	0.014018320438107	0.053351430421309	0.93792682409359
