# Time [h]	MS [g/L]	AA [g/L]	Butyric [g/L]	MO_AcidoLCFA [g/L]	MO_Acetic [g/L]	MO_hydroM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_acetoM [g/L]	MO_ButyricValeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	MO_AcidoAA [g/L]	Valeric [g/L]	Hydrogen [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
36	5.3289272241434e-05	2.4836277038556e-05	6.6141727309964e-05	1.4633895383205	1.0248504683019	3.3196977260023	0.00035539358227995	0.051208326619796	1.1099746854533	1.9124640095516	1.9068927009028	0.0013591119418598	6.8086573290541	0.0090891708591692	0.99305579988668	1.2504513451843e-05	4.6089390863614e-09	0.0067663060466249	0.0019947280747359	0.0019947280650187
36.2	5.1523142098366e-05	2.4231363771798e-05	6.4819520582784e-05	1.4631696046906	1.0247130513614	3.3193167102563	0.00034931949305303	0.051337788960234	1.1098060303304	1.9122995466612	1.9065846528507	0.0013433861822021	6.8075389284262	0.0092879419681788	0.99289333868999	1.2271397512131e-05	4.5690743925225e-09	0.006747129458101	0.0019956217375392	0.0019956217278176
36.48	5.1331546394642e-05	2.3993235803538e-05	6.4058867578037e-05	1.4628613416543	1.0245205709121	3.31878148831	0.00034501288272342	0.051026816184778	1.1095696457815	1.9120687249684	1.9061532897581	0.001324302946444	6.8059732836377	0.0091952121238386	0.99266588793337	1.21228522484e-05	4.5386348805547e-09	0.006727999478882	0.0019969786723199	0.0019969786625917
36.872	5.1319569941881e-05	2.3929181184302e-05	6.3770965702046e-05	1.4624292206262	1.0242510124461	3.3180305506015	0.00034274301884398	0.051074158389489	1.1092385424899	1.9117449396401	1.9055494343526	0.0013026695420268	6.8037819699968	0.0090962649811293	0.99234752334289	1.2059679082719e-05	4.5160579509475e-09	0.0067122507764343	0.0019987519195905	0.0019987519098536
37	5.1318917956024e-05	2.3923658877638e-05	6.3737904873038e-05	1.4622880194349	1.0241629882514	3.3177851404178	0.0003423912272261	0.051127645080559	1.1091304245765	1.9116391313205	1.9053522907439	0.0012967052031434	6.8030665930875	0.0090772324726427	0.99224358871305	1.2051933008855e-05	4.5110065300804e-09	0.0067086823792012	0.0019992650490072	0.0019992650392679
37.2	4.9570350243416e-05	2.3323973186759e-05	6.2421021970485e-05	1.462067247138	1.0240254100843	3.3174007149861	0.00033630288406443	0.051253400563399	1.1089613480975	1.911473557507	1.9050441900268	0.0012822133707722	6.8019486816214	0.0092757582761675	0.99208117464993	1.1819587372273e-05	4.4717931869817e-09	0.0066898285553566	0.0020001309938398	0.0020001309840962
37.48	4.938138704711e-05	2.3088186443521e-05	6.1664852354361e-05	1.461757840229	1.0238327056821	3.3168607511783	0.00033199747578255	0.050941535850116	1.1087243727114	1.9112411883695	1.9046127539207	0.0012645895516209	6.8003837234128	0.0091832800786264	0.99185379028017	1.1671868417526e-05	4.4421361068165e-09	0.0066711027314373	0.0020014483865938	0.0020014483768438
37.872	4.9370333219177e-05	2.3025081166717e-05	6.1379617964795e-05	1.4613241652767	1.0235628366395	3.3161032250631	0.00032973563688567	0.0509872537394	1.1083924421743	1.910915249862	1.9040087969037	0.0012445540467692	6.7981933709613	0.0090846288782355	0.9915355187996	1.1609258276054e-05	4.4204313319258e-09	0.0066558098758942	0.002003167161761	0.0020031671520026
38	4.9369909592309e-05	2.3019718324896e-05	6.1347069906027e-05	1.4611824656921	1.0234747116039	3.3158556733661	0.00032938642541204	0.051040189814809	1.1082840542107	1.9108087410149	1.903811620178	0.0012390199314999	6.7974783078502	0.0090656679009383	0.99143161457915	1.1601621573377e-05	4.4156186485749e-09	0.0066523666831617	0.0020036632912529	0.0020036632814921
38.2	4.7658072374698e-05	2.2432077963939e-05	6.0052654808265e-05	1.4609609251565	1.0233369770433	3.3154679238252	0.00032338012114695	0.051163009169099	1.1081145575152	1.9106420779315	1.9035034693964	0.0012254083757764	6.7963608924993	0.0092639184096232	0.99126924876926	1.1373112690016e-05	4.3773411897946e-09	0.0066339693607211	0.0020045013577905	0.0020045013480257
38.48	4.7473747243246e-05	2.2201285761594e-05	5.9310519241423e-05	1.4606504644862	1.0231440564508	3.3149233501911	0.00031914202683011	0.050851182704315	1.1078769978317	1.9104081963796	1.9030719662516	0.0012088327874247	6.7947966327336	0.0091717044558065	0.99104193292371	1.1228085254095e-05	4.3485593053648e-09	0.0066157511752678	0.0020057770410499	0.0020057770312788
38.872	4.7463681658497e-05	2.2139815940839e-05	5.9031447226247e-05	1.4602153487788	1.0228738884924	3.3141594236201	0.00031692198378743	0.050896269829834	1.1075442531669	1.9100801575028	1.9024679174361	0.0011899565043071	6.79260725831	0.0090733635343168	0.99072375779516	1.1166796361475e-05	4.3276676798491e-09	0.0066009480347572	0.0020074382108932	0.002007438201114
39	4.7463479692836e-05	2.2134666741595e-05	5.8999795537615e-05	1.4600731853545	1.0227856664679	3.3139097909791	0.00031658041191436	0.050948935227601	1.1074355998276	1.9099729655884	1.9022707109061	0.0011847368036071	6.7918925144964	0.0090544753235396	0.99061988505649	1.1159357842471e-05	4.3230613969434e-09	0.0065976282655969	0.0020079165836	0.0020079165738185
39.2	4.5799929208574e-05	2.1563208084688e-05	5.773838765312e-05	1.4598509281696	1.0226477818264	3.3135188172273	0.00031071576751219	0.051069384505064	1.1072656919089	1.909805241916	1.9019625161042	0.0011718120949725	6.7907756057706	0.009252434454692	0.99045756944276	1.0936576314495e-05	4.2859083280891e-09	0.0065797789304693	0.0020087248984469	0.0020087248886615
39.48	4.5621439606217e-05	2.1339014330301e-05	5.7016124329021e-05	1.4595394814373	1.0224546545522	3.3129697819747	0.00030658558172053	0.050758233069918	1.1070275635941	1.9095698912913	1.9015309558176	0.0011560619244967	6.789212060444	0.009160492992892	0.99023032518739	1.0795383342892e-05	4.2580739063519e-09	0.0065621411269698	0.0020099552144451	0.0020099552046536
39.872	4.5612399363697e-05	2.1279592765199e-05	5.6745339923822e-05	1.4591030129033	1.0221842015467	3.3121996655213	0.00030442790252055	0.050803369662826	1.1066940291721	1.9092398153769	1.9009268299428	0.0011381102059653	6.7870236865769	0.0090624721975092	0.98991225085365	1.0735877531321e-05	4.2379762619846e-09	0.0065478579623585	0.0020115539778889	0.0020115539680896
40	4.5612414935506e-05	2.1274689717472e-05	5.6714816936509e-05	1.4589604130971	1.0220958871004	3.3119480204178	0.00030409703129206	0.050855956021859	1.1065851186529	1.9091319612639	1.9007295984866	0.0011331435388007	6.7863092694169	0.0090436578941752	0.9898084110556	1.0728691052413e-05	4.233561266979e-09	0.00654466313812	0.0020120132872964	0.0020120132774949
40.2	4.4003659062556e-05	2.0721767860878e-05	5.5492562308137e-05	1.4587374809595	1.0219578597075	3.3115539328432	0.00029840931554609	0.050974445733566	1.1064148133385	1.908963210536	1.9004213677978	0.0011208072321186	6.7851928798981	0.0092413189323364	0.98964614807067	1.0512744576334e-05	4.1976512272833e-09	0.0065274208347836	0.0020127894726533	0.002012789462848
40.48	4.3831659379588e-05	2.0505076813216e-05	5.4793535886453e-05	1.4584251043215	1.0217645364432	3.3110005959386	0.000294410698124	0.05066439008254	1.1061761375856	1.9087264398396	1.8999897625937	0.0011057702148346	6.7836300673467	0.0091496546524573	0.98941897900841	1.0376047387845e-05	4.1708153058668e-09	0.0065104110188097	0.0020139706204703	0.0020139706106592
40.872	4.3823651724436e-05	2.0447929897716e-05	5.4532242092781e-05	1.4579873582582	1.0214938137234	3.3102245160635	0.00029232715990895	0.050710026633026	1.1058418445048	1.9083943972412	1.8993855772829	0.0010886264016182	6.7814427197775	0.0090519597742664	0.9891010105982	1.0318587106481e-05	4.1515097676134e-09	0.0064966705022808	0.0020155021521658	0.0020155021423472
41	4.3823879104397e-05	2.0443289535758e-05	5.4502975519294e-05	1.457844346055	1.0214054118904	3.3099709324046	0.00029200870964073	0.050762661064176	1.1057326870975	1.9082859040434	1.8991883266919	0.0010838825320135	6.7807286376751	0.0090332201307731	0.98899720541978	1.0311682503535e-05	4.1472797475862e-09	0.0064936028713551	0.0020159410513537	0.0020159410415331
41.2	4.2273113791697e-05	1.9910088471145e-05	5.3323124118892e-05	1.4576207758782	1.0212672497302	3.3095738484801	0.00028651715122318	0.050879487256308	1.1055620010484	1.9081161629396	1.898880069441	0.0010720870073679	6.7796127810387	0.0092305822141452	0.98883499776544	1.0103162081457e-05	4.1126793280782e-09	0.0064770016035373	0.0020166828863547	0.0020166828765304
41.48	4.2107898200115e-05	1.9701343094632e-05	5.2649067398258e-05	1.4573075199953	1.021073741903	3.3090163775422	0.00028266262491234	0.050570793640884	1.1053228021984	1.9078780247267	1.8984484328182	0.0010577091795555	6.7780507207627	0.0091391966685363	0.98860790777844	9.9713039244621e-06	4.0868715699937e-09	0.0064606467458274	0.0020178116370265	0.0020178116271966
41.872	4.2100904019191e-05	1.9646571784182e-05	5.2397853145994e-05	1.4568685658101	1.0208027656747	3.3082345705099	0.0002806592107111	0.050617216888684	1.1049877853022	1.9075440900349	1.8978442072328	0.0010413175652996	6.7758644268204	0.0090418297143435	0.98829005076818	9.9160189573363e-06	4.0683590582948e-09	0.0064474620304138	0.0020192719619243	0.0020192719520874
42	4.2101334332485e-05	1.9642199159368e-05	5.2369899344815e-05	1.4567251635989	1.0207142817629	3.3079791254574	0.00028035401222575	0.050669980645156	1.1048783924552	1.9074349821922	1.8976469437819	0.0010367821026353	6.7751506886977	0.009023164897619	0.98818628199953	9.9094097756465e-06	4.0643110805937e-09	0.0064445230522906	0.0020196893387979	0.002019689328959
42.2	4.0609612546021e-05	1.9129142962399e-05	5.1233814196541e-05	1.4565009901037	1.0205759931875	3.307579166705	0.00027506738813245	0.05078535720156	1.1047073438494	1.9072642891892	1.8973386698956	0.0010255033558575	6.7740353790759	0.0092202305413415	0.98802413250244	9.7085692567148e-06	4.0310481319094e-09	0.0064285777543403	0.0020203951008112	0.0020203950909687
42.48	4.0451240245335e-05	1.8928486353091e-05	5.058539699625e-05	1.4561869030989	1.0203823126059	3.3070177332811	0.00027136223903582	0.050478184141832	1.1044676478338	1.9070248378991	1.89690701594	0.0010117572353273	6.7724740909775	0.0091291225506242	0.98779712558446	9.5816859185136e-06	4.0062784655909e-09	0.0064128882995665	0.0020214691317313	0.0020214691218836
42.872	4.044521946587e-05	1.8876108651005e-05	5.0344448303851e-05	1.4557468074225	1.0201110994832	3.3062304398578	0.00026944116469501	0.050525566976814	1.104131943762	1.9066890877539	1.8963027699032	0.00099608889618612	6.7702888785278	0.0090320821668636	0.98747938557892	9.5286190322694e-06	3.9885551416894e-09	0.0064002629358876	0.0020228555135358	0.0020228555036814
43	4.0445840582837e-05	1.8872000806765e-05	5.0317815873958e-05	1.4556030368229	1.0200225389217	3.3059732120019	0.00026914946774438	0.050578509507927	1.1040223274675	1.906579390318	1.8961055000715	0.00099175423960537	6.7695754934815	0.0090134917030744	0.98737565505048	9.5223079626126e-06	3.9846866594576e-09	0.0063974526108649	0.0020232506139507	0.0020232506040944
43.2	3.9012853245692e-05	1.83790287217e-05	4.9225648883277e-05	1.4553782936379	1.0198841324296	3.3055705014177	0.00026406984059372	0.050692592444285	1.1038509351454	1.9064077846455	1.8957972196963	0.00098097689003084	6.7684607450553	0.0092102651998004	0.98721356656921	9.3291843885304e-06	3.9527608231929e-09	0.0063821641064911	0.0020239192108553	0.0020239192009957
43.48	3.886123369305e-05	1.8186412677582e-05	4.8602860139579e-05	1.4550634222777	1.0196902910102	3.3050052778234	0.00026051472784456	0.050387025034011	1.1036107684783	1.906167075315	1.8953655626372	0.00096784421245198	6.7669002489539	0.0091194313392392	0.98698664671835	9.2072785344587e-06	3.929022586695e-09	0.006367137817225	0.0020249371915371	0.0020249371816725
43.872	3.8856131157773e-05	1.8136393093874e-05	4.8372104058171e-05	1.454622250078	1.0194188576637	3.3042127389442	0.00025867580604338	0.050435462928373	1.1032744144112	1.9058295867451	1.8947613160715	0.00095287886848761	6.7647161457299	0.0090227134093153	0.98666902931059	9.1564165424337e-06	3.9120772248488e-09	0.0063550669363819	0.0020262482032348	0.0020262481933638
44	3.8856928316031e-05	1.8132541724872e-05	4.8346770512396e-05	1.4544781322048	1.0193302258897	3.303953806854	0.0002583974892393	0.050488612097683	1.1031645868108	1.9057193248457	1.8945640463623	0.00094873947574702	6.7640031228134	0.0090041962413596	0.98656533884801	9.1503992287206e-06	3.9083847624302e-09	0.0063523837076046	0.002026620654564	0.0020266206446912
44.2	3.748152185518e-05	1.7659290787554e-05	4.7297911925325e-05	1.4542528521883	1.019191709961	3.3035484668657	0.00025352269060626	0.050601517206605	1.1029928697259	1.9055468457098	1.8942557696209	0.00093844960919321	6.7628889495557	0.0092006827096041	0.98640331421413	8.9648929492323e-06	3.8777758862037e-09	0.0063377427844603	0.0020272516223608	0.0020272516124849
44.48	3.7336472347978e-05	1.7474548287859e-05	4.6700314539977e-05	1.4539372421705	1.0189977195274	3.3029796236974	0.00025011538088668	0.050297591539374	1.1027522588618	1.9053049330241	1.8938241235507	0.00092591327227196	6.7613292648865	0.0091101178411912	0.98617648536554	8.8478837406655e-06	3.8550496527803e-09	0.0063233681924023	0.0020282131457196	0.0020282131358391
44.872	3.7332223324961e-05	1.7426818127928e-05	4.6479516641697e-05	1.4534950569124	1.0187260824289	3.302182077165	0.00024835693309696	0.050347128383153	1.1024152917239	1.9049657822427	1.8932198961226	0.00091163109853695	6.7591462980729	0.0090137161578415	0.98585899604949	8.799178504394e-06	3.838863882032e-09	0.0063118402983918	0.0020294485494599	0.0020294485395733
45	3.7333180032997e-05	1.7423211581411e-05	4.6455440105788e-05	1.4533506123855	1.0186373848066	3.3019215183103	0.00024809164590175	0.050400497687987	1.1023052648588	1.9048549807054	1.8930226329513	0.00090768140250423	6.7584336461606	0.0089952707637483	0.98575534744541	8.793446192698e-06	3.8353427127075e-09	0.0063092812678004	0.0020297983253195	0.0020297983154313
45.2	3.6013696644402e-05	1.6969136936757e-05	4.5448815292297e-05	1.4531248276053	1.0184987677869	3.3015136692657	0.00024341691493365	0.050512313008291	1.1021332417327	1.9046816667379	1.8927143697898	0.0008978638596136	6.7573200616803	0.0091914756240194	0.98559338942719	8.6153738261221e-06	3.8060174225813e-09	0.0062952719171502	0.0020303917494241	0.0020303917395329
45.48	3.5874980872423e-05	1.6792030140867e-05	4.4875714830669e-05	1.4528085234717	1.0183046399288	3.3009413735835	0.00024015342672895	0.050210033150255	1.1018922126666	1.9044386043644	1.8922827484905	0.00088590500672418	6.7557612073128	0.009101173407195	0.98536665541213	8.5031297934961e-06	3.7842747494579e-09	0.0062815312340571	0.0020312971826797	0.0020312971727841
45.872	3.5871515719168e-05	1.6746501335968e-05	4.466454466676e-05	1.4523653869182	1.0180328151768	3.3001390517241	0.00023847288794372	0.050260679140895	1.1015546686339	1.9040978659415	1.8916785593936	0.00087228387272738	6.7535794032969	0.0090050803139013	0.98504929952977	8.4565123025579e-06	3.7688245796403e-09	0.0062705300889778	0.0020324577176127	0.0020324577077115
46	3.5872614663295e-05	1.674312607991e-05	4.4641671985872e-05	1.4522206357843	1.0179440569427	3.2998769417258	0.00023822014580939	0.050314272696096	1.1014444542906	1.9039865490284	1.8914813090182	0.000868517618939	6.7528671310026	0.0089867048410439	0.98494569452687	8.4510536632524e-06	3.7654688854591e-09	0.0062680913537551	0.0020327850748509	0.002032785064948
46.2	3.4607114213342e-05	1.6307579637509e-05	4.3675935982834e-05	1.4519943773877	1.0178053469644	3.2994667008511	0.0002337392024454	0.050425067143138	1.1012721434015	1.9038124379164	1.891173069114	0.00085915547220288	6.7517541484536	0.009182633548462	0.98478380580763	8.2801828558685e-06	3.7373855323767e-09	0.0062546932431689	0.0020333414790852	0.0020333414691796
46.48	3.4474467764283e-05	1.613783138526e-05	4.3126491417323e-05	1.4516774223367	1.017611092945	3.2988911149477	0.00023061455456502	0.050124416697683	1.1010307214272	1.9035682780646	1.8907414859547	0.00084775305166148	6.750196142589	0.0090925868790289	0.98455717032984	8.1725435015879e-06	3.7165921708219e-09	0.0062415646667422	0.0020341917884054	0.0020341917784957
46.872	3.4471715552712e-05	1.6094405783695e-05	4.2924565974367e-05	1.4512333942807	1.0173390961514	3.298084243068	0.00022900887019016	0.050176160495262	1.1006926356334	1.9032260243902	1.890137353782	0.00083476829522824	6.7480155268193	0.0089967938134189	0.98423995304091	8.1279332120274e-06	3.701849814955e-09	0.0062310709613687	0.0020352789353323	0.0020352789254173
47	3.4472939361839e-05	1.6091247448277e-05	4.2902838228188e-05	1.4510883559262	1.0172502823797	3.2978206552131	0.00022876811748384	0.05022997641136	1.1005822452524	1.9031142156349	1.8899401222626	0.00083117852773825	6.7473036424503	0.0089784862005624	0.98413639332216	8.1227355727313e-06	3.6986530123648e-09	0.006228747953329	0.0020355843444642	0.0020355843345477
47.2	3.3240455212771e-05	1.5668321852074e-05	4.2050826599468e-05	1.4508616538571	1.0171114944998	3.2974081643819	0.00022454962184402	0.050340325997002	1.1004096663836	1.9029393779851	1.8896319205401	0.00082224149563358	6.7461912713469	0.0091741930734165	0.98397457614913	7.9642706788336e-06	3.6728748247429e-09	0.0062181922687027	0.0020360955112419	0.0020360955013229
47.48	3.3111859580663e-05	1.550368915373e-05	4.1558967938486e-05	1.4505440888653	1.016917148801	3.2968295384489	0.00022160690009042	0.050042466803394	1.1001678825413	1.9026942829223	1.8892004042872	0.00081135797956128	6.7446341249569	0.0090845623243327	0.98374804185316	7.8632723441076e-06	3.6537504094215e-09	0.0062071434593403	0.0020368636030219	0.0020368635930991
47.872	3.3110014558627e-05	1.5461886991329e-05	4.1377950698038e-05	1.4500992250556	1.0166450386223	3.2960185051943	0.00022009864332407	0.050097272924797	1.099829300954	1.9023507901666	1.888596373497	0.00079896572490696	6.7424547125315	0.0089892868876493	0.98343096663921	7.821242932329e-06	3.6400745271726e-09	0.0061979087008785	0.0020378335491328	0.0020378335392054
48	3.3111443364533e-05	1.5458934303711e-05	4.1358680127512e-05	1.4499539173564	1.0165561894511	3.2957535698094	0.00021987353765118	0.050151936408319	1.0997187497879	1.9022385843937	1.8883991756372	0.00079554006765349	6.7417432210152	0.0089711000065066	0.98332745332929	7.8163674464957e-06	3.6370902800398e-09	0.0061958188943698	0.0020381036380338	0.002038103628105
48.2	3.6154058318585e-05	1.6283613866162e-05	5.5297180842059e-05	1.4497268169423	1.0164185602737	3.2953468136428	0.00025718862430094	0.050345713451696	1.0995470419155	1.9020688884073	1.8880921282495	0.00078949286444095	6.7406321615093	0.0091754266136008	0.98316578683121	8.9072340586035e-06	3.9144656199366e-09	0.0065788564579704	0.0020366153184529	0.0020366153085314
48.48	3.6534135490783e-05	1.6625585760293e-05	6.2271111974397e-05	1.4494087569311	1.0162282419685	3.2947905853267	0.00028218461514027	0.050246234540661	1.0993085848899	1.9018423712355	1.8876639309279	0.00078238645493633	6.739077320888	0.0091176133050234	0.9829395657595	9.4740229205753e-06	4.0989662685095e-09	0.0068484929400173	0.0020312052868606	0.0020312052769655
48.872	3.6633364260516e-05	1.6747572282508e-05	6.4812325744172e-05	1.4489633060671	1.0159637831289	3.2940220592285	0.00029526274469957	0.050638405296001	1.0989763122917	1.9015343826541	1.8870655184357	0.00077481092125827	6.7369011885065	0.009067333171154	0.98262297426483	9.6941342491896e-06	4.1958482595965e-09	0.0069981714500963	0.0020221142159046	0.0020221142060538
49	3.6659089446962e-05	1.6766602520379e-05	6.5118985682687e-05	1.4488178290365	1.0158776387488	3.2937721088214	0.00029734199528437	0.050800939663493	1.0988679834318	1.9014347426699	1.8868702250317	0.00077283470365414	6.7361907685706	0.0090604933431434	0.98251962149029	9.7229632319491e-06	4.2113283785348e-09	0.0070231488493472	0.0020192795642437	0.0020192795544067
49.2	4.9503905960459e-05	2.1025937749949e-05	6.3849261199149e-05	1.4485906133618	1.0157425649085	3.2933825800389	0.0003109650863081	0.051095520521354	1.0986991110866	1.9012767442143	1.8865650610414	0.00078103352353529	6.7350829820155	0.0092699877450767	0.98235842413497	1.0355716547326e-05	4.2407572225903e-09	0.0068579652900439	0.0020155715924153	0.0020155715825964
49.48	5.0915361258447e-05	2.2714370429404e-05	6.4119973114606e-05	1.4482728374994	1.0155525586527	3.2928379248541	0.00032209282011126	0.050896507124779	1.0984634958171	1.9010511496505	1.8861379911327	0.00079201601484112	6.7335338115596	0.0091799151380765	0.98213314686901	1.0937001480083e-05	4.2516953736125e-09	0.0067664996280583	0.002011889022167	0.002011889012366
49.872	5.1020630083927e-05	2.3179059940613e-05	6.4421871051451e-05	1.4478285551311	1.0152859692691	3.2920762073618	0.00032834912553659	0.051013751217067	1.0981343913198	1.9007323449271	1.8855404057496	0.00080641131319872	6.7313657382325	0.0090780408719299	0.9818180038919	1.1234892188111e-05	4.2649996162761e-09	0.0067330605496	0.0020081692938611	0.0020081692840783
50	5.1035963527591e-05	2.3223195412899e-05	6.447765032094e-05	1.4476836180623	1.0151988827188	3.291827665674	0.0003293753311128	0.051081801289601	1.0980270202323	1.9006280130702	1.8853453328706	0.00081080845402249	6.7306579502796	0.0090580954184662	0.98171513113872	1.1276051370318e-05	4.2688740521451e-09	0.006730112918592	0.0020071405857068	0.002007140575929
50.2	6.0514064921779e-05	2.6597327057771e-05	6.8537270076531e-05	1.4474574688813	1.0150626739018	3.2914416777403	0.00034650346475455	0.051219057020766	1.0978597258498	1.9004642904167	1.885040916688	0.00083646862552973	6.7295537205783	0.009255748198054	0.98155462770962	1.2427280863459e-05	4.357716366627e-09	0.0066915163666062	0.0020055075801114	0.0020055075703416
50.48	6.1575262174776e-05	2.7943483361871e-05	7.118470345775e-05	1.447141687131	1.0148718557386	3.2909052943738	0.00035960523022151	0.050902741321417	1.0976264788016	1.9002343636696	1.8846154679271	0.00086933262546534	6.7280091543417	0.0091639734146406	0.9813302472805	1.3192952469453e-05	4.4174744074057e-09	0.0066852636477305	0.0020031464305454	0.0020031464207871
50.872	6.1676542242815e-05	2.8323273685537e-05	7.227740384753e-05	1.4467010173728	1.0146047819296	3.2901582626095	0.00036687264163158	0.050935486098435	1.0973008072526	1.8999125710759	1.8840204470388	0.00090951383681602	6.7258474834506	0.009070070569213	0.98101632685218	1.3533482137381e-05	4.462657579517e-09	0.0066968411744363	0.0019998303264719	0.0019998303167298
51	6.169551470716e-05	2.8361770220145e-05	7.2418805727802e-05	1.4465574213146	1.0145176055482	3.2899148977703	0.00036806038347306	0.050984282380582	1.0971945685823	1.8998075850227	1.8838262312959	0.00092118603354573	6.7251417852146	0.0090529954481683	0.98091385138949	1.3578063102261e-05	4.472949951311e-09	0.0067012140722435	0.0019987858750187	0.0019987858652817
51.2	6.7373917786124e-05	3.0395064907284e-05	7.7267073930672e-05	1.4463335185372	1.0143815480902	3.2895379401691	0.00039003540929112	0.051106435018362	1.0970291745266	1.8996442244691	1.8835231974982	0.0009583284078893	6.7240401958358	0.0092557648745228	0.98075388276653	1.4484918614187e-05	4.5991307750706e-09	0.0067522560155584	0.0019967363971666	0.0019967363874396
51.48	6.8055761068453e-05	3.1223765848346e-05	8.0072603417579e-05	1.4460211547771	1.0141914570025	3.2890161577415	0.00040578434406381	0.050804347283722	1.0967987848653	1.899417242891	1.8830996893813	0.0010049642437849	6.7224989014371	0.0091744203647263	0.9805301382639	1.5052984011071e-05	4.6921427649031e-09	0.0068056668328118	0.0019931278917744	0.001993127882065
51.872	6.8178644005322e-05	3.1481775713802e-05	8.121253510826e-05	1.4455856858153	1.0139258093054	3.288291391652	0.00041442375816753	0.050875140015166	1.0964772459136	1.8991014991676	1.8825073573942	0.0010602361024918	6.7203417624337	0.0090925498992074	0.98021705800802	1.5304943010129e-05	4.7596672607206e-09	0.006850200218772	0.0019877972992708	0.0019877972895874
52	6.8208755904911e-05	3.1514071821039e-05	8.1366047367971e-05	1.4454438637523	1.0138391397533	3.2880555100708	0.00041584856574782	0.050936786078527	1.0963723688629	1.8989986821354	1.8823140163885	0.0010759297199747	6.7196375433297	0.0090783470296173	0.98011485406253	1.5339767113479e-05	4.7744800453899e-09	0.0068602874598596	0.0019861316815509	0.0019861316718756
52.2	7.1271670929629e-05	3.262654496032e-05	8.4278471760378e-05	1.4452227679143	1.0137038651091	3.2876894091842	0.0004316981414945	0.051087381490498	1.096208940498	1.8988386667439	1.8820121916586	0.0011157277331381	6.7185378363465	0.0092840016304929	0.97995525068739	1.5867086885745e-05	4.868921854471e-09	0.0069061761145302	0.0019833200588888	0.0019833200492272
52.48	7.1683916536528e-05	3.3096883937374e-05	8.5979396010107e-05	1.4449143492743	1.013514803025	3.2871813175534	0.00044302936980082	0.050809429787277	1.0959809682279	1.8986160515629	1.8815901026735	0.0011648852487066	6.7169988857338	0.0092041011364328	0.97973194039646	1.6199539737485e-05	4.9437097302751e-09	0.0069524130038869	0.001979044547948	0.0019790445383073
52.872	7.1808084369242e-05	3.3265197988555e-05	8.6718159689184e-05	1.4444843952752	1.0132505104733	3.2864745513184	0.00044940137470948	0.050901148252771	1.095662536213	1.8983060186988	1.8809995835775	0.0012217983384124	6.7148449945549	0.0091217057525727	0.97941943375021	1.6355417027929e-05	5.0022113029164e-09	0.0069918103421619	0.0019732145830592	0.0019732145734469
53	7.1841580706992e-05	3.3291233169954e-05	8.6829419284041e-05	1.4443443663382	1.013164272229	3.2862444221736	0.00045049174913443	0.050968019202437	1.0955586457433	1.8982050141189	1.8808068212687	0.0012376973865324	6.7141418354775	0.0091071387358331	0.97931741516483	1.6379217815423e-05	5.0156480788464e-09	0.007001003363501	0.0019714432336809	0.0019714432240772
53.2	7.3061912095823e-05	3.3756702694906e-05	8.8193937981009e-05	1.4441260188205	1.0130296227606	3.2858863164917	0.00045921484596285	0.051130388082277	1.0953965674882	1.8980475998308	1.880505776425	0.0012730804533041	6.713043486242	0.0093119331517874	0.97915806050388	1.6628351925712e-05	5.0726173133429e-09	0.0070311290486318	0.0019686563656945	0.0019686563561044
53.48	7.3268587057894e-05	3.3969032249508e-05	8.9010666978883e-05	1.4438212889389	1.0128413186456	3.2853876419192	0.00046550164457745	0.050856874967518	1.0951701188897	1.8978280720131	1.8800845691592	0.0013161923969751	6.7115062324006	0.0092294329074361	0.97893504473965	1.6787264511048e-05	5.121757306848e-09	0.0070619622927776	0.0019647457122092	0.0019647457026382
53.872	7.3375185412199e-05	3.4065160564522e-05	8.9409863604933e-05	1.4433962186368	1.0125779573031	3.2846925084361	0.00046919776332797	0.050948100654147	1.0948535194507	1.8975217499777	1.8794951514253	0.001365183011367	6.7093546927856	0.0091432392769585	0.97862292637508	1.6869242106296e-05	5.1638923330314e-09	0.007089831646657	0.0019596606939878	0.0019596606844417
54	7.34057101398e-05	3.4084098621437e-05	8.9480344996663e-05	1.4432577255978	1.0124920063046	3.2844659886159	0.00046986849714152	0.051014258755038	1.0947501970599	1.8974218782619	1.8793027385253	0.0013786957309528	6.7086523011581	0.0091276252425147	0.97852103318762	1.6883693491957e-05	5.1740741751843e-09	0.0070966420406656	0.0019581395357379	0.0019581395261992
54.2	7.3348636385097e-05	3.4100428146028e-05	8.9757338582269e-05	1.4430416792457	1.0123577621776	3.2841127108749	0.00047296862818607	0.051176467760544	1.0945888571171	1.8972660282435	1.8790021537188	0.0014058527485606	6.7075549470159	0.0093309347946992	0.97836184651316	1.6938824933389e-05	5.1997748985627e-09	0.0071121773368481	0.0019558494966158	0.0019558494870882
54.48	7.3400338193248e-05	3.4128553394236e-05	8.9941636365063e-05	1.4427399337378	1.0121699269555	3.2836193309023	0.00047524197679847	0.050897248750065	1.0943631601753	1.8970482245298	1.8785814452044	0.0014385221078114	6.706018945878	0.0092455605771391	0.97813902909685	1.6974702864674e-05	5.2256809226382e-09	0.007128597292129	0.001952813473139	0.0019528134636262
