# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
26.872	25.432118931994	74.558783799477	0.0090972685294865
27	25.43398352887	74.556918994016	0.0090974771146677
27.2	25.244056398626	74.746922271651	0.0090213297229753
27.48	25.294142118704	74.696817321089	0.0090405602071216
27.872	25.307403641146	74.683552767409	0.0090435914447611
28	25.309328149233	74.681628013416	0.009043837350358
28.2	25.121359737503	74.869672688509	0.0089675739880978
28.48	25.171109114778	74.819904329696	0.0089865555268471
28.872	25.184299875921	74.806710527953	0.0089895961266499
29	25.186206492085	74.804803657255	0.0089898506594971
29.2	25.000088408028	74.990998213903	0.0089133780696176
29.48	25.049422664628	74.941645286564	0.0089320488080084
29.872	25.062497571544	74.928567325337	0.0089351031190053
30	25.064378797655	74.926685829861	0.0089353724839161
30.2	24.880181177355	75.110959830972	0.008858991673109
30.48	24.929082846287	75.062039766099	0.0088773876134377
30.872	24.942071969172	75.049047551204	0.008880479623786
31	24.94394324426	75.047175983726	0.0088807720137326
31.2	24.761804643388	75.229390586163	0.0088047704491468
31.48	24.810272980933	75.180904093099	0.008822925968399
31.872	24.823223115898	75.167950810358	0.008826073744311
32	24.825103424799	75.166070180354	0.0088263948470163
32.2	24.645155006644	75.346094007499	0.0087509858570495
32.48	24.693193973347	75.298037102889	0.0087689237636705
32.872	24.706147298479	75.28508056365	0.0087721378709462
33	24.708052720796	75.28317478826	0.0087724909438401
33.2	24.530390234855	75.460911945641	0.0086978195038018
33.48	24.578005227176	75.413279218694	0.0087155541292113
33.872	24.590993641734	75.400287518671	0.0087188395950254
34	24.592935940567	75.398344833295	0.0087192261380388
34.2	24.417615696258	75.573738918465	0.0086453852773939
34.48	24.46481272312	75.526524350825	0.0086629260549404
34.872	24.477857964192	75.513475751494	0.0086662843134474
35	24.479844919957	75.511488375383	0.0086667046602833
35.2	24.306888952684	75.684517296979	0.0085937503362727
35.48	24.353674387936	75.637714507932	0.0086111041320138
35.872	24.36678979032	75.624595675283	0.0086145343976673
36	24.368825976527	75.62255903534	0.0086149881330245
36.2	24.198229580649	75.793227468835	0.0085429505163071
36.48	24.244609975334	75.746829901782	0.0085601228838771
36.872	24.257802382173	75.733633994814	0.0085636230134368
37	24.259889933011	75.731545957744	0.0085641092448217
37.2	24.091628868313	75.899878130893	0.0084930007947304
37.48	24.137610754578	75.853879248859	0.0085099965629387
37.872	24.150882164138	75.840604272288	0.008513563573229
38	24.153021418124	75.838464500772	0.0085140811046109
38.2	23.987057926913	76.004498170846	0.0084439022409774
38.48	24.032647653459	75.958891620785	0.0084607257564655
38.872	24.045996552556	75.945539091304	0.0084643561403813
39	24.048186565904	75.943348530511	0.0084649035856952
39.2	23.884474070755	76.107130282581	0.0083956466633081
39.48	23.929677701543	76.061909996572	0.0084123018856803
39.872	23.943100124646	76.048483883536	0.0084159918183891
40	23.945339073034	76.046244359287	0.0084165676794562
40.2	23.783825688175	76.207826092047	0.0083482197775941
40.48	23.828648966562	76.162986323111	0.0083647103271139
40.872	23.84213932464	76.149492219548	0.0083684558123115
41	23.844424812428	76.147206129037	0.0083690585348577
41.2	23.685055877207	76.306642519381	0.0083016034122791
41.48	23.72950423863	76.26217782876	0.0083179326101247
41.872	23.743055953279	76.248622317131	0.0083217295897022
42	23.745385246015	76.246292396381	0.008322357604535
42.2	23.588105092633	76.403639130308	0.0082557770592371
