# Time [h]	FOS [g/L]	COD [g/L]	pH [1]
33.48	0.0073715678059625	0.046895801190895	0.93757055431954
33.872	0.007352435344316	0.046386155586309	0.93757099662968
34	0.0073480502823092	0.046279715151733	0.93757112582112
34.2	0.0073219083759337	0.046990283248558	0.93757134012854
34.48	0.0072976521377338	0.046525264503449	0.93757166095753
34.872	0.0072786458988026	0.046032357757629	0.93757208025725
35	0.0072744199182042	0.045930572754127	0.93757220230265
35.2	0.0072476721807457	0.046647876597077	0.93757240684404
35.48	0.0072231803388145	0.046192835270638	0.93757271602315
35.872	0.0072044353917711	0.045711415494741	0.93757312021722
36	0.0072003458696666	0.045612783198572	0.93757323748427
36.2	0.0071735398692489	0.046334399779172	0.93757343505149
36.48	0.0071491940814318	0.045886565145514	0.93757373507493
36.872	0.007130824440063	0.045413302331943	0.93757412688591
37	0.0071268634443092	0.045316869053096	0.93757424024084
37.2	0.0071003720487638	0.046041317118221	0.93757443168457
37.48	0.0070764369279917	0.045599010287982	0.93757472297136
37.872	0.0070585343890207	0.045131891143936	0.93757510274794
38	0.0070547018000531	0.045037081077817	0.93757521234725
38.2	0.0070287752493663	0.045763520040062	0.93757539762988
38.48	0.0070054318065935	0.045325795467114	0.93757567969948
38.872	0.0069880682621323	0.044863687818244	0.93757604674866
39	0.0069843678308913	0.044770177454535	0.93757615242507
39.2	0.0069591696619491	0.045498176026262	0.9375763311313
39.48	0.0069365382163622	0.045064547242446	0.93757660317459
39.872	0.0069197670823342	0.044606866744527	0.93757695643521
40	0.006916203677401	0.044514488857248	0.93757705790001
40.2	0.0068918354572142	0.045243852036462	0.93757722950367
40.48	0.006869991300208	0.044814089391863	0.9375774906803
40.872	0.006853848491389	0.04436055692614	0.93757782908603
41	0.0068504262390186	0.044269231254562	0.93757792604163
41.2	0.0068269450409609	0.044999881919683	0.9375780900516
41.48	0.0068059297420625	0.044573876941874	0.93757833964788
41.872	0.0067904351132282	0.044124358291281	0.93757866232038
42	0.0067871563736368	0.044034046129515	0.93757875452106
42.2	0.006764587525926	0.044765952842284	0.93757891055653
42.48	0.0067444176215171	0.044343637865148	0.9375791480592
42.872	0.0067295771679188	0.043898049864757	0.93757945439389
43	0.0067264422024458	0.043808727654794	0.93757954167304
43.2	0.0067047887803567	0.044541866546291	0.93757968949268
43.48	0.0066854626837436	0.044123174209595	0.93757991460778
43.872	0.0066712712630259	0.043681437760398	0.93758020428941
44	0.006668278366585	0.043593083895734	0.9375802865647
44.2	0.0066475282799412	0.044327422440934	0.93758042606603
44.48	0.0066290317715696	0.043912270124756	0.9375806387037
44.872	0.0066154759266349	0.043474291968868	0.93758091167974
45	0.0066126218000006	0.043386881615645	0.93758098894535
45.2	0.0065927530212022	0.044122374543031	0.93758112014736
45.48	0.0065750635054102	0.043710662119466	0.93758132038884
45.872	0.0065621240338909	0.043276331749515	0.93758157682265
46	0.0065594042252136	0.043189835853008	0.93758164913532
46.2	0.006540388564453	0.04392642663645	0.93758177215388
46.48	0.0065234782562262	0.043518039943111	0.93758196021277
46.872	0.0065111323307453	0.043087232954287	0.93758220043154
47	0.0065085416446138	0.043001619023407	0.93758226789522
47.2	0.006492756987825	0.043741145538346	0.93758238089319
47.48	0.0064781725997133	0.043337725953685	0.93758255077039
47.872	0.0064672065378329	0.042911745057136	0.93758276508885
48	0.006464867479595	0.042827275511763	0.93758282474858
48.2	0.006900249497172	0.043972413414243	0.93758249204241
48.48	0.0072024226900526	0.043953740153378	0.93758129439489
48.872	0.0073679406547893	0.043856049261946	0.93757928475827
49	0.0073953327935462	0.043843508136696	0.93757865834871
49.2	0.0072431353540985	0.044635473946108	0.93757784073288
49.48	0.0071636494227643	0.044268309438071	0.93757702820414
49.872	0.0071370664383762	0.043891543964078	0.93757620684721
50	0.007135241951396	0.043824354949423	0.93757597963063
50.2	0.0071189843823007	0.044715192291568	0.93757561913449
50.48	0.0071292465338792	0.044468548245514	0.93757509768797
50.872	0.0071495247020528	0.04423153669308	0.93757436507794
51	0.0071552713245466	0.04420223453237	0.937574134321
51.2	0.0072340434173943	0.045208724935331	0.93757368096751
51.48	0.0073065767643043	0.045086410769322	0.93757288343358
51.872	0.007361141455058	0.044965201998322	0.93757170555125
52	0.0073728418400889	0.044963244167255	0.93757133753787
52.2	0.0074380198146708	0.045967556747939	0.93757071593742
52.48	0.0074976213094353	0.045843533375334	0.93756977117861
52.872	0.0075442852935885	0.045717067517351	0.9375684830652
53	0.0075547037497349	0.045713040463783	0.93756809171046
53.2	0.0075951661845013	0.046673290380932	0.93756747577756
53.48	0.0076332618688449	0.046500823852401	0.93756661179015
53.872	0.0076653085156962	0.046323533182122	0.93756548834829
54	0.0076728745762957	0.046306060758071	0.9375651522811
54.2	0.0076918421285499	0.047213716236421	0.93756464626303
