# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_Acetic [g]	MO_hydroM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_acetoM [g]	MO_ButyricValeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	Valeric [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
35.48	0.0017120920288676	0.00079997424502143	0.0021346875278795	47.02241449486	32.929669018697	106.66040658926	0.011497816176276	1.6414450352893	0.40748960737857	2.0489346426679	35.666459627452	61.442049256598	61.275117231044	0.044637246574552	218.78747694645	0.2957447943665	1.7493190144889	2.0450638088554	31.910520456117	0.00040390165194368	1.4896833880436e-07	2.4824328840528e-06	2.6314012228571e-06	0.21797214712662
35.872	0.0017116802994965	0.00079792106323841	0.0021255314150008	47.008589806567	32.921021049398	106.63650315112	0.011426366978915	1.6430630257866	0.41121632634999	2.0542793521366	35.655851002042	61.431719645632	61.255724717429	0.04386657985754	218.71706131692	0.29255775424704	1.7353245490772	2.0278823033243	31.900291635433	0.00040189282272667	1.4821101042059e-07	2.479945318006e-06	2.6281563284265e-06	0.21745267356705
36	0.0017116514243949	0.00079774121847841	0.002124472281196	47.004071970856	32.918197041858	106.62869095919	0.011415241862832	1.6448114510278	0.4121880333297	2.0569994843575	35.652386896761	61.428343986798	61.249393552998	0.043654675572535	218.69407340922	0.29194416799651	1.7343886824095	2.026332850406	31.89695229236	0.00040164497207318	1.4803912345393e-07	2.4796087958805e-06	2.6276479193344e-06	0.21733375021759
36.2	0.0016549233241995	0.00077831140435017	0.002082003001119	46.997007702661	32.913783209728	106.61645273343	0.011220142116863	1.6489697814027	0.41423906810079	2.0632088495035	35.646969694213	61.423061438756	61.239499049563	0.04314956417233	218.65815038105	0.2983286960179	1.8505718981062	2.1489005941241	31.891734038722	0.00039415728808966	1.4675866948782e-07	2.4225607005048e-06	2.5693193699927e-06	0.2167177981942
36.48	0.0016487692701959	0.00077066273400966	0.0020575708266065	46.987106293935	32.907600737696	106.59926140452	0.011081813793076	1.6389813358551	0.40685586282409	2.0458371986792	35.639377022502	61.415647445984	61.225643667031	0.042536610639782	218.60786187044	0.2953502134177	1.7493766054534	2.0447268188711	31.88442832042	0.00038938601421861	1.4578095236342e-07	2.4082278766778e-06	2.5540088290412e-06	0.21610334326169
36.872	0.0016483845865332	0.00076860529963979	0.0020483234183497	46.973226566513	32.898942519767	106.57514128532	0.011008905765269	1.6405019674704	0.41055394491126	2.0510559123817	35.628741984775	61.405247461238	61.206247831407	0.0418417456899	218.5374768763	0.29217203119387	1.7354119655391	2.027583996733	31.874202449773	0.00038735689213694	1.4505578138443e-07	2.4058004940273e-06	2.5508562754117e-06	0.21559749493907
37	0.0016483636447475	0.00076842792314973	0.002047261504522	46.968691184249	32.896115182636	106.56725871022	0.010997606218502	1.6422199599876	0.41151675937809	2.0537367193656	35.625269237398	61.401848898015	61.199915578694	0.041650171124967	218.51449896997	0.29156070702128	1.7344804405839	2.0260411476052	31.870864069463	0.00038710808824441	1.4489352974618e-07	2.4054831995736e-06	2.5503767293198e-06	0.21548287801994
37.2	0.0015921996498185	0.00074916601875868	0.002004963225692	46.961599978074	32.891696171906	106.55491096535	0.01080204863615	1.6462592260964	0.41349847512691	2.0597577012233	35.619838500893	61.396530667126	61.19001938366	0.041184693469202	218.47859165368	0.2979373558305	1.8504863251262	2.1484236809567	31.865647329756	0.00037964514639742	1.4363399716585e-07	2.3488152325299e-06	2.4924492296958e-06	0.21487729319805
37.48	0.0015861301519532	0.00074159254856591	0.0019806750576221	46.951661828155	32.88550650651	106.53756732785	0.010663758922135	1.6362421315057	0.40614863893258	2.0423907704383	35.61222685149	61.389066970428	61.176161655933	0.040618616398064	218.42832519602	0.29496695612548	1.7494600912189	2.0444270473444	31.858343743799	0.00037490041357092	1.4268141175094e-07	2.3346789535385e-06	2.4773603652894e-06	0.21427581973377
37.872	0.001585775103	0.00073956560707495	0.0019715133290292	46.937732188687	32.87683831286	106.51323558903	0.010591108656768	1.6377105901095	0.40982828975386	2.0475388798634	35.601565242638	61.378597825567	61.156762556548	0.039975075982226	218.35797107528	0.29179827956892	1.7355247837175	2.0273230632865	31.848120863843	0.00037288937582685	1.4198425438146e-07	2.3323294664024e-06	2.4743137207838e-06	0.21378461321372
