# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
30.48	0.0078472336988807	0.033686654822435	5.3686493837692e-08
30.872	-3.1976921313571e-05	-0.0001347899965106	-2.1639171317881e-10
31	-0.00040126568838292	-0.0016859427403366	-2.7076536331163e-09
31.2	0.070697623356874	0.31494437057463	4.6928710617956e-07
31.48	0.0078059741702115	0.033453222933881	5.2560582148874e-08
31.872	-0.00010751180220455	-0.00045257973068241	-7.1623945352479e-10
32	-0.00047882992674948	-0.0020093636546388	-3.1812234734712e-09
32.2	0.070722577839797	0.31481499686431	4.6001212076709e-07
32.48	0.0077344466339961	0.03312592827208	5.0990495036878e-08
32.872	-0.00019519510680149	-0.00082140532136359	-1.2734710703406e-09
33	-0.00056753856448136	-0.002381009431472	-3.6928948537467e-09
33.2	0.070621312222562	0.31439456370217	4.4850590202839e-07
33.48	0.0076416446826428	0.032735397174378	4.9162042569942e-08
33.872	-0.000289601210754	-0.0012191971192454	-1.8440476478449e-09
34	-0.00066217187797718	-0.0027793963163524	-4.2055564478085e-09
34.2	0.070427150624769	0.31376397637009	4.3570729876238e-07
34.48	0.0075349229004423	0.032305277137717	4.7203801791836e-08
34.872	-0.00038705497944964	-0.0016310896487725	-2.4002051330098e-09
35	-0.00075927209102433	-0.0031902844265456	-4.6965066868906e-09
35.2	0.070168173613005	0.31298924141527	4.2225873667249e-07
35.48	0.0074198172986629	0.031852658898661	4.5201639781075e-08
35.872	-0.00048516178493927	-0.0020473727993527	-2.9258922349569e-09
36	-0.00085662241942381	-0.0036044622313763	-5.1532026041913e-09
36.2	0.069866371188556	0.3121210722599	4.0859382638651e-07
36.48	0.0073003392442442	0.031389599729605	4.321156970195e-08
36.872	-0.00058237651648929	-0.0024617060681308	-3.4126615640925e-09
37	-0.00095281010418652	-0.0040159493341443	-5.5695633404073e-09
37.2	0.069538216084026	0.3111970771921	3.9500126783589e-07
37.48	0.0071793345591523	0.030924538694529	4.1269229274294e-08
37.872	-0.00067770016462305	-0.0028698980039823	-3.8567860183537e-09
38	-0.0010469307779613	-0.0044208063501295	-5.9434317610297e-09
38.2	0.069195651873828	0.31024442576658	3.8166936170508e-07
38.48	0.0070587871422636	0.030463347256746	3.9396422885933e-08
38.872	-0.00077048861189566	-0.0032691555621903	-4.2574216080787e-09
39	-0.0011384070437914	-0.0048164170832842	-6.2749881772548e-09
39.2	0.068847096043551	0.30928228105108	3.6871675284413e-07
39.48	0.0069400498506859	0.030010055302714	3.7605562837128e-08
39.872	-0.00086033689212047	-0.003657639159954	-4.6154732277732e-09
40	-0.0012268807877898	-0.0052010678842756	-6.5657884501309e-09
40.2	0.068498316883606	0.30832381745379	3.5621386159298e-07
40.48	0.0068240154300839	0.029567352182356	3.5902708638039e-08
40.872	-0.00094700768288991	-0.0040341911355884	-4.9328879020187e-09
41	-0.0013121474688461	-0.0055736918005066	-6.8181741652317e-09
41.2	0.068153147824871	0.30737782397709	3.441980129511e-07
41.48	0.0067112434999833	0.029136944767242	3.4289678066693e-08
41.872	-0.0010303839998491	-0.0043981554356501	-5.2122013535642e-09
42	-0.0013941128209494	-0.0059336980485134	-7.0348994280171e-09
42.2	0.067814043817755	0.30644994332942	3.3268418631643e-07
42.48	0.006602055663461	0.028719823768935	3.2765526975224e-08
42.872	-0.0011104352953746	-0.0047492458437825	-5.4562392647561e-09
43	-0.0014727617505986	-0.006280846646116	-7.2188881684321e-09
43.2	0.067482499814764	0.30554360675725	3.216726294283e-07
43.48	0.0064966067485783	0.028316466416969	3.1327584422225e-08
43.872	-0.0011871918567503	-0.0050874437789671	-5.6679190437648e-09
44	-0.0015481347510501	-0.0066151508181411	-7.3730755312076e-09
44.2	0.067159356238578	0.30466072264951	3.1115418795575e-07
44.48	0.0063949375992592	0.0279269907575	2.9972167257063e-08
44.872	-0.0012607252232797	-0.0054129180525829	-5.8501207575647e-09
45	-0.0016203098115568	-0.0069368003447015	-7.500306840159e-09
45.2	0.066845016161483	0.30380217193802	3.0111397127606e-07
45.48	0.0062970134581957	0.027551271200461	2.869506285854e-08
45.872	-0.0013311334469317	-0.0057259630651277	-6.0056069865807e-09
46	-0.0016893887924998	-0.0072461026405678	-7.6032770780313e-09
46.2	0.066539596239437	0.30296815667555	2.9153382297103e-07
46.48	0.0062027512343722	0.027189022898253	2.7491846339694e-08
46.872	-0.0013985303319452	-0.0060269527467343	-6.1369770970097e-09
47	-0.0017554874899874	-0.0075434389801029	-7.6844986537333e-09
47.2	0.066249349325193	0.30217868741586	2.8271740313284e-07
47.48	0.0061185778638699	0.026867066414083	2.6420185549905e-08
47.872	-0.0014549796312012	-0.0062808790179722	-6.2201671189608e-09
48	-0.0018103784720228	-0.0077923851536072	-7.7204771026435e-09
48.2	0.067026094852831	0.30484260386917	3.6195919320386e-07
48.48	0.0071907929287976	0.031344254349283	4.1276808708561e-08
48.872	-3.8135068833695e-05	-0.00016220218286514	-2.1673942858702e-10
49	-0.00032704260107385	-0.0013837710641771	-1.8509395884209e-09
49.2	0.070060254354003	0.31339975861976	3.990843911574e-07
49.48	0.0074768542955164	0.032163966487516	4.3316035032937e-08
49.872	-0.00046632471925458	-0.001970015673536	-2.6757159440396e-09
50	-0.00084751242154135	-0.0035690318255527	-4.8505665550147e-09
50.2	0.069716308145508	0.31173547298064	4.2206562386457e-07
50.48	0.0072458567374033	0.03119488554592	4.5189635631185e-08
50.872	-0.00059817532324086	-0.0025329050432947	-3.70566576977e-09
51	-0.00095913107731586	-0.0040502010635987	-5.929251064167e-09
51.2	0.069373224070143	0.31102112038074	4.5956505972511e-07
51.48	0.007354433753802	0.03173528759291	5.0375407984847e-08
51.872	-0.00036200355144269	-0.0015351740381615	-2.4626538187665e-09
52	-0.00070552316886297	-0.0029829743641082	-4.7885063333172e-09
52.2	0.069591506469037	0.31206435222982	4.916067575623e-07
52.48	0.0075844639854328	0.032726838140291	5.508314117404e-08
52.872	-0.00013758855387119	-0.0005832260886901	-9.9135523616958e-10
53	-0.00048345954259915	-0.0020429486915559	-3.4749457849135e-09
53.2	0.069917376528731	0.31321812220451	5.109757719626e-07
53.48	0.007761200345414	0.033456274514707	5.8030774087021e-08
53.872	1.2972349579884e-06	5.4934501770755e-06	9.6158804171063e-12
54	-0.00035036244885443	-0.0014790620467323	-2.5906476685762e-09
54.2	0.070160809237342	0.31399652296313	5.1912651642282e-07
54.48	0.007858163090943	0.033844269157	5.9279064228237e-08
54.872	6.2591188573343e-05	0.00026486922776959	4.6789130599799e-10
