# Time [h]	MS [g]	Lignin [g]	Butyric [g]	Initial_Substrate [g]	Carbohydrates [g]	Substrate [g]	MO_AcidoLCFA [g]	MO_hydroM [g]	Proteins [g]	AA [g]	MO_acetoM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_ButyricValeric [g]	Valeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Lipids [g]	MO_AcidoAA [g]	Acetic [g]
13.48	0.17429888754124	4016.6912984541	0.04541063920222	0	2.5186059082701	66.542310711755	50.655008615301	123.91137651205	0.37831130221516	0.057982952776887	69.661849586018	0.139687158752	1.7980414404452	0.4334778738864	2.2315193143316	40.083171287832	68.595774115677	0.010043064429963	8.0545108652901	247.47210619408	0.47348562025572	1.9074712904661	2.3809569107218	2.2497334431208e-06	1.0585161307185e-05	1.2834894750305e-05	0.20541452764375	37.495856084904	1.6348788718683
13.872	0.17090542292122	4016.8115833338	0.044453184814944	0	2.4522843604621	66.022667017937	50.685414880727	123.95169398925	0.35816657829745	0.055289678593252	69.670029851588	0.13782475423078	1.7892108031512	0.43350332718311	2.2227141303344	40.075232321943	68.578593451424	0.009623884769365	7.8866740982298	247.42502849315	0.46814214133092	1.8937942304151	2.3619363717461	2.2185553540286e-06	1.0419412895384e-05	1.2637968249412e-05	0.18954572831197	37.488565747377	1.6392125877437
14	0.16978916086043	4016.8506567622	0.04412410641131	0	2.4322835884506	65.853866195939	50.69522682176	123.96453373334	0.35219136095545	0.054446274299056	69.672653780299	0.13712108452355	1.7879341355254	0.43352509677527	2.2214592323007	40.072616530974	68.572948187537	0.0094875400385178	7.8319178556172	247.40947608538	0.46690596811287	1.8930729575899	2.3599789257027	2.2080832061845e-06	1.0364197463309e-05	1.2572280669494e-05	0.18486272947931	37.486130780703	1.6394023366156
14.2	0.16801192960334	4016.9115087051	0.043586868688702	0	2.4025700328803	65.590978923701	50.710450328805	123.98428709124	0.34341452759767	0.053154119133148	69.676706147594	0.13590490711901	1.7968053498893	0.44118938037783	2.2379947302671	40.068505947715	68.564093215708	0.009273649010224	7.7451827864959	247.38500363556	0.47263751794826	2.0138020990044	2.4864396169527	2.1910936158748e-06	1.0267036165417e-05	1.2458129781292e-05	0.17800836362669	37.482274643906	1.6381841999693
14.48	0.16560747325072	4016.9962927845	0.0428441171869	0	2.3638671632209	65.224699834313	50.73156626811	124.01134540582	0.33217953093269	0.051454255557783	69.682285726841	0.13414420912787	1.7835569488562	0.4294297451979	2.2129866940541	40.062704347764	68.551629442416	0.0089851353949191	7.6255107492877	247.35041381819	0.46827473695253	1.9076511450462	2.3759258819987	2.1674942531595e-06	1.0141749744707e-05	1.2309243997866e-05	0.16928280340438	37.476777816413	1.6350572969394
14.872	0.16229776044869	4017.1141941529	0.041806145852355	0	2.3147252900189	64.71534545135	50.760792095833	124.0481630842	0.31828003718745	0.049247945621029	69.689920349358	0.1315305895508	1.7783798281943	0.43047044537197	2.2088502735663	40.054493952171	68.534058246687	0.008599801134855	7.4580693291479	247.30139561979	0.46342396868684	1.8938512471498	2.3572752158366	2.1343216789545e-06	9.9727542920586e-06	1.2107075971013e-05	0.15857954356871	37.468907718832	1.627319897686
15	0.16124049392851	4017.1524933162	0.041472016143049	0	2.299776896407	64.54988704141	50.770262807365	124.05994258213	0.31413886838851	0.04857070302651	69.692369832027	0.13065818839367	1.7779547427787	0.4307494178037	2.2087041605824	40.051791926399	68.528292631951	0.0084794531189224	7.4034121692781	247.28525421284	0.46230777272286	1.8930643991693	2.3553721718922	2.123585866891e-06	9.9178775017517e-06	1.2041463368643e-05	0.15541299546662	37.46629891532	1.6241213066471
15.2	0.15961450142389	4017.2121395728	0.040956404987075	0	2.2774404669835	64.292205173828	50.784991424156	124.07811744131	0.30803729785927	0.047555181504309	69.696154413569	0.12928383901203	1.7877930365723	0.4386676830521	2.2264607196244	40.047549588666	68.51925709859	0.0082971313262501	7.3180356426087	247.25990475438	0.46816154838423	2.0130557070266	2.4812172554108	2.1068323678307e-06	9.8356003566037e-06	1.1942432724434e-05	0.15077008552175	37.462186014764	1.6185144763435
15.48	0.15739264663984	4017.2952440432	0.040250997675156	0	2.2480928620791	63.933178729587	50.805478850477	124.10310782512	0.30018954033945	0.046218269278584	69.701366554954	0.12735250468419	1.7757642872912	0.4273973891255	2.2031616764167	40.041569858699	68.506555382166	0.0080540742281413	7.1985660765265	247.22416641422	0.46400063028552	1.9073658009231	2.3713664312086	2.0834869591711e-06	9.7102647779558e-06	1.1793751737127e-05	0.14484344372558	37.456357919439	1.6095742922277
15.872	0.15439077997191	4017.4108101837	0.039301201934901	0	2.2103587613459	63.43390998461	50.833920327671	124.13727050328	0.29041017368184	0.044503551952643	69.70849795351	0.12466754057933	1.7715956165553	0.42876850356908	2.2003641201244	40.033122884486	68.488678723391	0.0077380862132727	7.0314539535886	247.17368011859	0.45938658496819	1.8935592842506	2.3529458692188	2.0513563371645e-06	9.545460425849e-06	1.1596816763014e-05	0.13754263607191	37.448074139025	1.5952872952052
16	0.15343565289609	4017.4483507817	0.039001049697893	0	2.1987686475485	63.271727812502	50.843153030296	124.14823585783	0.28747937181709	0.043979032441682	69.710786457781	0.12380141746749	1.771395638712	0.42912697788038	2.2005226165924	40.030347039656	68.482819997033	0.00764078134439	6.9769274600862	247.15709064931	0.45834111495252	1.8927598817934	2.3511009967459	2.0410565440757e-06	9.4924017175723e-06	1.1533458261648e-05	0.1353751129985	37.445341494085	1.5902734815051
16.2	0.15194121815767	4017.5068157568	0.03853111033087	0	2.1813391974161	63.019148293227	50.857523816515	124.16518380547	0.28314373495997	0.043183469840763	69.714321071446	0.12242444563557	1.7812204792633	0.43692817498923	2.2181486542525	40.025992420183	68.473644994588	0.0074922434936945	6.8906477506723	247.13106869732	0.46427290815307	2.0123489536749	2.476621861828	2.0247097965482e-06	9.3997334067783e-06	1.1424443203326e-05	0.13218926187134	37.441045354941	1.5817083989774
16.48	0.14995829198254	4017.5882745337	0.037912503422649	0	2.1582212797989	62.667230910528	50.877534708776	124.1885462809	0.27753271425315	0.042154710594224	69.719188924995	0.12058712003049	1.7694770109065	0.42590334636415	2.1953803572707	40.01986227476	68.460760335218	0.0072993081507068	6.7715657376504	247.09444495666	0.46025894359833	1.9070100018736	2.3672689454719	2.0025533752141e-06	9.2822183978289e-06	1.1284771773043e-05	0.12810708098715	37.434980768883	1.5697807984772
16.872	0.14725500441418	4017.7015524929	0.037085495400214	0	2.1280968384529	62.177848141949	50.905346110764	124.22058975593	0.27047562492612	0.040828577795379	69.725853827951	0.11808416879309	1.7656040696471	0.4273956118082	2.1929996814553	40.011218668831	68.442650885242	0.0070502969911768	6.6051495805924	247.04281842282	0.45584126656269	1.8932461751007	2.3490874416634	1.9720272853319e-06	9.1241437372684e-06	1.10961710226e-05	0.12304910951781	37.426401663119	1.5521390273642
17	0.14639053130908	4017.7383498155	0.036824482519632	0	2.118750161238	62.018877341019	50.914379551179	124.23089745006	0.26834493709932	0.040420765658966	69.727993837841	0.11728442227252	1.7654851074592	0.42778525596919	2.1932703634284	40.008381928462	68.436721423687	0.0069737487887927	6.5508867726752	247.02587821957	0.45485650958263	1.8924503815156	2.3473068910982	1.9622374350892e-06	9.0729086635694e-06	1.1035146098659e-05	0.1215402876787	37.423580426737	1.5461929612624
17.2	0.14506056419857	4017.7956573028	0.036424664075678	0	2.1046020795389	61.771299149496	50.928444553221	124.24685137798	0.26517707600688	0.039807740450049	69.731301384177	0.11605017335921	1.7751583008386	0.43542285836785	2.2105811592065	40.00393562687	68.427441155936	0.0068585315198182	6.4661000385126	246.99932954361	0.46086244280117	2.011726613784	2.4725890565851	1.946945251379e-06	8.993661230952e-06	1.0940606482331e-05	0.11931530616521	37.419153377806	1.5366952164058
17.48	0.14324244899086	4017.8755035019	0.035884229925682	0	2.0856567571473	61.426350079526	50.948034592815	124.26888076908	0.26104597356834	0.038997996847041	69.735859317455	0.11436559249606	1.7636120949537	0.42459286091774	2.1882049558714	39.997683551604	68.414418820557	0.0067064014173621	6.3477345352164	246.96200573586	0.45697847642597	1.9067029275154	2.3636814039414	1.9257095392999e-06	8.8760460215949e-06	1.0801755560895e-05	0.11644980451202	37.4129193572	1.5231433711252
17.872	0.14076543028632	4017.9865392165	0.0351599655894	0	2.0606419871652	60.946657564534	50.975261647161	124.29915202547	0.25579160231785	0.037946640738416	69.742101518398	0.11208138883163	1.7600343323363	0.42618190576206	2.1862162380983	39.988880303638	68.396133230042	0.00650939215548	6.1824768125731	246.9094639566	0.45271725173978	1.892973698313	2.3456909500527	1.8963850311433e-06	8.7188194315486e-06	1.0615204462692e-05	0.11287193426923	37.404126960643	1.5036522389512
18	0.1399698809707	4018.0226081824	0.034930693656286	0	2.05280486997	60.790834550693	50.984104203047	124.30890137424	0.25419114067757	0.037620869858049	69.744106199252	0.11135282907136	1.7600135423788	0.42660025392599	2.1866137963048	39.985994003912	68.390149991123	0.0064485966294356	6.128633145858	246.89223944799	0.451778433783	1.8921782437993	2.3439566775823	1.8869615812085e-06	8.6679112904098e-06	1.0554872871618e-05	0.11179796328067	37.401241351085	1.4971861779821
18.2	0.1387196464706	4018.078781385	0.034570053068629	0	2.0408679846451	60.548158662965	50.997868739928	124.32399843233	0.25179754472385	0.037120921783708	69.747203352001	0.1102003108936	1.7695874599442	0.43408894499756	2.2036764049418	39.98147244579	68.380788961123	0.006355179578362	6.0436604348572	246.8652589391	0.45783041998875	2.0111658505143	2.4689962705031	1.8719216069385e-06	8.5787162071828e-06	1.0450637814121e-05	0.11020747609237	37.39671846415	1.4866064303879
18.48	0.13704881295422	4018.1570472794	0.03409441535887	0	2.0247408953201	60.210039937698	51.017032969117	124.34486036467	0.2486484554942	0.036468834009619	69.751470345189	0.10867168443734	1.758275378063	0.42343835872567	2.1817137367887	39.975119595659	68.367660161585	0.0062337067002003	5.926358065803	246.82735681545	0.45403542238886	1.9064097455129	2.3604451679018	1.8513950308896e-06	8.4638542140056e-06	1.0315249244895e-05	0.10814571494921	37.390359576625	1.4721915745033
18.872	0.13474213921689	4018.2658855737	0.033451852280035	0	2.0031895752208	59.739845818711	51.043651599612	124.37355409863	0.244591800401	0.035609199159798	69.757314465967	0.10659442740084	1.7550851677243	0.42513844615893	2.1802236138832	39.966184219171	68.349237835647	0.0060750105443785	5.7627715341452	246.77405214583	0.44988292540915	1.8926962291899	2.342579154599	1.8228247575579e-06	8.3068825805416e-06	1.01297073381e-05	0.10554622566617	37.381408925414	1.4516809957192
19	0.13399636201988	4018.3012407429	0.033247009346243	0	1.996378701387	59.587108265428	51.052291663889	124.38279988633	0.24334399107495	0.035339879828154	69.7591911029	0.10592976739795	1.7551975657142	0.42559243085068	2.1807899965649	39.963256788211	68.343212655746	0.0060256319350959	5.7095151934275	246.75658862697	0.44897511829872	1.8918953858461	2.3408705041449	1.8136105360929e-06	8.255785691478e-06	1.0069396227571e-05	0.10475985562028	37.378475233416	1.4449174623483
19.2	0.13282247292645	4018.356302328	0.032923467826209	0	1.9859481511428	59.349237615918	51.065734991125	124.39711989393	0.24146574032978	0.034923542909113	69.762089865253	0.10487691454809	1.7647800340861	0.43298052851642	2.1977605626025	39.958672877228	68.333788640213	0.00594924002765	5.6256129512688	246.7292441123	0.4550562468211	2.0106376718653	2.4656939186864	1.7988615710533e-06	8.166679614183e-06	9.9655411852363e-06	0.10358916819833	37.373880576631	1.4339382475413
19.48	0.13124441985118	4018.4330194811	0.032493944600956	0	1.9717471192538	59.017813995474	51.08443832669	124.4169107918	0.2389710396151	0.034375876878412	69.766081885572	0.10347451270281	1.7537974257366	0.42251164881804	2.1763090745546	39.952236373753	68.320576456761	0.0058492115589262	5.5097476618317	246.69085006367	0.45131906245395	1.9060881670886	2.3574072295426	1.7786179688878e-06	8.0502798198062e-06	9.828897788694e-06	0.10205950375599	37.367427511214	1.4189638774185
19.872	0.12905387282061	4018.5397041905	0.031908588621443	0	1.9525745563769	58.55693020729	51.110386472578	124.44412958326	0.23571397520997	0.033643915496184	69.771544798706	0.10155887725011	1.7511066898307	0.42434756921977	2.1754542590505	39.943190317653	68.30204576564	0.005716905306536	5.3483515940144	246.63688777827	0.44722676163414	1.8923628379572	2.3395895995913	1.7502879249983e-06	7.8901500504745e-06	9.6404379754728e-06	0.10010833592648	37.358355977748	1.3977513592809
20	0.12834234545667	4018.5743597983	0.031720766964237	0	1.94647140565	58.40721702126	51.118800954684	124.4528983569	0.23470195703703	0.033412197767914	69.773297622837	0.10094336034079	1.7513844671851	0.42484479134599	2.1762292585311	39.940228193603	68.295987052196	0.0056753385814426	5.2958540636357	246.61921645385	0.44633420390944	1.8915495314217	2.3378837353312	1.7411277061842e-06	7.8379932616029e-06	9.579120967787e-06	0.099512694566428	37.355385213979	1.3907742934175
