# Time [h]	MS [1]	AA [1]	Butyric [1]	MO_AcidoLCFA [1]	MO_Acetic [1]	MO_hydroM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_acetoM [1]	MO_ButyricValeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	MO_AcidoAA [1]	Valeric [1]	Hydrogen [1]	Hydrogen_gas [1]	Acetic [1]	Phi [1]
15.872	2.803518667822e-07	1.5359084935226e-07	3.1918079937068e-07	0.016559943408072	0.011819333675095	0.038633821553813	1.5104371098776e-06	0.0069584599248557	0.014541972433077	0.012826849439208	0.0006214143973178	0.021881625761384	0.00015053977881872	0.077860991194778	0.0090589080492055	0.57930399454623	0.011393895823631	7.0504372201712e-08	4.7290852395083e-08	2.7948336245145e-06	5.2377338097142e-05	0.90914550362936
16	2.7960500599296e-07	1.5279505839788e-07	3.1750279839345e-07	0.016562712926205	0.011818914752574	0.038636890075761	1.5015519574938e-06	0.0071613407019891	0.015069785445918	0.012825822908498	0.00062145150996921	0.021879620647892	0.00014939225948732	0.077853554912931	0.0090521214032892	0.57908987504778	0.011392826694169	6.9994195978518e-08	4.7136512477296e-08	2.7944945656497e-06	5.2251168309562e-05	0.90914610628739
16.2	2.6040483508271e-07	1.4130507577061e-07	3.0259345074569e-07	0.016566989636224	0.011818260833845	0.03864159872983	1.4380618743601e-06	0.0075439125801135	0.016478450418182	0.012824212385114	0.00062150941639528	0.021876484772077	0.00014411501106538	0.077841934014179	0.0090685092041391	0.58321674878733	0.011391154323271	6.559345633902e-08	4.6296109399886e-08	2.6195817347248e-06	5.1809909407422e-05	0.90914706280602
16.48	2.5368725343978e-07	1.3382252336206e-07	2.8988636098196e-07	0.016572845207392	0.011817345444011	0.038647996597669	1.3790923432447e-06	0.0080028872960054	0.017409259778853	0.012821944232924	0.00062159012417697	0.021872089806849	0.00013783976689474	0.077825681999863	0.0090408097519261	0.57866676433599	0.011388811331746	6.1802459986175e-08	4.5363450002421e-08	2.6121624651159e-06	5.1187045588796e-05	0.90914843464071
16.872	2.503409647939e-07	1.2984987062497e-07	2.8174049921263e-07	0.016580907971848	0.011816068728014	0.038656790642556	1.337615376625e-06	0.0085760011807355	0.018827748682793	0.012818758115454	0.000621703437098	0.021865934987012	0.00013212443666921	0.077802956906158	0.0090100541454187	0.57766171898332	0.011385531831013	5.9410099702437e-08	4.4528918252716e-08	2.6109566050491e-06	5.0543927927256e-05	0.90915038259446
17	2.4959187607329e-07	1.292006928756e-07	2.8031227863538e-07	0.016583531332311	0.011815653790711	0.038659654735788	1.3301300237397e-06	0.0087404780057473	0.019248531532978	0.012817716849356	0.0006217406808853	0.02186392516084	0.00013097951092962	0.077795538976929	0.0090032785337965	0.57748334050077	0.011384461096099	5.9015632582423e-08	4.4364499558038e-08	2.6106222589268e-06	5.041058204119e-05	0.90915101990923
17.2	2.3336802214885e-07	1.2055589028409e-07	2.6825373144973e-07	0.016587568231489	0.011815006169298	0.038664041747176	1.2783622400531e-06	0.009053098587443	0.020380571439639	0.012816085067717	0.00062179879490722	0.021860783598616	0.00012577827967201	0.077783949815599	0.0090269413750813	0.58282666674848	0.011382787307885	5.5737058279797e-08	4.3508980973203e-08	2.4365766650049e-06	4.994484499649e-05	0.90915203117417
17.48	2.2757065886341e-07	1.1490182067765e-07	2.5794028546147e-07	0.016593058736256	0.011814099665385	0.03866997845657	1.2302418293145e-06	0.0094482833394291	0.021176331035421	0.012813791237499	0.00062187977368097	0.021856384470125	0.0001196143108423	0.07776774740811	0.0089970484150791	0.57734211123941	0.0113804443833	5.2903156114965e-08	4.2535287301417e-08	2.4292472639064e-06	4.9285646499673e-05	0.90915348213911
17.872	2.243851044704e-07	1.117605507028e-07	2.5112766024601e-07	0.01660057446509	0.011812836150321	0.038678110162023	1.1957131927864e-06	0.0099662794685637	0.022445832926052	0.012810573346686	0.00062199352275377	0.021850227486112	0.00011401717980598	0.077745096229359	0.0089637663268707	0.57628018960497	0.011377166609067	5.1071010133342e-08	4.1645847910281e-08	2.4280261429632e-06	4.8598430959779e-05	0.90915554462828
18	2.2363565018464e-07	1.1121036542515e-07	2.4987330225741e-07	0.016603015148796	0.011812425811754	0.03868075648803	1.1892573220346e-06	0.010116455266829	0.02282401526861	0.012809522135108	0.00062203094266273	0.021848217295623	0.00011289754050076	0.077737702831095	0.0089565814706847	0.57611395011996	0.011376096572621	5.0755287660084e-08	4.14690572525e-08	2.4276864620979e-06	4.8454657387074e-05	0.90915621972856
18.2	2.0953888589494e-07	1.0448168418594e-07	2.3979601147289e-07	0.01660675467572	0.0118117853922	0.03868479822239	1.1459773272885e-06	0.010403658935928	0.023847108744444	0.012807876201266	0.00062208932210894	0.02184507649332	0.00010790364542782	0.077726154728188	0.0089858893557461	0.58248446662373	0.011374424704973	4.823771953165e-08	4.0586610006512e-08	2.2517397309211e-06	4.7957594941624e-05	0.90915729109495
18.48	2.0443150203387e-07	1.0005914498536e-07	2.3115203102369e-07	0.016611798353535	0.011810888756984	0.03869023455891	1.1056778036128e-06	0.010781288630711	0.02459876762613	0.012805565766118	0.00062217060439812	0.02184068149976	0.00010201276365043	0.077710015056756	0.0089530328136104	0.57614044417162	0.01137208609708	4.6050440792428e-08	3.9564780669644e-08	2.2443722977527e-06	4.7252428954e-05	0.90915882963957
18.872	2.013949051028e-07	9.7482095439219e-08	2.2527479053572e-07	0.016618650027612	0.01180963923651	0.038697641382527	1.0761453474968e-06	0.011296749593206	0.025855201530903	0.012802327972849	0.00062228474493653	0.02183453343826	9.668522508288e-05	0.077687457019783	0.0089162140741887	0.57498281733263	0.011368815791987	4.4596020757234e-08	3.8618803671614e-08	2.243119014294e-06	4.6510797292488e-05	0.90916101964315
19	2.0065299509118e-07	9.7000212335704e-08	2.2414281555597e-07	0.016620869299361	0.011809233666656	0.038700048439017	1.0704260272662e-06	0.011447742734033	0.026231478626614	0.012801270613811	0.00062232231270318	0.021832526471899	9.5621593492878e-05	0.07768009458005	0.0089083013071753	0.57481352881888	0.01136774832476	4.4333336091732e-08	3.8429686627101e-08	2.2427685522141e-06	4.6354201173763e-05	0.90916173693267
19.2	1.8809310336467e-07	9.1557902049111e-08	2.1543170279652e-07	0.016624250580931	0.011808600588754	0.038703708892586	1.0331275041492e-06	0.011737422937296	0.02725031004758	0.012799616143705	0.00062238089241422	0.021829391791022	9.0936168858631e-05	0.077668597376991	0.0089425132015323	0.58215209415989	0.011366081125854	4.2326059380792e-08	3.7515070535195e-08	2.063230212997e-06	4.581965729809e-05	0.90916287566394
19.48	1.8353008932964e-07	8.7969529170274e-08	2.0795795984193e-07	0.01662876122489	0.011807713582689	0.038708588999716	9.9837767490106e-07	0.012126419874939	0.028014182958507	0.012797296262777	0.00062246231994128	0.021825007945942	8.5433817727202e-05	0.07765253440646	0.0089059541917887	0.57494273871059	0.0113637504117	4.0573256005906e-08	3.64438649172e-08	2.0557285085708e-06	4.505996598592e-05	0.90916451277319
19.872	1.8065186824824e-07	8.5784919125967e-08	2.0275474866797e-07	0.016634825604405	0.011806476901637	0.038715185256682	9.7243698690134e-07	0.01267307772373	0.029345907281771	0.012794047958752	0.00062257650891975	0.021818878319972	8.0478861215896e-05	0.077630089938274	0.0088646419926717	0.57365746797495	0.0113604924861	3.9374627475374e-08	3.5444042186512e-08	2.0544380800682e-06	4.4254784943656e-05	0.90916684677361
20	1.7992800147686e-07	8.5352867023562e-08	2.0171419836975e-07	0.016636782628789	0.011806075591092	0.038717323879832	9.6725440728876e-07	0.012834726235205	0.02974689534141	0.012792987464602	0.00062261409293556	0.021816877677652	7.9491854213772e-05	0.077622765292844	0.0088557207960857	0.5734748811806	0.011359429197835	3.91482867482e-08	3.5243404914218e-08	2.0540749095009e-06	4.4083211661642e-05	0.90916761181451
20.2	1.6852365544613e-07	8.0783863669292e-08	1.93958329612e-07	0.016639741337352	0.01180544887769	0.038720555235372	9.3416308427255e-07	0.013144990816357	0.030828677148916	0.012791328933076	0.00062267263925398	0.021813753811895	7.5168600871353e-05	0.077611329620853	0.0088946263384322	0.58180459915031	0.01135776907732	3.7483877287665e-08	3.4294918166386e-08	1.8700039311793e-06	4.3505619560655e-05	0.90916882695117
20.48	1.6441997008459e-07	7.7774059636876e-08	1.8733018806386e-07	0.016643627578838	0.011804569577549	0.038724807010825	9.0339834532626e-07	0.013564038387827	0.031639928959115	0.012789005374674	0.00062275380234709	0.021809387399886	7.0113396979534e-05	0.077595358571282	0.0088536097279044	0.5736719118288	0.011355449479795	3.6026083123543e-08	3.3176040557123e-08	1.8623043364199e-06	4.2683931627636e-05	0.90917057604591
20.872	1.6171887989217e-07	7.5875845386891e-08	1.8264084620436e-07	0.016648773769228	0.011803342017842	0.03873048410011	8.8012334175764e-07	0.014164734549726	0.033108135239391	0.01278575422279	0.00062286731681083	0.021803284897536	6.5582047897675e-05	0.077573049938036	0.0088068369913096	0.57223011526897	0.011352208436231	3.5005105470764e-08	3.2127048689725e-08	1.8609803716464e-06	4.1807348415622e-05	0.90917307395959
21	1.6102377383913e-07	7.548326089683e-08	1.8167525131092e-07	0.016650425111728	0.011802943580367	0.038732317515384	8.753549055041e-07	0.014343853786414	0.033552418128617	0.012784693066002	0.00062290465579849	0.021801293431895	6.4681901926786e-05	0.07756577054342	0.0087966382296721	0.5720267458988	0.011351150812521	3.4804810375938e-08	3.1916044873288e-08	1.8606053002333e-06	4.1618915473931e-05	0.90917389345466
21.2	1.5056304295828e-07	7.1529109380589e-08	1.7462125792539e-07	0.016652893333969	0.011802320850242	0.038735060801739	8.4532087682463e-07	0.014686838910538	0.034740756933578	0.012783034169154	0.00062296272939627	0.0217981847344	6.075663761669e-05	0.077554408034512	0.00884037626917	0.58142480886361	0.01134950002139	3.3375963106233e-08	3.0938436435066e-08	1.6726381716568e-06	4.0995837315028e-05	0.90917519568384
21.48	1.4688019352792e-07	6.8942235201254e-08	1.6864729526439e-07	0.016656060426413	0.011801445300389	0.03873859857587	8.1756554397991e-07	0.015147434109368	0.035619250703376	0.012780711743091	0.00062304292556988	0.021793841633451	5.6189674412841e-05	0.0775385453383	0.0087941986712344	0.5722766738467	0.011347194581442	3.2125851970103e-08	2.9781342221257e-08	1.6647275541011e-06	4.0110243994929e-05	0.90917707212356
21.872	1.4438520954263e-07	6.7271699470626e-08	1.6439074818031e-07	0.016660155084684	0.011800220131912	0.038743231071545	7.9643336815683e-07	0.015816539327003	0.03726556790391	0.012777464175342	0.00062315461475	0.021787774403179	5.2118875394637e-05	0.077516396156262	0.0087411087232012	0.57065195448209	0.011343974670027	3.1236140139201e-08	2.869531008326e-08	1.6633851925155e-06	3.9161244563859e-05	0.90917975617626
22	1.4373115353064e-07	6.6914551410112e-08	1.6349594291276e-07	0.01666145676007	0.011799822152439	0.038744717154278	7.9202524718638e-07	0.016017514145884	0.037765735937354	0.012776404437236	0.00062319130201107	0.021785794793498	5.1313124095782e-05	0.077509169879427	0.0087294021020496	0.57042238479279	0.011342924113709	3.1056420417077e-08	2.8476605237992e-08	1.6630027259292e-06	3.8955649275005e-05	0.90918063754997
22.2	1.3413438400278e-07	6.3426529236609e-08	1.5701313319146e-07	0.016663367429414	0.011799199406436	0.03874690686611	7.6441198888314e-07	0.016400010349951	0.03908302005448	0.012774748281577	0.00062324823864298	0.021782705321396	4.7829216139512e-05	0.077497892625467	0.0087784061395555	0.58100143825165	0.011341284766732	2.9799058729985e-08	2.7486775300948e-08	1.4744324789624e-06	3.8292321631325e-05	0.90918203835322
22.48	1.3086921972051e-07	6.1176918030716e-08	1.5160404080974e-07	0.01666572673498	0.01179832141879	0.038749640906798	7.3916668445009e-07	0.016905803442782	0.040032124962971	0.01277243098464	0.00062332646510884	0.021778390878139	4.3801813807318e-05	0.077482154611681	0.008726604264421	0.57072779663359	0.011338996272066	2.8706528051445e-08	2.631603793088e-08	1.4663757898886e-06	3.7353367198565e-05	0.90918405769877
22.872	1.286212158407e-07	5.970970332231e-08	1.47762244984e-07	0.016668651831245	0.01179708876785	0.03875310409278	7.1998958601196e-07	0.017646958579665	0.041874927354298	0.012769192244158	0.00062343476847239	0.021772366111063	4.0237581536154e-05	0.077460187265102	0.0086667393209932	0.56889942002042	0.011335801265935	2.7924795297008e-08	2.5219823688014e-08	1.4650463344086e-06	3.6345836285747e-05	0.90918694923747
23	1.2802332642544e-07	5.9389101313554e-08	1.4694501364894e-07	0.016669565710944	0.011796687771352	0.038754201646104	7.1594975760311e-07	0.017870940886662	0.042436095213189	0.012768135607354	0.0006234702605231	0.021770400695893	3.9535432842706e-05	0.077453021443751	0.0086534103190016	0.56864093598867	0.011334759008266	2.776391605889e-08	2.4999069838641e-08	1.4646660834491e-06	3.612624708704e-05	0.9091878994948
23.2	1.1922007607504e-07	5.6272951182563e-08	1.412443329242e-07	0.016670863571311	0.011796059554324	0.038755777137259	6.9076524450155e-07	0.018292653611792	0.043877772426899	0.012766484700948	0.00062352521504797	0.021767334017337	3.6541047413392e-05	0.077441840164358	0.008708423640036	0.58053038876373	0.011333132889973	2.6662921974534e-08	2.4031792667103e-08	1.282461318841e-06	3.5448738293601e-05	0.90918940912303
23.48	1.1637602235647e-07	5.4310667625687e-08	1.3652597232559e-07	0.016672350035528	0.011795171583028	0.038757633640692	6.6806346203647e-07	0.018836870246636	0.044879574954437	0.012764175679974	0.00062360032321358	0.021763052820609	3.3107242729564e-05	0.077426239788115	0.0086511014064237	0.56902417120375	0.011330863483518	2.5712650749059e-08	2.2892980763822e-08	1.2744659229162e-06	3.4496366579142e-05	0.9091915836954
23.872	1.1442222895256e-07	5.3041299185701e-08	1.331777094401e-07	0.016674030223026	0.011793920611641	0.038759837039855	6.5098883360545e-07	0.019639157166306	0.046905069049773	0.012760949686572	0.00062370362337104	0.021757076325905	3.0094898436053e-05	0.077404470026244	0.0085848673586132	0.56698290286523	0.011327695993126	2.5034049307519e-08	2.1832540114388e-08	1.2731968533794e-06	3.3475409789192e-05	0.90919469753902
24	1.1389764515123e-07	5.2761514387658e-08	1.3245702507631e-07	0.016674533423508	0.011793512908258	0.03876051754529	6.4738232115959e-07	0.019882855762806	0.047521929751396	0.012759897375909	0.00062373737437732	0.021755126939355	2.9504977236862e-05	0.077397369587519	0.0085700425796311	0.56669679249818	0.011326662851457	2.4893011445552e-08	2.1619161797218e-08	1.2728333511657e-06	3.3251858918867e-05	0.90919572129896
24.2	1.2311716294983e-07	5.4636755620613e-08	1.8231084251918e-07	0.016675183045622	0.011792904867034	0.038761657006329	7.7275005835205e-07	0.020312760343283	0.048928265683767	0.012758281419614	0.0006237939780936	0.021752110934088	2.7087336301338e-05	0.077386285546535	0.0086380527441859	0.58006324602054	0.0113250492936	2.850847574606e-08	2.1786426443882e-08	1.3906600515617e-06	3.4487689100036e-05	0.90919731666319
24.48	1.2399188106918e-07	5.5346600671577e-08	2.1140227928062e-07	0.016675744530507	0.011792136158927	0.038763389742741	8.6595995974855e-07	0.020830643774588	0.049826872462064	0.012756076247498	0.00062388416357749	0.021747940165835	2.4355360048307e-05	0.077370780478769	0.0086000069107837	0.56737931771729	0.01132279226831	3.0599607370612e-08	2.1791461233032e-08	1.3961596659967e-06	3.6127992737188e-05	0.90919954938379
24.872	1.2322155936995e-07	5.5287002045556e-08	2.221386322993e-07	0.016676096082468	0.011791167771463	0.03876589273621	9.114981269511e-07	0.0216116911788	0.051824040693438	0.012753036315044	0.0006240246031672	0.02174213731195	2.1998589363635e-05	0.077349092658672	0.0085645178054041	0.56525536753754	0.011319635849765	3.1316775553921e-08	2.1646897524824e-08	1.3951072754711e-06	3.7595654172444e-05	0.90920268775464
25	1.2296620442943e-07	5.5202354225702e-08	2.229907486186e-07	0.016676157329833	0.01179086619406	0.038766717238305	9.1651149656429e-07	0.021852828046667	0.052435572431018	0.012752048014815	0.00062407238868643	0.02174024553963	2.1543149595626e-05	0.077342014038976	0.0085576477050737	0.56497840464764	0.011318605687558	3.1354836639607e-08	2.1603844393269e-08	1.3947907934356e-06	3.7870320201784e-05	0.90920371432944
25.2	1.7153184110739e-07	7.0255302401047e-08	2.1546312523647e-07	0.016676136722156	0.011790381830123	0.038767931504937	9.5374147517703e-07	0.022279774216237	0.053823247948239	0.012750514645248	0.0006241452157316	0.021737289611785	1.9760870966444e-05	0.077331032239834	0.0086378425241636	0.57971391443506	0.011317005897146	3.3103823253242e-08	2.1074781358979e-08	1.2985358657417e-06	3.6843753367379e-05	0.90920532887571
25.48	1.7839691760424e-07	7.7191402258081e-08	2.1352973941668e-07	0.016675835478907	0.01178965412515	0.038769338227514	9.8480306916438e-07	0.022765956308695	0.054634030160643	0.012748395910001	0.00062424008358788	0.021733164350059	1.7767871565211e-05	0.077315758062896	0.0085804714386123	0.56577282868139	0.011314784824569	3.4956690090617e-08	2.0198742611765e-08	1.2905942804345e-06	3.5233478035712e-05	0.90920763510037
25.872	1.773184723056e-07	7.8847845834222e-08	2.119632736887e-07	0.016675089017248	0.011788571649093	0.03877089587986	9.9635002092947e-07	0.023485315066981	0.0565765913719	0.012745459455233	0.00062436368023379	0.021727411814184	1.6059281523088e-05	0.077294451692341	0.0085085691667586	0.56345854566268	0.011311691269835	3.579250219102e-08	1.9287519480693e-08	1.2890426419911e-06	3.3506785080849e-05	0.90921092938727
26	1.7678920374363e-07	7.8822271417452e-08	2.1143212265486e-07	0.01667480707736	0.011788211161088	0.038771355682093	9.9637631900784e-07	0.02370532115777	0.05715939292121	0.012744503874147	0.00062440301607252	0.021725536349809	1.5729460700406e-05	0.077287503404647	0.0084920602975314	0.56317055634354	0.011310682759016	3.5837364044676e-08	1.9096779231876e-08	1.288578031901e-06	3.3139171963948e-05	0.90921201277169
26.2	2.089792208224e-07	8.9784546891037e-08	2.2208347466767e-07	0.016674274223306	0.011787634001154	0.038772021875651	1.0415869256565e-06	0.024078163265583	0.058346697050238	0.012743023505479	0.00062446255898307	0.021722617088942	1.4418822830028e-05	0.077276701469594	0.0085703201840712	0.57925241716081	0.011309114428789	3.9331429283011e-08	1.8704290222514e-08	1.2596902773361e-06	3.2204396989865e-05	0.90921371287076
26.48	2.1269118698166e-07	9.4519987052593e-08	2.2955076769766e-07	0.016673306047822	0.011786797492777	0.038772782381765	1.0769563746235e-06	0.024476397226669	0.058959142749025	0.012740980558863	0.0006245418096527	0.021718556703068	1.2957323974824e-05	0.077261645339344	0.0085079866744512	0.56424378999293	0.011306932035607	4.1811047382326e-08	1.8110133532822e-08	1.254450413327e-06	3.1170304172024e-05	0.90921612178322
26.872	2.1117010440339e-07	9.535076070001e-08	2.3147449165588e-07	0.016671682441765	0.011785597573734	0.038773599194959	1.090652779256e-06	0.025095558662307	0.060710853495907	0.012738149160844	0.00062464843432577	0.02171289828898	1.1710899580445e-05	0.077240618631448	0.0084394723964915	0.56186685825545	0.011303887778414	4.2732459819545e-08	1.7511733586313e-08	1.2528452067151e-06	3.0233839829822e-05	0.90921953677456
27	2.1060836448312e-07	9.5238476313694e-08	2.3130459618201e-07	0.016671120198298	0.011785203419083	0.038773836907782	1.0909960648109e-06	0.02528761513944	0.06123144861691	0.012737227608655	0.00062468288079229	0.021711053379498	1.1471380393462e-05	0.077233758920695	0.0084247608590821	0.56159818074515	0.011302894875801	4.2771236375545e-08	1.7385711132818e-08	1.2523663923545e-06	3.004204957919e-05	0.9092206568342
27.2	2.268403470234e-07	1.0082352322275e-07	2.4479230384976e-07	0.016670168328394	0.011784585574394	0.038774204561014	1.151827576479e-06	0.025599082016478	0.062173139257868	0.012735803504627	0.00062473641892019	0.021708181915628	1.0537323361941e-05	0.077223068324603	0.0085137969068724	0.57886695013782	0.011301347295738	4.5308756986057e-08	1.7256459216259e-08	1.2679255530327e-06	2.9770114418729e-05	0.90922240891288
27.48	2.2823725755587e-07	1.0305527534025e-07	2.5272321511658e-07	0.016668660223327	0.01178371953769	0.038774671422012	1.1957340696638e-06	0.025909518137822	0.062580797622027	0.012733842436524	0.00062481108587241	0.02170418418747	9.503907532396e-06	0.07720813505162	0.008457985439596	0.5629873708007	0.011299187529593	4.6910413329635e-08	1.6988035549551e-08	1.2654509025961e-06	2.9498692768499e-05	0.9092248745151
27.872	2.2700353578349e-07	1.0325019356753e-07	2.5486433511826e-07	0.0166663367481	0.011782509937425	0.038775222541391	1.214066557679e-06	0.026428433689203	0.06412981789248	0.01273112526388	0.00062491573834832	0.021698606606095	8.6299442571683e-06	0.077187257930022	0.0083990629131446	0.56058324673389	0.011296170008338	4.7424580821842e-08	1.6680435678567e-08	1.2641223301869e-06	2.9239513231149e-05	0.90922834873133
28	2.2659733523734e-07	1.0313269114996e-07	2.5479859185071e-07	0.016665552318493	0.0117821161511	0.038775389429299	1.2152882224517e-06	0.026592128608488	0.064585626125069	0.01273024076361	0.00062495003696121	0.021696787300603	8.46303482267e-06	0.077180444846638	0.0083869970150847	0.56033736332646	0.011295185394805	4.7430203986963e-08	1.6611523669556e-08	1.2637209583976e-06	2.9181352885465e-05	0.90922948588852
28.2	2.3326507092877e-07	1.054833419143e-07	2.6153657327971e-07	0.016664271931474	0.011781501089285	0.03877564169272	1.254061842192e-06	0.026847655751035	0.065316645195253	0.012728869481718	0.00062500362827823	0.021693951167665	7.8139870514906e-06	0.077169814002584	0.008484805776755	0.57857902539336	0.01129364902927	4.8648099948777e-08	1.6497586689723e-08	1.2621264055435e-06	2.9049896823024e-05	0.90923126550794
28.48	2.3349568677328e-07	1.0630577275232e-07	2.6518844351442e-07	0.01666234982861	0.011780640040854	0.038775945610149	1.2806436830066e-06	0.027082334306352	0.065550191365816	0.012726971157297	0.00062507852789089	0.021689993688826	7.0988655838723e-06	0.077154952617419	0.0084301757597355	0.5619755523425	0.01129150221993	4.9358466294013e-08	1.6288629765516e-08	1.2597955605612e-06	2.8875268900037e-05	0.90923376859428
28.872	2.3255495586183e-07	1.0620114643955e-07	2.6585063345336e-07	0.016659502602573	0.011779435839844	0.038776282506631	1.2908060709792e-06	0.027514562574967	0.06692870490461	0.012724332118075	0.00062518334679199	0.021684465403822	6.496804193135e-06	0.077134170297677	0.0083720234092641	0.55953780473386	0.011288500972939	4.9524017861059e-08	1.6054975088249e-08	1.2587118661724e-06	2.8676668614954e-05	0.90923729096587
29	2.3226489723252e-07	1.0609619003348e-07	2.6570713939824e-07	0.016658553855826	0.011779043272014	0.038776381229309	1.2912418562384e-06	0.02765340477773	0.067329183016568	0.012723472240932	0.00062521763413999	0.021682661616914	6.3822254973419e-06	0.07712738760146	0.0083602756186099	0.55930839452765	0.011287521522448	4.9504534459238e-08	1.6002986976005e-08	1.2583770416052e-06	2.863009954955e-05	0.90923844328243
29.2	2.3314084087074e-07	1.0647898708903e-07	2.6766693969657e-07	0.01665703240239	0.011778429518065	0.038776515353132	1.3074449908358e-06	0.027860332084501	0.067881113337543	0.012722134149548	0.00062527111318993	0.021679846548703	5.9355314804097e-06	0.077116796858208	0.0084629777624993	0.57834257798665	0.011285992250751	4.9868125009761e-08	1.5863852970303e-08	1.2410371663081e-06	2.8497332265605e-05	0.90924024793394
29.48	2.3271607909321e-07	1.064687801394e-07	2.6842850292443e-07	0.016654810154319	0.011777568285702	0.038776641947341	1.3174565792169e-06	0.028029797720955	0.067965952271263	0.012720271587235	0.0006253455856239	0.021675912421911	5.4444516683746e-06	0.077101985223108	0.0084071422618966	0.56114753512279	0.011283853792775	5.0021053258435e-08	1.5671142359488e-08	1.2387053160834e-06	2.8315278727113e-05	0.90924278623276
29.872	2.3196903302655e-07	1.0620006864977e-07	2.6812874994175e-07	0.016651587816911	0.011776360447452	0.0387767338595	1.3199421826173e-06	0.028388228321539	0.069198993924556	0.012717673868034	0.00062544938712053	0.02167041218315	5.0320925151709e-06	0.077081269036975	0.0083479977116206	0.55868151893411	0.01128086310718	4.9977407808869e-08	1.5476547141666e-08	1.2377979274552e-06	2.8117047376972e-05	0.90924635526542
30	2.3175232066214e-07	1.0610585765412e-07	2.6793811126171e-07	0.016650522069204	0.01177596612081	0.038776753596516	1.319598688851e-06	0.028505973183345	0.06955225803768	0.012716826706478	0.00062548327102017	0.02166861716432	4.953781049371e-06	0.077074507521941	0.0083362082188317	0.55846573509429	0.011279887004415	4.9944233199783e-08	1.543472250999e-08	1.2375117380851e-06	2.8072289116063e-05	0.90924752240376
