# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_Acetic [g]	MO_hydroM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_acetoM [g]	MO_ButyricValeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	Valeric [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
3.2	0.017487435244543	0.026847172705133	0.039425657166064	44.691303285733	33.460543844304	106.05111336335	0.32449602832417	0.52431961012652	0.14230372148269	0.66662333160922	36.684099113165	1.7137834163574	62.871048976383	12.366568563738	224.14748688456	0.47798508291074	1.8896723147039	2.3676573976146	32.750827153024	0.015091107844095	3.520448864575e-06	2.9060037641267e-05	3.2580486505842e-05	6.5623269986172
3.48	0.01738424174601	0.024703417261249	0.035001935639398	44.792236950556	33.48549528561	106.29883697489	0.26043975203861	0.10519457132584	0.058746084437928	0.16394065576377	36.699989512679	1.7175794015489	62.869123210875	12.590514030906	224.1043979991	0.46776629294818	1.8828506025727	2.3506168955209	32.74884679122	0.013341042578458	3.233562662442e-06	2.892042615235e-05	3.2153988814792e-05	5.4043402242485
3.872	0.0174156651798	0.024531977012279	0.034313014198023	44.935641468632	33.516759615413	106.62476667922	0.23965392181373	-0.34602291127421	-0.056542035671344	-0.40256494694556	36.717998495024	1.7224331750662	62.865493679049	12.74766716145	224.04407506593	0.45638773930667	1.9182611058651	2.3746488451717	32.745845842168	0.01305121570209	3.0863891443279e-06	2.8812799971664e-05	3.1899189115992e-05	4.4966817163489
4	0.017425475855337	0.024540356086178	0.034304761795069	44.982697423606	33.526449218408	106.72909614902	0.23810724548906	-0.47318914628946	-0.090454657074476	-0.56364380336393	36.723589030204	1.7239536715995	62.864275345105	12.775362970823	224.02438204518	0.45418688160145	1.9302469232667	2.3844338048682	32.74486120931	0.013047166962753	3.0666940519265e-06	2.8777217025895e-05	3.1843911077822e-05	4.3291764958979
4.2	0.012190178430634	0.017884664363165	0.026399129589652	45.056644486622	33.540935861512	106.88390592948	0.18298714517172	-0.69195487810483	-0.16996879726636	-0.86192367537119	36.730611727973	1.7262475164308	62.861113500711	12.61240348544	223.99211571687	0.44850314734437	1.9115821275396	2.3600852748839	32.742592211322	0.010079227898006	2.8234065705356e-06	2.1880246529964e-05	2.4703653100499e-05	4.010620559281
4.48	0.012139292821521	0.016589009159201	0.023715376670536	45.160561011309	33.559830088308	107.08625327063	0.15279321815688	-0.90106883292355	-0.21120947828329	-1.1122783112068	36.737133638192	1.729284271273	62.855066058343	12.371468061014	223.94632686534	0.44338088610438	1.9689900766566	2.4123709627609	32.738753191339	0.008994570211767	2.6724885774903e-06	2.1773940042408e-05	2.4446428619899e-05	3.6569558840397
4.872	0.012183157553471	0.016517208626715	0.023341676303318	45.30556745185	33.584385048116	107.35753284513	0.14415495808783	-1.1195050383704	-0.26757335555447	-1.3870783939249	36.74415967798	1.7332979032512	62.846023975798	12.125554991336	223.8822303999	0.43782453362157	1.9927242148316	2.4305487484532	32.733238905516	0.0088308431000814	2.59823078133e-06	2.1724426829048e-05	2.4322657610378e-05	3.3608461997334
5	0.012197588724964	0.016534374539259	0.023353507407729	45.352753729716	33.592125903711	107.44480876332	0.14365653576553	-1.1803179098517	-0.28408201027915	-1.4643999201308	36.746323257095	1.7345743167444	62.843051079414	12.074655775009	223.86130545257	0.43665855207148	1.9987519668861	2.4354105189576	32.731435560444	0.0088345393866754	2.5878656718092e-06	2.1708653296697e-05	2.4296518968506e-05	3.3045626747029
5.2	0.0088902393113789	0.012403330652179	0.018432257384443	45.4263230068	33.603834577315	107.57574135467	0.11410980432486	-1.2838641607291	-0.32254789465869	-1.6064120553878	36.748637575454	1.736520344396	62.837609829088	11.764252933612	223.8276686162	0.42932213100728	1.9216038144189	2.3509259454262	32.72816241825	0.0069630811286882	2.4423513981581e-06	1.7489779770073e-05	1.9932131168232e-05	3.1656723145999
5.48	0.008877060138083	0.011617304738384	0.016793102613115	45.528538148824	33.619307826897	107.74951997045	0.099036090372879	-1.3838568414604	-0.34484000394107	-1.7286968454015	36.749996994376	1.7391289282371	62.828975002742	11.382548332137	223.78018997285	0.42732345733621	2.0117729148931	2.4390963722293	32.723167828005	0.0062894418980679	2.3524128771344e-06	1.7422437897396e-05	1.9774850774531e-05	2.9904037467263
5.872	0.0089417440748966	0.011617920134641	0.016623209917829	45.669455024248	33.639561532643	107.98361084987	0.095241750096604	-1.4746594378769	-0.36748976111603	-1.8421491989929	36.750801609667	1.7426036513673	62.816524047153	11.030619605352	223.71373118778	0.42411261109499	2.0275976800575	2.4517102911525	32.716087985878	0.0062084706596222	2.3048155787215e-06	1.7404121431034e-05	1.9708937009756e-05	2.8302481505119
6	0.0089636852758718	0.01164559112932	0.016654635814114	45.714991448192	33.64594143309	108.05877437533	0.095158637434287	-1.4982612151971	-0.37406476152896	-1.872325976726	36.750997737439	1.743709207933	62.812445212836	10.960681889009	223.69203496624	0.4231531208499	2.0300989219445	2.4532520427944	32.713774504805	0.0062195535970147	2.2977454953589e-06	1.7398834716012e-05	1.9696580211371e-05	2.7981578042907
