Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
24.2	2.2481333971265e-10	1.0823653090478e-09	1.7851649672268e-09	3.3254454650474e-11	7.8551869781468e-08	-7.409499950999e-05	8.6578728030035e-14	0.11550182119007
24.48	2.6069113691008e-10	1.2129398757665e-09	1.8306960147217e-09	3.5694225948901e-11	8.228909869648e-08	-7.5035614523562e-05	8.6579430313192e-14	0.11550088452677
24.872	2.7393423607913e-10	1.2767408396353e-09	1.8993599112263e-09	3.6531307573902e-11	8.5633108532068e-08	-7.6133054985522e-05	8.6580250547917e-14	0.11549979057686
25	2.7498607722301e-10	1.2837677298694e-09	1.9205585762382e-09	3.657585379643e-11	8.625902153552e-08	-7.6440336761989e-05	8.6580480457336e-14	0.11549948395029
25.2	2.6570540525449e-10	1.3359268665823e-09	1.9580941824647e-09	3.8616412395627e-11	8.3921119175212e-08	-7.7008326382962e-05	8.6580908059658e-14	0.11549891370523
25.48	2.6332496783705e-10	1.3794561064661e-09	2.000846079895e-09	4.0778467079175e-11	8.0253990373839e-08	-7.8104488639096e-05	8.6581732709795e-14	0.11549781396186
25.872	2.6139875323241e-10	1.3956582837421e-09	2.0641048039167e-09	4.1754296243853e-11	7.6322370940059e-08	-7.9767036691152e-05	8.6582982247814e-14	0.11549614756072
26	2.6074540275179e-10	1.3957035860731e-09	2.0834517688007e-09	4.1806879940429e-11	7.5485479848109e-08	-8.0264642423888e-05	8.6583355991595e-14	0.11549564913693
26.2	2.7388407511996e-10	1.4590495260796e-09	2.1162389268472e-09	4.5883475586904e-11	7.3356832651877e-08	-8.1046667647787e-05	8.6583943931083e-14	0.11549486509643
26.48	2.8309778148221e-10	1.5086192077209e-09	2.151266100659e-09	4.8776981509786e-11	7.1002179409763e-08	-8.2231088419167e-05	8.6584833826572e-14	0.11549367841771
26.872	2.8547594983164e-10	1.5278349462232e-09	2.2057220863038e-09	4.9852853844489e-11	6.8870294596269e-08	-8.3822248965425e-05	8.658602859247e-14	0.11549208520243
27	2.8526811776026e-10	1.5283246237058e-09	2.222613282014e-09	4.9898376174535e-11	6.8433802079095e-08	-8.428419652534e-05	8.6586375330892e-14	0.11549162283562
27.2	3.0190550142512e-10	1.6135567652206e-09	2.2500055777139e-09	5.285925272422e-11	6.7814907633843e-08	-8.4958542800099e-05	8.6586881414816e-14	0.11549094800268
27.48	3.1169095880995e-10	1.6750861060879e-09	2.2773120771669e-09	5.4728543631434e-11	6.7197352049447e-08	-8.5870955582964e-05	8.6587566074079e-14	0.11549003507285
27.872	3.1433647026501e-10	1.700792678551e-09	2.3229506071454e-09	5.5329234168844e-11	6.6607899636343e-08	-8.7023269580288e-05	8.6588430654809e-14	0.115488882244
28	3.1425681951736e-10	1.7025115075448e-09	2.3373469149173e-09	5.5336042900693e-11	6.647569479197e-08	-8.735277274111e-05	8.6588677860549e-14	0.11548855262468
28.2	3.225695637732e-10	1.7568432796301e-09	2.3598192415708e-09	5.6757368634961e-11	6.6176644660313e-08	-8.783895506693e-05	8.6589042653093e-14	0.11548806622985
28.48	3.2707701743823e-10	1.7941007475146e-09	2.3804626037562e-09	5.7586737876811e-11	6.5779393623667e-08	-8.8507776976883e-05	8.6589544523783e-14	0.11548739707393
28.872	3.2789784183516e-10	1.8083591994678e-09	2.4184766326846e-09	5.7780602213239e-11	6.5327728884027e-08	-8.9360829907672e-05	8.6590184615791e-14	0.11548654362263
29	3.277220859003e-10	1.8089762003152e-09	2.4306870127413e-09	5.7758085011528e-11	6.5221871599379e-08	-8.9605525011284e-05	8.6590368209312e-14	0.1154862988343
29.2	3.3014130378072e-10	1.8316872418752e-09	2.448885415137e-09	5.8182646739593e-11	6.4919747500108e-08	-8.9975955422952e-05	8.6590646237873e-14	0.11548592814552
29.48	3.3108344420667e-10	1.8457287359394e-09	2.4637939018219e-09	5.8361567806105e-11	6.4505473107933e-08	-9.0499317651434e-05	8.6591039069467e-14	0.11548540439909
29.872	3.3071732132277e-10	1.8492304643123e-09	2.4953181518469e-09	5.8311275302119e-11	6.4054524364868e-08	-9.1172635444824e-05	8.6591544393367e-14	0.11548473066497
30	3.3048326240199e-10	1.8487550952465e-09	2.5056732031839e-09	5.8272758198001e-11	6.3952757689038e-08	-9.1365923353393e-05	8.6591689435672e-14	0.1154845372849
